"OLSEst","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCEst","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegEst","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.40942649836873,0.124627112927442,0,0.127148014102007,0,2.93581017341761,0.152870520714128,1,0.240054867851985,1,2.99,0,2.94309874694873,0.152344546146053,1,0.125109859666107,1,2.99,0,-3.49072770465107,2.99364608331296,0.418014979051127,1,1.40866990722366
