"OLSEst","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCEst","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegEst","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.24368631611817,0.103971966568134,0,0.0964641399525606,0,3.0771821419387,0.161111898720633,1,0.163440427094169,1,2.63,1,3.05031808591524,0.118157977357543,1,0.190557087074805,1,2.39,1,-3.12208032875731,3.1541709226285,0.655346342091558,1,2.33584561059296
3.15860417740303,0.114872872347913,1,0.173448612408799,1,3.0004470949469,0.163607767253007,1,0.239280813207962,1,2.43,1,2.99999508042371,0.162607461727095,1,0.221331469112747,1,2.42,1,-6.37745040182005,3.00766182430873,0.556710017634458,1,2.22699529937692
3.11718580010945,0.121874931422405,1,0.139522620192515,1,2.84416288293804,0.120756812790977,1,0.185380132448788,1,2.66,1,2.85894254641103,0.119715019996751,1,0.177526757015914,1,2.43,1,-3.76993742426298,2.99222622853179,0.635403543251931,1,2.08777775315006
3.21517336540695,0.121632081227739,1,0.154669427493542,1,3.17522010598779,0.146632330382409,1,0.290320947516664,1,2.04,1,3.17501463050799,0.146361913078269,1,0.4944601461411,1,2.04,1,-6.99995421983587,3.19072079183488,0.560311969691019,1,2.36953162745124
3.15090469493776,0.142370714472752,1,0.182572350332849,1,2.91079996784835,0.161160440355678,1,0.276066996042907,1,2.5,1,2.91501283244398,0.153836635002396,1,0.239017352805956,1,2.47,1,-4.69182322219259,3.02703973074768,0.676239726074138,1,2.47000036859837
3.08742699387603,0.0988216098065194,1,0.075807196447923,1,2.943159460255,0.210418755210149,1,0.178079161070419,1,2.22,1,2.93451319701549,0.107665008512454,1,0.194698623477388,1,2.02,1,-3.86821813336911,3.04070100259416,0.533724144665559,1,1.91851537555837
2.94900831958885,0.155261270711044,1,0.179214019050967,1,3.10332317364088,0.30254616621961,1,0.384401499616683,1,2.8,1,3.0469699820697,0.213781872410012,1,0.422841289507017,1,2.71,1,-4.56235218033641,2.91582961983284,0.592424887258927,1,2.15014543316235
3.03009728613795,0.103867462433369,1,0.17821847271892,1,2.84941014891708,0.1382470375968,1,0.236992014670865,1,2.51,1,2.87307538437981,0.107840462319376,1,0.207892056422919,1,2.17,1,-3.07145166931037,2.87985344042708,0.537835182676582,1,1.75371994576968
3.23888654350014,0.0891180313761836,0,0.0988218594157805,0,3.01396641589016,0.108162414351556,1,0.189172679509668,1,2.46,1,3.0257666773116,0.0981771767543445,1,0.15556144984002,1,2.39,1,-3.85741153057166,3.10094283335156,0.605982709117233,1,2.508497576128
3.32546008952973,0.0965149648957542,0,0.0965788092308322,0,3.13907137724187,0.127858618463264,1,0.198313640296974,1,2.88,1,3.14865824617806,0.100030073133045,1,0.19357493293539,1,2.13,1,-2.94096417396807,3.23865377383718,0.585730235236401,1,2.13312775381972
3.22223674090748,0.0965986109191467,0,0.109948130338638,0,3.07051536026355,0.152987562497102,1,0.222013248469279,1,2.47,1,3.07047478303236,0.1527915833592,1,0.188233508794358,1,2.47,1,-6.9999300778426,3.09942418927723,0.545038991731319,1,1.91694862261901
