"OLSEst","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCEst","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegEst","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.37495072326346,0.115006277079111,0,0.128673761493596,0,2.95157735565379,0.131491067327866,1,0.155638614433595,1,3.21,1,2.95157882190651,0.13149098349441,1,0.148980228105759,1,3.21,1,-6.99992550923229,3.00388375315205,0.491852779592985,1,1.47623880524826
3.1537716052224,0.125852519767028,1,0.166643555502028,1,2.67447599954135,0.137281489968954,0,0.238175707385916,1,3.39,1,2.67503734243077,0.137259166711993,0,0.308109520550973,1,3.39,1,-4.5781722975736,2.76928088133655,0.422720751605052,1,1.46360601319632
3.40675769137163,0.130477693888116,0,0.170817784369636,0,3.03569247146442,0.145218603453336,1,0.253180548764214,1,2.77,1,3.05826362023199,0.144632711594922,1,0.307371263245075,1,2.75,1,-2.86239755469569,3.12597226763137,0.469072711503399,1,1.82900991020752
3.29948633649635,0.0979071580533998,0,0.110543038292221,0,2.88113668312447,0.123071806510932,1,0.206226815751228,1,3.09,1,2.88183026451037,0.123015522652478,1,0.20216165499213,1,3.09,1,-4.23165593700026,2.92124195028823,0.420616551892003,1,1.72588861128899
3.29680414859199,0.110707745849001,0,0.142759869055187,0,2.97938332127628,0.13094886772645,1,0.188929629304742,1,2.93,1,2.97938427537303,0.130948788020292,1,0.155608001350547,1,2.93,1,-6.99992550278429,3.0022841586049,0.501885540970158,1,2.48568158734711
3.19384338690265,0.10693777535506,1,0.0972982176178032,0,2.88747388407912,0.12311161746073,1,0.204456430827575,1,2.84,1,2.88747489978723,0.123111560903252,1,0.186348409521409,1,2.84,1,-6.99992742057783,2.8831838495711,0.378432845047073,1,1.36900122197746
3.42424846007605,0.100346522665646,0,0.11824688073163,0,3.04000691237233,0.124066242757929,1,0.176030845144482,1,3.07,1,3.04913479434681,0.123433880892039,1,0.15061565046052,1,3.06,1,-3.32854747080828,3.12076901603758,0.494478553442487,1,1.92319083873778
3.51712281170887,0.125317859484121,0,0.145412007999501,0,3.04143170633493,0.154188688276962,1,0.258969435482972,1,3.55,1,3.04143315813547,0.154188575212162,1,0.183821983482165,1,3.55,1,-6.99992641640815,3.12518923304737,0.512182255348278,1,2.16201119451402
3.64027993078393,0.0980536864649216,0,0.123419712928259,0,3.28686232924486,0.116996679336749,0,0.295951236223379,1,3.58,1,3.30116592478495,0.116123353495204,0,0.174234186591827,1,3.54,1,-2.91975507559598,3.29255045048962,0.445251311706343,1,1.71318806821259
3.44763878987725,0.11330204717716,0,0.140925141061116,0,3.05423175883024,0.134092174576358,1,0.216265301708217,1,3,1,3.05423360562702,0.134092071391675,1,0.151232262104723,1,3,1,-6.99992608505378,3.10091030295242,0.459663276936009,1,1.33181311042679
3.51157974223368,0.125188785998063,0,0.12404257745247,0,3.02212632016997,0.144087856958544,1,0.265564325057325,1,3.34,1,3.0306494662138,0.143688872721757,1,0.210919550871325,1,3.31,1,-3.37871039813536,3.10875923941584,0.427152580635098,1,1.99664723890856
3.23842886604391,0.105981384817262,0,0.12732717649604,1,2.86955491233433,0.124201314388161,1,0.243071797632471,1,2.87,1,2.88773522868465,0.123313275381768,1,0.217344754356919,1,2.83,1,-2.90427141136338,2.88519465713781,0.432879057503553,1,1.49460920358301
3.58137468054084,0.110399992344568,0,0.174527316499397,0,3.18174416893469,0.135182126204439,1,0.237557453399129,1,2.91,1,3.18174611165308,0.135181994265153,1,0.242858719129832,1,2.91,1,-6.99992590312289,3.21390446588141,0.487116007167319,1,1.86669124999327
3.45051061694546,0.09620126236532,0,0.128316419986001,0,3.04340582534867,0.108993376725747,1,0.177531794681215,1,3.03,1,3.05694467725937,0.108296073897732,1,0.170447084948578,1,2.99,1,-3.02333117538546,3.05612984176,0.437548001421587,1,1.71893379534632
3.46202467987088,0.11205577720284,0,0.13800332334876,0,2.86692724154823,0.15993975216226,1,0.281263309134537,1,3.31,1,2.88833381654217,0.158066544092552,1,0.298359440049591,1,3.26,1,-3.14828740681572,2.96580872896659,0.516006761700109,1,2.26276634653768
3.47250476700327,0.0962186209624069,0,0.101409333832308,0,3.17994183649577,0.112049336819837,1,0.186472336169959,1,2.95,1,3.19046940871237,0.111415072854804,1,0.184234283328796,1,2.91,1,-2.77831890381132,3.23282151771014,0.438023699881567,1,1.47018657518816
