"OLS1Est","OLS1SE","OLS1Cover","OLS1BSE","OLS1BCover","SSC1Est","SSC1SE","SSC1Cover","SSC1BSE","SSC1BCover","SSC1Length","SSC1CPCover","SSC1RegEst","SSC1RegSE","SSC1RegCover","SSC1RegBSE","SSC1RegBCover","SSC1RegLength","SSC1RegCPCover","SSC1RegLambda","OLS2Est","OLS2SE","OLS2Cover","OLS2BSE","OLS2BCover","SSC2Est","SSC2SE","SSC2Cover","SSC2BSE","SSC2BCover","SSC2Length","SSC2CPCover","SSC2RegEst","SSC2RegSE","SSC2RegCover","SSC2RegBSE","SSC2RegBCover","SSC2RegLength","SSC2RegCPCover","SSC2RegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.16372824361569,0.279683823544708,1,0.410825769055644,1,2.81398467166972,0.300629639348004,1,0.509778285648095,1,2.54,1,2.83192061374619,0.299826808611793,1,0.551549586370656,1,2.54,1,-3.08991096848895,3.61261611182646,0.426304897539824,1,0.903480415901641,1,3.45002063429414,0.431872130236488,1,1.03575776646556,1,2.54,1,3.46459734157692,0.432373425839541,1,0.938521619114721,1,2.54,1,-3.08991096848895,4.71356301104761,0.436866136638899,1,1.85842891152236
3.86138701417017,0.280086261476182,0,0.468053716397389,1,3.22314855164852,0.368556574647635,1,0.785516687462541,1,3.82,1,3.2593909536425,0.360547590281445,1,0.426573787819302,1,3.75,1,-3.16856802518316,2.30877458449639,0.38729593544845,1,0.725247534576422,1,2.09853776931365,0.525869867034519,1,0.875122948476882,1,3.82,1,2.11898348146616,0.513178413479286,1,0.856267117090749,1,3.75,1,-3.16856802518316,4.38559827327328,0.415856435973442,1,1.58843434277265
3.20568869225808,0.33199120937942,1,0.484407153079206,1,2.73980761438476,0.384456831830036,1,0.525065323008748,1,4.02,1,2.77155034589706,0.379807312821127,1,0.666848564179816,1,3.75,1,-2.94430845234065,3.72133739929945,0.535031144800784,1,0.924545794451128,1,3.16625744702868,0.637893225995267,1,0.80071888397867,1,4.02,1,3.20968031405641,0.628373425065,1,1.22951764339351,1,3.75,1,-2.94430845234065,4.47911083560788,0.49576890036582,1,1.55116927368797
3.30945237353737,0.305565068942791,1,0.665467896686319,1,2.93880479340868,0.324494145573799,1,0.695619187711444,1,2.56,1,2.9847925727803,0.31951058362804,1,0.561011972450671,1,2.54,1,-2.50860031087532,3.66031585544497,0.510951034609576,1,1.00310512191898,1,3.58611601150841,0.541642888736143,1,1.23081483507441,1,2.56,1,3.62014716914608,0.537817596010372,1,0.901079616276129,1,2.54,1,-2.50860031087532,4.86798125916425,0.423054275841008,1,1.62138836084256
2.94824178766399,0.205591349665148,1,0.561047453741604,1,2.62460385611347,0.255457699685763,1,0.348167957742275,1,3.27,1,2.62776373815357,0.254741331980437,1,0.31065940443964,1,3.26,1,-3.56224889841472,3.80086480195198,0.371137038713137,0,0.718141688906551,1,3.49823805703639,0.420646192249489,1,0.642416324177463,1,3.27,1,3.50830611985276,0.42003532536986,1,0.659641883107076,1,3.26,1,-3.56224889841472,4.48470356467986,0.393927942398363,1,1.54388245739363
2.70985048471232,0.308996277862374,1,0.812443929571028,1,2.42562298621583,0.343064284842936,1,0.643168317414871,1,2.9,1,2.4330500202787,0.341902726553805,1,0.660202567690432,1,2.87,1,-2.79451883160016,3.76694775747368,0.682096150387908,1,1.3837402992984,1,3.67560828047371,0.686066370971441,1,0.82036948648224,1,2.9,1,3.68636633020283,0.685390573172968,1,1.03726932326857,1,2.87,1,-2.79451883160016,4.32777874098098,0.506079350131332,1,1.87895000478952
2.93090326001658,0.327088681371631,1,0.570225587125397,1,2.1957926775984,0.367915707297093,0,0.526650942186646,1,4.1,1,2.21307870730162,0.366767859988445,0,0.552450732966056,1,4.08,1,-3.03380859871489,3.7980599856325,0.503703990845764,1,0.942557145197514,1,3.99999342314759,0.569182637202288,1,0.680979695026978,1,4.1,1,3.99787799495145,0.568033408159514,1,1.04113135960123,1,4.08,1,-3.03380859871489,4.34995642280424,0.463107873461843,1,1.91423057527205
3.21458019811482,0.327976547993349,1,0.692896507590437,1,2.93086416216019,0.35633329517734,1,0.615499462308361,1,2.56,1,2.94181995918945,0.353967041955405,1,0.54786835589353,1,2.54,1,-3.02254217434303,3.7266357554461,0.513207754596663,1,1.13714439640075,1,3.66546032998158,0.534237753675475,1,0.993071452473141,1,2.56,1,3.67909472299859,0.532142900535204,1,1.18781652687815,1,2.54,1,-3.02254217434303,4.86353639195692,0.423099783249869,1,1.3599350788632
3.71346203044493,0.329504705518249,0,0.491577898387589,1,3.28164123581026,0.367761019888575,1,0.422880944423872,1,3.14,1,3.28678699162233,0.367067562625229,1,0.659458205098748,1,3.13,1,-3.47341071043978,3.55447562063841,0.558921014288954,1,0.683556839960644,1,3.36845771334809,0.597869672671249,1,0.805661467142964,1,3.14,1,3.38354544925923,0.5967939848958,1,1.31700311110379,1,3.13,1,-3.47341071043978,5.02067369182154,0.46263719430045,1,1.31220123944968
3.07967296942816,0.365506746900198,1,0.482343773566005,1,2.23007545014275,0.457725427024986,1,0.647148968749656,1,4.54,1,2.26588213395629,0.451927459618227,1,0.720063419580358,1,4.49,1,-2.76312836766402,3.69597746541527,0.650922596892523,1,1.1901221086756,1,3.53444973784616,0.797586691102093,1,1.332705587208,1,4.54,1,3.55106315840012,0.790136525028967,1,1.18444326795219,1,4.49,1,-2.76312836766402,4.28116817868865,0.438682519855743,1,1.57789631438563
