"OLSEst","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCEst","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegEst","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.22838913934194,0.0998052579086259,0,0.100911650001894,0,3.1541407158416,0.14673658632779,1,0.176322191939434,1,3.19,1,3.1577721960706,0.12581593765626,1,0.125721427050072,1,2.75,1,-4.75294726071179,3.15695239618114,0.570132342991603,1,1.48605469508355
3.22115972578835,0.101931624725544,0,0.0949596549648228,0,3.37346534500746,0.269472696521989,1,0.221414130159531,1,3.36,1,3.37316072347876,0.268950089550552,1,0.233788095757278,1,3.36,1,-6.99992017739161,3.23256965343653,0.580979555257645,1,1.87868512223466
2.95399781966927,0.130304400512289,1,0.125500173856238,1,2.78778673510738,0.239980868668808,1,0.308669587135014,1,2.91,1,2.78767746505223,0.23969496151993,1,0.32177856303372,1,2.91,1,-6.99992022832392,2.87438260056297,0.637978854568253,1,1.77358454571007
2.98240973204654,0.1062771136897,1,0.131436497519695,1,3.02488306950849,0.336688721134576,1,0.368910635729156,1,3.1,0,2.75503818733963,0.131193457724879,1,0.163177397708888,1,1.99,1,-2.98132120588642,2.93409960375766,0.648344870595207,1,2.00570272436035
3.20971067210588,0.12706927849619,1,0.156572151915192,1,3.18400941069378,0.280902934787383,1,0.338920961023251,1,3.55,1,3.20286447164055,0.166081242967636,1,0.183818818615326,1,2.14,1,-3.66931668423204,3.12658937568203,0.56927915288049,1,1.88033296636396
3.24973021875811,0.0878744311299149,0,0.0968226069562265,0,3.16606964002946,0.173543755133248,1,0.343801114150161,1,2.88,1,3.16180236158343,0.163015272514289,1,0.1637234219005,1,2.8,1,-4.69847539827806,3.15598220124721,0.575931384208392,1,2.03585485591032
3.17902299409571,0.105433224477241,1,0.156042415006987,1,2.8955319144969,0.173364216964628,1,0.152698473747697,1,2.68,1,2.97818005364869,0.110062886426009,1,0.158456543959133,1,1.77,1,-3.34044937971712,3.06945288327656,0.501546180364015,1,1.89281170253893
3.0503475324571,0.0884197536630928,1,0.101594295598259,1,2.96738762419484,0.167811722887905,1,0.158405563377984,1,2.77,1,2.96443130314854,0.147489100995617,1,0.162506623256184,1,2.67,1,-4.79993975917886,2.99506821725867,0.543101809272812,1,1.70685339933865
3.15080097729888,0.104723051489134,1,0.139706066790721,1,2.97502505707573,0.240942445924587,1,0.31281209833752,1,2.99,1,3.0496696584225,0.131050255167223,1,0.214913620636091,1,2.1,1,-3.43472745581367,3.11459481191476,0.554705668750812,1,1.8345337365542
3.10727111735723,0.120993297220578,1,0.126018654646807,1,3.06871708378037,0.240499676806,1,0.22852724039051,1,2.56,1,2.94061791263558,0.127695882506834,1,0.174237159297081,1,1.97,1,-3.13271825519572,3.07744272950431,0.60976595815035,1,2.26106176528553
