"OLS1Est","OLS1SE","OLS1Cover","OLS1BSE","OLS1BCover","SSC1Est","SSC1SE","SSC1Cover","SSC1BSE","SSC1BCover","SSC1Length","SSC1CPCover","SSC1RegEst","SSC1RegSE","SSC1RegCover","SSC1RegBSE","SSC1RegBCover","SSC1RegLength","SSC1RegCPCover","SSC1RegLambda","OLS2Est","OLS2SE","OLS2Cover","OLS2BSE","OLS2BCover","SSC2Est","SSC2SE","SSC2Cover","SSC2BSE","SSC2BCover","SSC2Length","SSC2CPCover","SSC2RegEst","SSC2RegSE","SSC2RegCover","SSC2RegBSE","SSC2RegBCover","SSC2RegLength","SSC2RegCPCover","SSC2RegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.37997386985604,0.184195718181624,0,0.5159893166473,1,3.2527803691433,0.226408982421713,1,0.483618585240901,1,2.42,1,3.22907278506434,0.203124003578666,1,0.404255683046011,1,2.22,1,-3.81307653346224,2.54457703529511,0.349770744180756,1,0.886685492037903,1,2.67662571200765,0.409763168650443,1,0.796322774397265,1,2.42,1,2.6572714415339,0.377565400566852,1,0.555786246581732,1,2.22,1,-3.81307653346224,4.56417185772552,0.581047852377068,1,1.60796633094401
3.6117276680149,0.150116927150336,0,0.286296629717892,0,3.36850251505769,0.167455227977989,0,0.284190436787036,1,2.45,1,3.38515704037125,0.161854526108459,0,0.308471422129253,1,2.33,1,-3.99994142204745,2.56646493976811,0.299946450506656,1,0.461723987329753,1,2.67977887351267,0.301435792328851,1,0.448069213696127,1,2.45,1,2.66072070569729,0.298371402851258,1,0.570046026009467,1,2.33,1,-3.99994142204745,4.7709092843499,0.633734331959475,1,2.0418183699594
3.00173465254885,0.190681063908536,1,0.29955729061254,1,2.91678505122808,0.267734812900947,1,0.238691977049059,1,2.8,0,2.86248411905421,0.227391374962083,1,0.282514546394124,1,2.44,0,-3.67212173499215,3.60959490362138,0.349783786542099,1,0.547131808125913,1,3.7383086242569,0.41029554503916,1,0.630678481258443,1,2.8,0,3.69371743140549,0.368522795523724,1,0.512011032772396,1,2.44,0,-3.67212173499215,4.72294881068177,0.495391671409243,1,2.20011222429784
3.03846451292945,0.197602946561744,1,0.236216472366645,1,2.86281730965487,0.23482131025256,1,0.333240414006489,1,2.56,1,2.89748295137292,0.200380410227111,1,0.387924965054485,1,1.99,1,-2.04426575915639,3.14269410934525,0.304955629220434,1,0.575934687631987,1,3.35932577702377,0.418586937763175,1,0.612710191123978,1,2.56,1,2.92238916396066,0.30681819063366,1,0.62282647891541,1,1.99,1,-2.04426575915639,4.48835419342233,0.425051284636038,1,1.88627995840201
3.22269240106018,0.153568298273986,1,0.297006803990295,1,3.09337794035231,0.153937621879849,1,0.252330727062875,1,2.26,1,3.08565628520787,0.151743172920207,1,0.317155499032018,1,2.03,1,-4.19993975023816,2.78647398140868,0.271354321591855,1,0.384864581015505,1,2.75298887439566,0.319163421483334,1,0.369737017201399,1,2.26,1,2.77965082032837,0.298251249581392,1,0.477459173921951,1,2.03,1,-4.19993975023816,4.57669763266317,0.498820830496436,1,2.13175909614833
3.33060569274124,0.17147904796139,1,0.350480826671228,1,3.18237665176346,0.228118142563716,1,0.437012090894865,1,2.79,1,3.1600672105086,0.213517046898984,1,0.440901372763945,1,2.65,1,-4.1496498575229,2.89491317436918,0.309498299196579,1,0.603079239234358,1,2.98690223643075,0.391060752900425,1,0.770672482801742,1,2.79,1,2.97327596640914,0.378964429338387,1,0.594961795976978,1,2.65,1,-4.1496498575229,4.51053748679656,0.550771056736365,1,2.42737586238988
2.85798999293684,0.197218665623755,1,0.510079452463823,1,2.9553165820975,0.26848754913283,1,0.453169393219128,1,2.76,1,2.95515236908439,0.268371178756062,1,0.78591487463158,1,2.76,1,-6.99995145890386,3.51304035550365,0.335189052517156,1,1.05928405115688,1,3.38196576087775,0.365250631483922,1,0.807064833805147,1,2.76,1,3.38195475331415,0.365221168034695,1,0.667281196028863,1,2.76,1,-6.99995145890386,4.40131416297205,0.537166746061232,1,2.18171064888556
3.17702874428562,0.142424612043486,1,0.17647031401672,1,2.97596312542335,0.169837231910424,1,0.336014269593487,1,2.39,1,2.99057749948329,0.141922797612626,1,0.30575372065573,1,2.24,1,-3.19319897108067,3.41488279963873,0.25626300113472,1,0.299437835617614,1,3.5571931357317,0.334016929730847,1,0.653189424817749,1,2.39,1,3.49123559484425,0.254438578679043,1,0.399502692900724,1,2.24,1,-3.19319897108067,4.78780491060996,0.524445461019498,1,1.64037690793824
3.14403339622368,0.194779593761217,1,0.404813792098053,1,3.0428739091341,0.231689547588661,1,0.60524575028484,1,2.87,1,3.04284827058772,0.231666654052444,1,0.492783620396106,1,2.87,1,-6.99995494841957,3.07160866678604,0.359443998883279,1,0.705009784988161,1,3.18001821357889,0.47768174911238,1,0.806023723410594,1,2.87,1,3.18005827735326,0.477625025239144,1,1.10233638442058,1,2.87,1,-6.99995494841957,4.64428143689477,0.543655473698954,1,1.95263382172857
3.2601327308585,0.15940402605812,1,0.280551188034354,1,3.3551669087574,0.346284051425969,1,0.388723097110706,1,4.59,1,3.09799635816579,0.164637899549016,1,0.329388142210616,1,2.27,1,-3.44862097054934,2.96140417589691,0.298074173219002,1,0.426278665974737,1,2.72682320523687,0.661797465757944,1,0.931639689881348,1,4.59,1,3.00582131023818,0.314383488666339,1,0.509615927086129,1,2.27,1,-3.44862097054934,4.71837217433157,0.71875215030603,1,4.08419058383517
