"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"399",0.70338633870796,0.299219202450226,0,0.311821844608985,0,0.586743987726582,0.482441975967703,1,0.501518901592699,1,3.60017089432741,0.9,0.358294135129912,0.363184319574919,1,0.434213128927445,1,2.55988339041966,0.9,-3.2,0.354697871465336,0.593312458087106,1,0.99,2.35790977869673,1.23664820506049,0.363527710197013,1,2.51971501571009
"494",0.598198463206821,0.161000868410909,0,0.174592290116334,0,-0.533509015239724,0.49631719075863,1,0.580487325623394,1,4.08074842346141,1,-0.08013926502987,0.426381820681937,1,0.431721284384332,1,2.10489335982985,0.9,-3,0.393966367912556,0.623259952718194,1,0.99,2.32685954514983,1.59872071406818,0.358777991154898,0.9,2.26633922477305
"400",0.171241055765442,0.101067134802706,1,0.1073524247866,1,0.0359333811303175,0.129993164623311,1,0.192880073946429,1,2.30195233613994,1,0.0351659620452471,0.129059870000747,1,0.208820395359122,1,2.28697082068409,1,-4.8,0.348788916851329,0.523085347327675,1,1,2.24796067569349,0.819784187742736,0.318559033036861,0.8,1.48674101082361
"459",0.273482405264898,0.124135451310395,0,0.153532285963648,1,0.264386686717756,0.241484052454133,1,0.364533341291775,1,2.21469475693062,1,0.0797611687349624,0.186104608908382,1,0.301741432988981,1,1.58890176530235,0.9,-2.4,0.335010311921307,0.652503517240591,1,0.97,2.55106715482351,1.10301929590805,0.283906178174362,0.9,2.19576272739355
"162",0.256890472517671,0.0954119383884222,0,0.110741615832676,0,0.145528149211901,0.141399451833383,1,0.170779368350247,1,2.27253945753684,1,0.150839956670695,0.140091285367331,1,0.198090158006092,1,2.25126840739523,1,-4.6,0.292822045887287,0.533226323756377,0.9,0.98,2.3052826988515,0.840445784432847,0.252494490355273,0.9,2.09470281702931
"314",0.354911571840688,0.148865333134685,0,0.18893960718951,1,-0.509686052059684,0.356256739732706,1,0.636867870598773,1,2.52780252700239,0.8,-0.0325796938471141,0.259721352125925,1,0.496800201371307,1,2.30202914329552,1,-2.4,0.385061949281001,0.541450571794092,0.8,0.95,2.22093586265072,0.538414827542001,0.33035914097969,0.9,2.49078337990212
"293",0.0879740149023345,0.13128625644619,1,0.12300374340847,1,-0.111591635435344,0.177166104396251,1,0.217101067811414,1,2.36640983346812,0.9,-0.137454640119031,0.150297571909435,1,0.168357402945478,1,1.83823182910862,0.9,-3,0.220252869983504,0.512687178296659,1,0.92,2.10000012280689,0.828684265678536,0.164254683178081,0.9,1.67848482204931
"12",0.373479435375306,0.134716256357705,0,0.152481249712051,0,-0.0796335408696063,0.24884672352734,1,0.329747677515723,1,2.06517256079715,0.9,0.151244491333732,0.188672396049402,1,0.299920015735574,1,1.84548884973877,0.9,-3.8,0.340543819733412,0.633611678486349,0.9,0.98,2.45233703589495,1.10347101462485,0.331197947202634,0.7,1.8021719011877
"202",0.184098227892947,0.113606262627589,1,0.131103721237896,1,-0.250391776204941,0.19219243724081,1,0.448152854225978,1,3.02750354065422,1,-0.230227041008925,0.168937152803867,1,0.355939627949426,1,2.57478054592664,1,-3.2,0.247753885526899,0.488222001404659,1,0.95,1.88240997938351,1.53269596376662,0.203360842629623,1,2.21229667505988
"78",0.300458625020206,0.134894007673161,0,0.164476260257811,1,0.119926046449589,0.538841681661748,1,0.407224897513221,1,2.88628703240167,1,0.0371706161055436,0.531359393632375,1,0.39444179263844,1,2.7703925179044,1,-4.2,0.526829122345863,0.551194026568329,1,0.97,2.07455000680396,1.19541098211423,0.453784203384828,1,1.70433298987321
"140",0.366067240864477,0.119554783085008,0,0.134570605407515,0,0.168642356979713,0.150966918066862,1,0.296696899469625,1,2.06569885212964,0.9,0.10337680856325,0.156494654832504,1,0.23905209760305,1,2.048545230224,0.9,-3.2,0.324003426740914,0.439204550261371,1,0.93,1.54546513165271,0.298151437454306,0.258232242248699,0.9,1.66762232361728
"450",0.494009120295696,0.121184703755173,0,0.141336452286603,0,0.310686595062509,0.194443401856436,1,0.346993367954104,1,2.61724137583054,1,0.185979869284501,0.202648487234937,1,0.278427235591124,1,2.06942726385376,1,-2.6,0.416599484651321,0.501527852067323,0.9,0.9,1.9060782750744,0.4381507225602,0.373804763104292,0.9,2.17580349102898
"324",0.366319704539202,0.154314217367595,0,0.167390056063769,0,-0.0923978680597664,0.194162742305547,1,0.269160781284517,1,2.43357254637613,1,-0.112673953060686,0.182569689904301,1,0.26016717899647,1,2.24496984171189,1,-4.2,0.370178710695692,0.629970895943484,0.9,0.97,2.52791139493403,0.903946005338599,0.312073574505436,0.8,2.17982832981533
"333",0.247605323965586,0.0997342396722915,0,0.105901059516831,0,0.0969989635681792,0.128775691101143,1,0.156250662459988,1,1.91285772635797,0.9,0.139024375765916,0.12310744555245,1,0.133120783398474,1,1.79778377498105,0.8,-2.8,0.283354856226022,0.516403154952904,0.8,0.97,2.0319230062416,0.699429868697384,0.293813681911011,0.7,1.63715148666236
"430",0.333747070512099,0.261438750481156,1,0.313015429595912,1,-0.309327401177612,0.315960923881029,1,0.514764337640105,1,2.86872285243486,1,-0.579872580423483,0.335545398634902,1,0.4405191983759,1,2.70091680085654,1,-3.4,0.404339504564765,0.655330420968903,1,1,2.42751167826045,1.01591555175764,0.303480027096096,1,2.26265086598036
