"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"461",0.717054884271182,0.0890949234209166,0,0.2011796306624,0,0.120823245143066,0.14054172482268,1,0.184309373740956,1,4.28805543962775,0.8,0.129800532135574,0.139942204214825,1,0.203107193216994,1,4.24182045598499,0.8,-3.8,0.687932310402131,0.332935144282473,0.8,0.852,1.24622247320599,2.14647797407598,0.687932695311308,0.7,2.34965769516346
"223",1.02682550135001,0.104663500861598,0,0.195488288906134,0,0.337638128614848,0.138701365027171,0,0.177327119402733,1,4.3193495047293,0.9,0.366229176136687,0.137108139814144,0,0.181774744144537,0,4.10793328976847,0.8,-3.4,0.943178052072695,0.352096968808875,0.9,0.864,1.34247213248047,2.41596604345766,0.94317529981481,0.7,2.31291334805671
"29",0.886984900239012,0.105462880931461,0,0.174065096634651,0,0.0901183099397249,0.167218968419413,1,0.17913595028632,1,4.39937518400378,1,0.0938838459494544,0.166931211082389,1,0.162656421018406,1,4.39261191973891,1,-4.4,0.847651787658005,0.346162602320202,0.9,0.856,1.28100196509238,2.75122468482734,0.847642763834076,0.8,2.22546027037823
"304",0.879704618729896,0.0833483126378272,0,0.170263097305811,0,0.254304917985243,0.159263621081669,1,0.228140052948869,1,4.08104738826767,1,0.291491000310011,0.156195149744334,1,0.211007669411062,1,4.02762754160706,1,-3.2,0.788032636593115,0.325783451429104,1,0.852,1.28420680386382,1.90426357801531,0.788033805146932,0.8,2.39127793307816
"117",0.874895083981495,0.106139537498207,0,0.158799841894115,0,0.190154218065196,0.174429895988792,1,0.219579938581485,1,4.14387113200143,0.7,0.208458963087765,0.173210378759814,1,0.219536413470834,1,4.09893315688938,0.7,-3.6,0.813641534776563,0.255925256220873,0.9,0.768,1.06945329869694,2.15507082845337,0.813637526419381,0.8,2.37943769774914
"228",1.04354965825405,0.0956760265199741,0,0.192905644317807,0,0.344461730753512,0.162274630228148,0,0.252537086093408,1,4.36018265489293,0.9,0.364100604061676,0.16081967251455,0,0.238791989792756,1,4.28815805217542,0.9,-3.6,0.935888044667255,0.364957008066415,0.8,0.804,1.42727322659344,2.446893175661,0.935888056084896,0.5,2.39719923295676
"80",0.756720091342911,0.105095891753546,0,0.163822982800265,0,-0.123963291960227,0.187123014520905,1,0.231793744851466,1,4.68661670283772,0.9,-0.110755085798725,0.186148285707348,1,0.21896550401109,1,4.65422979613677,0.9,-3.8,0.685132001943674,0.327178882810886,0.8,0.816,1.30279715496085,2.57890050103067,0.685132579066109,0.7,2.32502901848986
"405",0.677479646074901,0.107516243194234,0,0.18120599595907,0,-0.133695356498946,0.20090853598745,1,0.21202609127158,1,4.40118060658783,0.8,-0.12467374990069,0.199941661107303,1,0.227310471938599,1,4.35728685967972,0.8,-3.8,0.634387167315247,0.373295636881802,1,0.856,1.47354846616298,3.03664138492925,0.634388778616292,0.8,3.03119839207745
"287",0.93053073648245,0.111069981465207,0,0.168552741470268,0,0.129516219083888,0.178004347601271,1,0.263643941779437,1,4.21883642693252,1,0.151604781540351,0.17647204101022,1,0.207320503031431,1,4.19206530995695,1,-3.6,0.851883677824697,0.325936601407439,0.7,0.76,1.28807451488605,2.87252397175354,0.851884814341484,0.8,2.34342079998506
"136",0.94703835120233,0.116789341283905,0,0.202286599313422,0,-0.17487040387998,0.231574055445386,1,0.296619658054175,1,4.70148304826719,1,-0.0898849563609172,0.222376265339924,1,0.233045246061174,1,4.52498072869972,1,-3.2,0.841748206414599,0.356869902536748,0.9,0.864,1.35749236125631,2.68444889051161,0.841751720626938,0.9,2.31396027745035
"418",0.775240243318549,0.126395541208995,0,0.185487920864842,0,-0.175214537143405,0.198883262410252,1,0.230811456238015,1,3.94677467819736,1,-0.113905239179221,0.195042538398202,1,0.205276924158165,1,3.80344232891717,0.9,-3.4,0.662056791338568,0.289437291084795,0.7,0.804,1.10699552466233,1.74808143190897,0.662063446170461,0.6,2.3276209208056
"290",1.11090714817063,0.125085274374159,0,0.244933869072841,0,-0.0919721085638212,0.241717872615798,1,0.32939769983005,1,5.64778095185389,1,-0.0777984392188937,0.240547571644856,1,0.26322571585962,1,5.60563086184075,1,-4.2,0.945063208038525,0.408183941869801,1,0.944,1.68075735423446,2.33301181078059,0.945067794119734,0.9,3.24249945926574
"329",0.873698189077434,0.118250427154154,0,0.230933997253972,0,-0.0406480096009174,0.18577019436629,1,0.247921430206145,1,4.34797264701444,0.8,0.00599412956507273,0.182819673640612,1,0.232464375751614,1,4.1885811364491,0.8,-3.4,0.775960266177617,0.3328952585839,0.8,0.768,1.25248481289269,2.2147710302046,0.775945164848861,1,2.83759095633335
"342",0.914202585949313,0.116110810795469,0,0.171534115914221,0,0.0793513841343341,0.158779040484469,1,0.224838542186246,1,4.5575728734064,0.9,0.135469501529837,0.155884233577267,1,0.209248970424097,1,4.45972678842923,0.9,-3.2,0.859926231653979,0.424567050817345,1,0.924,1.68466112265651,3.18338774911243,0.859926979413153,0.8,2.1287966634834
