"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"406",0.310492937889027,0.109917096320865,0,0.140271870031877,0,0.320363321463131,0.221641465685193,1,0.260064663288,1,3.8969976350203,1,0.122258866431672,0.154278821283356,1,0.150862482675817,1,2.08625951286779,1,-3.6,0.626531428225818,0.559937599485103,1,0.932,2.30515099347008,1.76982551519235,0.34784378926834,1,2.00321037021592
"191",0.24944721937864,0.0877313781220227,0,0.0922500919286591,0,0.0882412329274569,0.200539965421693,1,0.195815437264027,1,3.12757110255291,1,0.00108522444239822,0.169028893199969,1,0.126612300264514,1,1.85987165005467,0.7,-3,0.630025926744323,0.5276382733372,1,0.948,2.22836114120901,1.80646367895303,0.292345385439683,0.7,1.72893688061855
"198",0.247436091949663,0.0825015079913988,0,0.0970118559097064,0,0.0723774736760041,0.144083474806668,1,0.162366593249167,1,3.55907289869346,0.9,0.0709681272215752,0.12549302565302,1,0.11778619367998,1,2.25473593608232,0.9,-3.6,0.541093710722655,0.512539757786086,0.8,0.956,1.99888441284956,1.67314958477743,0.310576888059127,0.7,2.05548364641782
"461",-0.005816572960605,0.096898588709062,1,0.110818266512554,1,-0.102926699792361,0.18255324867617,1,0.217209115608717,1,4.24619144722111,1,-0.104129903544927,0.17254904383454,1,0.196001466550076,1,3.59865831129141,1,-5,0.473009537198511,0.532545335607476,1,0.988,2.14496658584944,1.86662771950771,0.115770314168552,1,1.88759408356845
"6",0.144387704450295,0.0809599930400822,1,0.0895977179455859,1,0.0510337445479516,0.121244713868133,1,0.154569477730311,1,2.68185999030068,1,0.0535996137119175,0.118623618697858,1,0.143287027855557,1,2.58078798414831,1,-5,0.448467885925721,0.458863474444561,1,0.948,1.83241547654983,1.78251835824988,0.192407452971343,1,1.86424704840702
"235",0.338009678224244,0.0898200665867512,0,0.111357515675983,0,0.0659114832109995,0.225139473843102,1,0.238848761216684,1,3.43689556309376,0.7,0.126452303574816,0.194495671255536,1,0.200832509634853,1,2.95636189969607,0.7,-4.8,0.676747622310343,0.56248774701443,0.9,0.94,2.3503428272022,1.83795300037025,0.411827544405587,0.8,1.82643932926404
"256",0.303391910371555,0.109911538049326,0,0.129085621031165,0,0.145649445421719,0.220422460208769,1,0.279430553435671,1,2.22984304873251,1,0.0831832492861402,0.221467256828978,1,0.198842243463399,1,2.42832059497516,1,-3.8,0.690536486305744,0.43755006467116,1,0.924,1.57909050371074,1.67277630717251,0.354537383015382,1,1.87970800183776
"216",0.163851220993624,0.144433534638973,1,0.155005877818545,1,-0.168837236501413,0.31701669799701,1,0.313665409956623,1,3.25198222018312,1,-0.188102585174264,0.299776188704984,1,0.283595886815098,1,3.03783058067877,1,-4.6,0.692893622411142,0.532235670769798,0.9,0.964,1.96783895180397,1.63993172360764,0.296785842001403,0.9,1.9157007489372
"261",0.358848238120696,0.094671015676242,0,0.118793063576348,0,0.368691486388156,0.275909134677296,1,0.304522715409331,1,3.60879975064614,0.9,0.305506400281912,0.231615101184412,1,0.237133743419317,1,2.96026813615147,0.9,-5,0.702803116888516,0.51738922436952,1,0.98,2.23114410399749,1.80375287704188,0.40662913843632,0.9,2.08946534050461
"413",0.247582673969338,0.121792967380379,0,0.123382724589872,0,0.197853285122418,0.402305337624592,1,0.367700365430929,1,2.96351194895251,1,0.170051133857001,0.385484258762035,1,0.332485487854264,1,2.81842756130593,1,-5,0.527821404032991,0.438379022856417,1,0.932,1.55785192170054,1.74163954737874,0.238708541860405,1,1.92316024415729
"454",0.416060799865114,0.0821080129670005,0,0.089817167873774,0,0.226553678111906,0.246705530537763,1,0.233261609967952,1,2.97712594317204,1,0.327473513675571,0.180314892681074,1,0.14492071714114,0,2.18271852729043,0.7,-4,0.726068526236193,0.450304102136045,1,0.952,1.97368393404028,1.89010730493626,0.438831162572798,0.8,1.78355444195487
"466",0.108718320687341,0.107565006297688,1,0.126805804711044,1,0.0139465125490879,0.198772181595121,1,0.221575284057609,1,3.10341723309803,0.9,0.00818088247366422,0.193007465163058,1,0.183731707534147,1,3.00486774805933,0.9,-5,0.509442849522866,0.514930758099897,1,0.952,2.46004381920314,1.6934218561508,0.155556943982113,0.6,1.80837216599474
"505",0.394801652703116,0.111996042433806,0,0.118881019082234,0,0.0859411473342138,0.16919513882693,1,0.201981447439936,1,2.99071829073176,1,0.112289720126559,0.163021761122552,1,0.164485935329418,1,2.67756108948111,1,-4,0.740036760760565,0.658841677202621,1,0.988,2.45988953364578,1.7658720201263,0.416509834791819,0.9,2.02429552924998
