"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"124",0.133248452722178,0.186895597756401,1,0.357012094126729,1,0.087100423385813,0.269725172871649,1,0.356548373547031,1,2.76060769827239,1,0.0608999921805315,0.260196376874067,1,0.304434427712885,1,2.73126010887163,1,-5,0.474343284842673,0.479664082671539,1,0.98,1.80861832369822,1.94646692790455,0.195711923101522,0.9,1.98747545369516
"175",0.141366461607504,0.141508613050578,1,0.267102109700257,1,0.0118623036176899,0.226893282161355,1,0.334851159095738,1,2.98822631927794,1,0.0242505430348681,0.206353412305035,1,0.264588208417756,1,2.51872561770074,1,-4,0.583834973922554,0.559301160912931,1,0.94,2.19344966891816,1.69445346309521,0.146450348720281,1,1.61934424971324
"6",0.109801016554072,0.129292936906513,1,0.223369312043355,1,-0.0210370258000117,0.257553570269242,1,0.337717366670743,1,2.85100234011371,1,-0.0483702567307542,0.203692637179761,1,0.228048937148736,1,2.06699905064129,0.9,-3.2,0.562231182729673,0.566013098002198,1,0.96,2.22243798148297,1.69033871381613,0.200280488995393,0.8,1.38161565033722
"159",0.178664823943331,0.14518934505851,1,0.22507566435063,1,-0.0695050496554916,0.297107808100356,1,0.321461499285101,1,2.69306030502973,1,0.0291555239480852,0.300017246194045,1,0.298344919072091,1,2.24430659796059,1,-3.4,0.541669858961502,0.578189473736789,1,0.99,2.39792969492529,1.68762834773565,0.415178639441899,0.7,1.5223212699775
"131",0.212020523833915,0.130454141322769,1,0.200147711175604,1,-0.259298994868875,0.526195167716182,1,0.400766158533057,1,2.32783827471196,1,-0.119671344109387,0.342799842534683,1,0.241459210213042,1,2.33296862288514,1,-3.4,0.492552345806859,0.384752925564814,1,0.91,1.56163154047714,0.897369328166651,0.404098935278057,0.8,2.27404466863139
"108",0.0318671138730693,0.185847313123474,1,0.225260920866717,1,0.0981098068242581,0.652343525403123,1,0.540460104486976,1,3.58216362800827,1,0.0755773951211065,0.624840976523631,1,0.528044190155084,1,3.40331244136121,1,-4.4,0.390043994038285,0.629192288348338,1,0.97,2.48550884604733,1.93066404139388,0.24647024037921,1,2.49163103187615
"21",0.439801901288881,0.227612576341874,1,0.316514961830271,1,0.0683967873353177,0.373163305820525,1,0.495575950884101,1,2.93122488176677,0.9,0.0621695238159816,0.371603763457425,1,0.451516592733475,1,2.89604350839177,0.9,-5,0.637218845455612,0.544495955854546,1,0.98,2.12813159803035,1.54018184033764,0.468558396146502,0.9,2.33280782528138
"370",0.182496185191932,0.132355472255725,1,0.2422101156962,1,0.0208309935673086,0.272637760572488,1,0.399953106293035,1,3.37310339639199,1,0.0198037116040632,0.265377243544498,1,0.359765261515509,1,3.19849959384562,1,-5,0.395475019214203,0.531903561691279,1,0.96,2.05404495082018,1.62461761545924,0.283807608089701,0.9,2.01874020600169
"519",0.208293365236056,0.12245229108333,1,0.170564399294674,1,0.045755233244809,0.260136074263093,1,0.321563038463869,1,2.44891048804768,0.9,0.0121827019535665,0.256664081946489,1,0.229456353795317,1,2.24951498491014,0.9,-3.6,0.562885860745877,0.616842486731494,0.9,0.91,2.68019788470773,1.94332361101934,0.336903755073324,0.7,1.52391130241064
"381",0.222877074597942,0.133648246776655,1,0.233555805849229,1,-0.132273949978256,0.449993491333698,1,0.457059118702808,1,2.84434549244392,0.9,-0.0994681958602106,0.428261415093464,1,0.36002141068583,1,2.63394264698464,0.9,-4.6,0.727918176646417,0.656902607666447,1,0.97,2.58100305636917,1.52060334508801,0.462564192295754,1,2.08147581963489
"516",0.165096348784525,0.132799492800804,1,0.242099773910819,1,-0.00945504382232976,0.182647744976062,1,0.271212185894917,1,2.46854059083436,1,-0.00761798211887488,0.182563523631029,1,0.313099381499165,1,2.41021625499084,1,-5,0.585715801868279,0.693469318604102,1,0.99,2.65375467980492,1.91300588158324,0.26638452805015,0.8,1.83053295081947
"503",0.437329922466151,0.101250176602087,0,0.181009711184263,0,0.325999018344033,0.16216189591689,0,0.253087698613668,1,2.83772588437843,1,0.322422575272105,0.14697739428752,0,0.196825387034188,1,2.15468924777978,0.9,-3.2,0.494535614359672,0.507377584620336,1,0.93,1.74468374177146,1.96257964566434,0.357727593407822,0.4,1.364663064439
"172",0.473641057864761,0.116342946962778,0,0.180118599160349,0,0.306174966404384,0.244576244220366,1,0.37710627586691,1,3.34797528502911,1,0.303956999906719,0.236721068945318,1,0.360329490186938,1,3.16293621279762,1,-5,0.717519747084332,0.685533524356943,1,0.98,2.92411296918179,1.83754151742066,0.553899349494821,1,1.8380670456539
"221",0.0753915330490349,0.144038785182477,1,0.248720301575234,1,-0.192058663719936,0.172767224299799,1,0.287660616640744,1,2.83748120346513,1,-0.135919117439623,0.151907699632478,1,0.214043597706007,1,1.92716664755753,0.9,-3.2,0.51234918577551,0.530758914281298,0.9,0.93,1.90663672879163,1.68610312401995,0.154351212400999,0.7,1.34756417507613
