"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"92",0.662663852095024,0.109533167850705,0,0.127069645032559,0,0.454800447022196,0.207009732311093,0,0.322315181526423,1,2.8660556427576,0.9,0.429894755340979,0.198014590170176,0,0.266504749511287,1,2.72501957191185,0.9,-5,0.990338276452353,0.601934801120083,0.9,0.948,2.52327981419673,1.98961444988991,0.779287832084322,0.9,2.27642098906928
"65",0.197247144377152,0.0903078988640263,0,0.108777162795256,1,-0.120424295748838,0.208691853900983,1,0.407586579982136,1,2.64954320729807,0.9,-0.0752550936221952,0.191860195204985,1,0.370693730792666,1,2.29420777452432,0.9,-4.4,0.605766681614627,0.652881092801839,1,0.992,2.47953292238406,0.641012414603316,0.245353771586033,1,1.96179820513758
"337",0.435725540449942,0.0951228390427882,0,0.128158728980071,0,0.0857333851827931,0.415501329452138,1,0.33422186469074,1,3.50754611032573,0.9,0.148516149601799,0.219556549013914,1,0.289131750113288,1,2.43072166622589,1,-3.4,0.612214961140263,0.524291063403447,1,0.972,1.96347371912381,1.83106528337262,0.428275630487817,1,1.84171442754136
"185",0.539030139196474,0.11961189433335,0,0.135903754099716,0,0.271023827293698,0.252148772088933,1,0.306477407060722,1,2.52559285584561,0.9,0.0645596539652535,0.222726929241645,1,0.269346798958146,1,2.18258306169177,0.9,-3,0.954211658762283,0.72367681665398,1,0.996,2.74042209008336,2.26252499234506,0.508780346306824,0.8,1.57372109293479
"228",0.491686666822689,0.0991743268300935,0,0.110686392220226,0,0.287284857840787,0.285018158075794,1,0.349786558396165,1,3.11739925696408,1,0.337482297177588,0.241536600393676,1,0.319352209077546,1,2.93347701612827,0.9,-5,0.82199180411854,0.597167359713485,1,0.956,2.4814373949039,1.81608032937888,0.51868667086299,1,2.04642624267501
"442",0.183198623754913,0.0994075824007954,1,0.111438178242636,1,-0.152170179218335,0.242157823656244,1,0.271997185836999,1,2.73693120736901,0.9,-0.135149441041524,0.234489400062489,1,0.230588294934548,1,2.65082066704224,0.9,-4.6,0.388496191086589,0.574594790680094,1,0.98,2.4989728007669,0.486186115593384,0.0926088367198417,0.9,2.04281587064028
"288",0.206496052948656,0.0976191463112716,0,0.119191358270962,1,-0.032447229479863,0.268451234004318,1,0.26381140714946,1,4.01172994511842,1,0.059756503908976,0.191876714796044,1,0.259263603671062,1,3.17677059610775,0.9,-4.6,0.703817440242675,0.549537812618122,1,0.956,1.96667210598626,1.64783998082189,0.282846047571045,0.9,1.79309556041298
"175",0.331769436588434,0.0867047197812397,0,0.0837783314854431,0,-0.00314300164272119,0.176169300075807,1,0.265337789392384,1,2.94743651193624,1,0.0251236024642583,0.141902431866183,1,0.249429319599928,1,2.65110854122922,1,-4.4,0.497499676429156,0.548757591663524,0.9,0.928,2.19867486445085,0.94568724588277,0.36435546142066,0.8,2.05166932196848
"399",0.153796162863244,0.0923842591507373,1,0.0996392765282386,1,-0.122983981337697,0.14296565916252,1,0.214087918236152,1,2.61784739161211,1,-0.112585748444112,0.140788358445334,1,0.199379100729398,1,2.59762975815612,1,-5,0.611975582974138,0.50921027389477,1,0.96,1.91914406441949,1.89815750286941,0.262322937833669,1,1.9589465625126
"70",0.315638580470932,0.0940982207425153,0,0.112541049745611,0,-0.092878858371281,0.171872472104239,1,0.376978353469164,1,2.4326120756213,0.9,-0.0284190700806293,0.16970366135567,1,0.28597718554058,1,2.1078672151001,0.9,-3.4,0.560909356213324,0.524668448338111,0.9,0.924,1.9401109351824,0.170541533015195,0.273039934541819,1,1.99795080915117
"500",0.207286984267141,0.10992689519443,1,0.142964631433705,1,-0.262357870322438,0.338733860160467,1,0.459308025944455,1,2.77613475531302,0.7,-0.0412846247622021,0.246287657608697,1,0.404830747266951,1,2.12321626309175,0.7,-3.8,0.591686644909462,0.593489513983788,1,0.972,2.32299862498421,1.45059227237168,0.321146206723113,0.6,1.68793568770403
"4",0.146166219158778,0.0860025551676857,1,0.0872374006212601,1,0.187193923777417,0.41494936826498,1,0.338864330094842,1,2.68090107625778,0.9,-0.0803921232644402,0.211989701643303,1,0.280957419738084,1,2.44308088618831,0.9,-4,0.512115348532288,0.535710509609051,1,0.968,2.18035696798125,1.56929155492503,0.231164779066319,0.8,2.12975861277762
