"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"68",0.58652072405628,0.191156696299047,0,0.328042745003049,1,0.628200590621653,0.377369832997754,1,0.485964448929385,1,2.42835084554336,1,0.445446650331994,0.292750525694221,1,0.543151836018644,1,2.09372007143007,1,-3.6,0.648752828932838,0.721744248280529,1,1,2.62527875346259,2.21798576201451,0.646615839384445,0.5,1.38971573895855
"119",-0.0494761138054649,0.223211552545173,1,0.434281345508891,1,-0.130468345234942,0.397528768782967,1,0.446081678841568,1,4.39735305366544,0.9,-0.206705148691804,0.35717536157051,1,0.43229622372296,1,4.35286745633967,0.9,-5,0.126205222488,0.800841068214837,1,0.98,3.40291180641485,0.4521786695634,-0.00938913869340485,0.9,2.9399506693711
"177",0.628185651483767,0.21307075863111,0,0.262138930952567,0,0.464349726137669,0.324119978850834,1,0.33996377900106,1,4.21263021203792,1,0.426812325082267,0.290813767512518,1,0.32282314389055,1,3.75120030036136,1,-3.8,0.869484497397995,0.77454592225354,1,0.96,3.36113830054754,1.8976775529726,0.678212700855217,1,2.51120688921153
"249",0.620020142355367,0.173751031968498,0,0.253719827215738,0,0.394326647497969,0.225820283515597,1,0.430528907682137,1,2.44674530047453,1,0.371854035032647,0.192828880925698,1,0.44583055675869,1,2.37904185293362,1,-4.8,0.979593870692639,0.657251594629803,1,0.92,2.69991725195085,1.77500537553519,0.709388088086095,0.8,2.02964445531594
"251",0.528383320459755,0.244202329710295,0,0.307549563961673,1,0.678807782552632,0.457345538235659,1,0.544180390961917,1,2.18954449155635,1,0.658055913462102,0.451256898726624,1,0.517523463053737,1,2.1901707936014,1,-5,0.758718749919683,0.879460283897642,1,0.98,3.74912328139672,2.04449344896037,0.6265006147873,0.9,2.46177877421979
"90",0.254884868507283,0.17433546826721,1,0.331249203683966,1,0.450496872337787,0.243113135563776,1,0.384980912884443,1,2.85099525357845,1,0.419807981976509,0.238990994361242,1,0.379139049013663,1,2.83157903345611,1,-5,0.573428942693273,0.717076564626161,1,1,2.70988390150958,1.54193297112541,0.580248432792911,0.9,2.19451403756111
"516",0.358348980643151,0.341137212071403,1,0.420593175033661,1,0.079264685464274,0.763739304446184,1,0.691098040919245,1,4.04338943639815,1,-0.387245708434772,0.612916899636034,1,0.6448863277108,1,3.54596045148588,1,-4.2,0.281772147252475,0.777768924427756,1,0.98,3.23491897875422,1.1883242353784,-0.0367990162638048,1,2.95608781013447
"32",0.483945181751353,0.239364831764785,0,0.437842581237516,1,0.541747518613223,0.467672197761862,1,0.654166021730168,1,2.93106533157416,0.8,0.346907603734808,0.358666428663085,1,0.685196588699268,1,2.92899198270706,0.8,-4.8,0.594100492843352,0.700443735615305,1,0.98,2.92073294228216,1.7148082338371,0.34567647204819,0.8,2.68249203254261
"227",0.524253161956973,0.392605152621744,1,0.430311796334666,1,1.14106578730596,1.26080393650952,1,0.967931765176845,1,4.15089255144475,1,0.0974781648482201,1.29062709095578,1,0.894549702731484,1,3.75026439763017,0.9,-3.6,0.545924922909523,0.838133828937239,1,1,3.39461096161833,1.34412858045237,0.46295671402693,0.8,2.71351431618412
"438",0.53261059098345,0.190265091470546,0,0.248596538857437,0,-0.136281814581396,0.676280346259421,1,0.389601570973883,1,2.79675665544371,0.8,-0.0219083401595421,0.54361845408694,1,0.423352294946618,1,2.49348894044796,0.8,-4.6,0.424756726486248,0.674689105646597,1,0.98,2.42580320843286,1.11041862162333,0.268798175973884,0.9,1.70614364394118
"91",0.356320805060728,0.141527986541842,0,0.256215097326934,1,-0.00914490339131202,0.271209814458929,1,0.354105749117116,1,2.41226551885021,0.9,0.00884039127041891,0.263379538488396,1,0.356026334499809,1,2.39597272226766,0.9,-5,0.494592918722928,0.708187511865223,1,0.98,2.80043935339087,1.3396259867742,0.273215785330375,1,2.03445159609094
"87",0.820389577138964,0.268599285365062,0,0.431449460877394,1,0.992032738555557,0.366683222930778,0,0.610084461380389,1,4.1713830981415,1,0.980296216719979,0.372042500073089,0,0.543751006609482,1,4.11285321754401,1,-5,1.15808553780327,0.747087286108023,0.9,0.96,2.56654725839917,0.817175385981534,1.06740622888448,0.7,2.59773089669101
"114",0.281025430266271,0.144714595411768,1,0.277252244989532,1,-0.0555548270480974,0.402903599410931,1,0.37601934697311,1,2.38613309427221,0.9,0.144648647122138,0.239883041048643,1,0.311109692551419,1,1.971587748846,1,-3,0.585765266674445,0.732161111359979,1,0.94,3.69412813690186,1.35110870856899,0.427424736764696,0.9,1.77366865950115
"398",0.320812557201916,0.178584001695695,1,0.275619122361957,1,0.0145849724622078,0.564829844128193,1,0.847356788743711,1,3.84855192831574,0.9,-0.223908453080851,0.354702196870671,1,0.795313544001165,1,3.45736419012311,0.9,-3.6,0.65884947897291,0.786047070832332,1,1,2.85778041527376,0.675431051854434,0.480682147379577,1,3.02446318575146
"214",0.656542325851563,0.176368933528463,0,0.376846260270137,1,0.606991950836108,0.39581680249143,1,0.484131434585479,1,3.576300657439,1,0.530842767230578,0.36601356996887,1,0.595199829274509,1,3.47078442660028,1,-4.8,0.749742755201521,0.934731312057949,1,1,3.35439246671843,0.464775184561875,0.603096302556459,1,2.52728467514687
"11",0.999800302911141,0.311569005471508,0,0.458488634920307,0,0.457920222864493,0.521516487060371,1,0.761562801035597,1,4.30250210877465,1,0.274772079064892,0.354155350582684,1,0.749605436130023,1,3.45598541800943,1,-3.8,0.895156488405918,0.829507833794086,1,0.96,3.188371098797,1.72020624766728,0.806165229129254,0.7,2.22824577197325
"298",0.26199690912281,0.154289544460436,1,0.261623234822207,1,0.178438817712293,0.451501204668588,1,0.405507721182469,1,4.09107641686288,1,0.170407818580092,0.382213960695074,1,0.395056803298296,1,3.95949202712687,0.9,-5,0.358112223080571,0.578944259043889,1,1,2.21692773364024,0.525595914655982,0.308395971716962,1,1.98478173206741
