"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"491",0.888381137339306,0.218738240891416,0,0.239122927659162,0,0.444186197171215,0.252994225017033,1,0.276371317384104,1,3.21649743436448,1,0.526491229662724,0.242272549256522,0,0.238965097339842,0,3.12921967475355,1,-2.6,0.784859135347251,0.420562869416192,0.9,0.88,1.69031802232884,2.19897827795872,0.784817627055743,0.8,2.50449566228985
"330",0.561810227346067,0.255921962142183,0,0.279465244028809,0,-0.15977231130251,0.393558279360427,1,0.423054627274997,1,3.49329946618067,1,-0.159135594779498,0.393442225855731,1,0.418543198715988,1,3.49192640732444,1,-5,0.538782065831794,0.279148960847559,0.9,0.86,1.03714963000839,1.57420316892771,0.538743850200736,0.8,2.28156878306428
"368",1.01439904125496,0.296822477785903,0,0.297778941807473,0,-0.714688526817719,0.494804150782308,1,0.53677001332179,1,5.95823036351658,1,-0.541657314006481,0.482805270979422,1,0.473324496496162,1,5.44172637060168,1,-3.2,0.742914771528139,0.346187627076339,0.6,0.72,1.40002955751983,2.01942271515984,0.742913255793065,0.7,3.02961354794306
"460",0.685333072608405,0.142550775296528,0,0.143359619088387,0,0.428985634789786,0.217563232899104,0,0.210833578458408,0,2.81157546318838,1,0.469036728035032,0.209088834738771,0,0.229699939695123,0,2.74964871897879,1,-2.4,0.599294921137508,0.52179081617585,0.9,0.88,1.99672568505715,0.0537759406982987,0.599319495710343,0.8,2.47729345835678
"439",1.14493103011573,0.285379782349602,0,0.31437607781791,0,0.310766666220903,0.407750355796178,1,0.527801816879993,1,5.7799174202241,1,0.310885512343762,0.407683824180331,1,0.588058047795841,1,5.77521479579419,1,-5,1.06714717579186,0.614879864328297,1,0.94,2.26508529137663,-0.100300028529898,1.06731045195028,1,4.47172932405359
"438",0.896379530675069,0.262887226136583,0,0.27444418502329,0,-0.605163083310588,0.545821313756683,1,0.740194828707488,1,4.82065093196666,1,-0.361513964563952,0.493822754528952,1,0.466574521220508,1,4.53109909426378,1,-3.2,0.804455423682424,0.575407461278371,1,0.94,2.11801649170256,1.64414876592183,0.804368480419714,0.9,2.96776742309117
"423",0.632833042157914,0.212733045289464,0,0.194472353105419,0,-1.82156431086052,1.26151643441125,1,2.70899683305487,1,7.43135924110585,0.6,-1.64554512639885,1.1864092281284,1,1.30999696275439,1,6.89722833104584,0.6,-3.4,0.382154043831467,0.446391058554042,1,0.96,1.64271778423758,2.4736164798273,0.382099912898753,1,3.28448992173861
"511",0.902828469603157,0.431358021592263,0,0.457512673089466,0,-2.45145201145161,1.00602116007302,0,1.45999051767347,1,6.36682650745923,0.8,-1.00506981995652,0.873913041614245,1,0.677994030421173,1,5.20468142244122,1,-2.8,0.494881405780352,0.517324542463056,1,0.96,1.95724998489721,2.30414641752816,0.49490799035914,0.9,3.53425689583996
"211",0.964197511378867,0.212903986838121,0,0.235276953144758,0,0.0603658598137105,0.410460349408957,1,0.500680920150874,1,5.12840813898486,1,0.0758302215307127,0.406612460219165,1,0.555124343408992,1,5.05459924232471,1,-3.8,0.9141828282919,0.338427579153587,1,0.84,1.41516626514108,2.93634885757847,0.914174977477879,1,3.17169001586795
"344",0.874041883128615,0.246859911257428,0,0.26053184607312,0,-0.0592978345164661,0.43334837698409,1,0.520058747101356,1,6.0868455914044,1,0.138246277511858,0.404633423095244,1,0.409341129665349,1,5.59603882196096,1,-2.6,0.745830238132379,0.63435393520864,1,1,2.59969524545919,3.2816695102333,0.745854651174005,1,3.43717134583167
"271",0.660425147364814,0.293322743967338,0,0.346648976908191,1,-1.13235316149821,0.680352895004514,1,0.891174408196088,1,6.73730261388259,0.9,-0.413157967997467,0.559432585684021,1,0.482898202380601,1,4.15423537773042,0.9,-2.8,0.623548888079233,0.559269283499476,1,1,2.46717452506349,1.66393955900255,0.623548748289717,0.9,2.79186558955516
"143",0.560927206744487,0.209581731715362,0,0.211963035865198,0,-0.53860959922477,0.507689574744679,1,0.552769823761632,1,3.62752274117185,0.9,-0.537094938491943,0.507413332004309,1,0.489950011741802,1,3.62479301239783,0.9,-5,0.486307738082318,0.689872235968443,1,1,2.94737345928779,1.49903454148592,0.486258635540848,0.9,3.40798100413621
"426",0.714655087205856,0.248887602690759,0,0.283238873692622,0,-0.700499934549452,0.662902014702318,1,0.662609896701672,1,5.48820752183977,0.8,-0.655212753436163,0.657743101314134,1,0.649566161255845,1,5.32944937367631,0.8,-3.8,0.72136692277621,0.476063869737359,0.9,0.9,2.06234495594181,2.27369626359475,0.721363810390599,0.9,2.6945730348459
"455",1.02392293477202,0.160743946613056,0,0.150491260494896,0,0.561439696160231,0.304011037124094,1,0.390368221191253,1,3.78750691699714,0.8,0.561962480418143,0.303899032867971,1,0.394781906207743,1,3.78522359677314,0.8,-5,1.06044172156601,0.389744864625021,0.9,0.84,1.56498543487434,2.59222180940127,1.06040853349535,0.7,3.38064070431815
"519",1.18525163539857,0.280159319430623,0,0.306183211027435,0,0.158223982947447,0.585033011806942,1,0.800633853610255,1,7.82109083953241,1,0.340561855869778,0.552956479273287,1,0.647012658176888,1,6.64604395071971,1,-3,0.90368863568623,0.409820045615286,1,0.9,1.77463685883672,2.39959201331522,0.903684971066953,0.8,2.93929395055934
"418",1.11406166325017,0.151362587526903,0,0.159967713815121,0,-0.208280956419863,0.512826432423964,1,0.581824504548909,1,5.32012963646031,1,-0.0675812644650842,0.479363691746727,1,0.406060608124516,1,5.14914534868384,1,-3.2,0.942192071180425,0.313646492609753,0.8,0.92,1.23090063493572,1.70116588161062,0.942187520126085,0.8,3.03404840822048
"24",0.728415391543034,0.196113505152301,0,0.242944566470511,0,-0.00122145095024662,0.254630177962539,1,0.287044365250676,1,3.72342960767466,0.9,0.284809807709658,0.238568557756099,1,0.220010897155346,1,3.19790556811215,1,-2.4,0.649114333284381,0.381920069355709,0.9,0.9,1.68807871673584,1.63209709819177,0.649088561485151,0.8,2.06052023032412
