"OLSEst","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCEst","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegEst","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.19399522386148,0.0626885790429936,0,0.0815395305611276,0,3.02849630329108,0.0872520460143003,1,0.128155599784705,1,2.28,1,3.05086230310769,0.0699844197388512,1,0.0836986245693412,1,2.18,1,-3.99993974725793,3.06045312123498,0.477770409193258,1,1.78553525999936
3.18426627871375,0.0508422836077989,0,0.0684162404005333,0,3.03982635346519,0.0605757906651145,1,0.0537822192551761,1,2.29,1,3.04154391270114,0.0592326594170835,1,0.0740989086969529,1,2.25,1,-4.81468728872688,3.09697746010922,0.416535678255807,1,1.74882115879047
3.42220559535814,0.0708814149871602,0,0.0714408405027289,0,3.00511447024764,0.145589562288886,1,0.144732659937002,1,3.46,0,3.11349062298562,0.0712047472174237,1,0.0630745257297737,1,2.31,0,-3.99993974725793,3.22713895937557,0.501104968308694,0,1.56231733075187
3.18352638208446,0.0573571094024743,0,0.0696591898406739,0,2.97448668500709,0.095197909938964,1,0.147998521380918,1,2.2,1,2.99467694162201,0.0723214400594502,1,0.0885111422366322,1,2.16,1,-3.99993974725793,3.00908532625506,0.516902947880714,1,1.48548271041469
3.24785515081558,0.0611549149121669,0,0.0691463629409692,0,3.01743297593747,0.0844103005040224,1,0.125366255557982,1,2.33,0,3.02577055394091,0.076389963212374,1,0.106320334970042,1,2.29,0,-4.45741185066329,3.03999851291081,0.460882629463875,1,2.71516637529363
3.16485860340169,0.0566625910086489,0,0.074959707217692,0,3.03484733072795,0.0637502759395361,1,0.0845369007034702,1,2.3,1,3.0250528330276,0.0622852932475295,1,0.0790138212690466,1,2.14,1,-3.61484974198127,3.08508457493114,0.432019711623877,1,1.46661247810295
3.16124846076269,0.0575173312823495,0,0.0836274381557665,1,3.01851354612987,0.0952444499490658,1,0.10905498184975,1,2.38,1,3.02415394879243,0.0653946656867171,1,0.0853396989645203,1,2.32,1,-3.86559230308473,2.99446456003094,0.450888002210825,1,1.45828109412884
3.2416727411582,0.055774291993375,0,0.0625438178008355,0,3.07637212231821,0.0628045622584999,1,0.0555704975814646,1,2.41,1,3.08165983084279,0.0600339494183357,1,0.0781807824403946,1,2.19,1,-4.19994127930996,3.14932735235962,0.442383206453284,1,1.41508296517124
3.27929701355647,0.0571438630283156,0,0.079673219286839,0,3.11735950258042,0.0630463644924477,1,0.0720282066178716,1,2.21,1,3.11735178578173,0.0630462797963714,1,0.0758398916966167,1,2.21,1,-6.99993708589254,3.1822740309446,0.413827041928544,1,1.54767612392783
3.28743817062699,0.0623666398237816,0,0.0667731176210093,0,3.06855242763474,0.0788107023862991,1,0.143927224502824,1,2.37,1,3.07652765389883,0.0640730479151844,1,0.0830712874532279,1,2.28,1,-3.96180180831613,3.09229300198137,0.488502556388343,0,1.49080842137183
3.14842765120975,0.0594886255280399,0,0.0688113403252743,0,2.95553383280685,0.0675729003186502,1,0.0759861429674101,1,2.39,1,2.94184579595449,0.0643164235427708,1,0.0696510728001502,1,2.19,1,-4.1112897087846,3.01599418418266,0.461786139954951,1,1.54673886581213
3.23041763955179,0.0559822903782951,0,0.068396518902046,0,3.10393075170452,0.0673553029573097,1,0.0630808144873521,1,2.32,1,3.10519991074512,0.0612955792032094,1,0.0747702093467077,1,2.09,1,-3.61485199493161,3.1505076901425,0.463568415291436,1,1.75580001740966
3.1882786981019,0.0637216183814144,0,0.071615595549433,0,3.00213750269448,0.075322321660429,1,0.096833825288406,1,2.33,1,3.00213306201251,0.0753103466194389,1,0.0559560585892417,1,2.33,1,-6.99993010574732,3.0705308125108,0.465459520202359,1,1.60311144614144
3.20994331483424,0.0588937373261791,0,0.0738877949574107,0,3.05147484940929,0.0776116189467898,1,0.0962897676573552,1,2.39,1,3.05179274401254,0.0710103351995219,1,0.0957388828419126,1,2.24,1,-4.03888413805163,3.10197393017286,0.453308953195016,1,1.79044760673414
3.1177269465469,0.055428837564982,0,0.0655023127438199,1,2.94778690511884,0.0664095955741034,1,0.0795834063834888,1,2.08,1,2.94109775392529,0.0616064266894945,1,0.0741067359706,1,2.03,1,-3.68773131038958,2.98022943214742,0.411273702614849,1,1.49821933057398
3.24222060274523,0.0586549636148766,0,0.094447384149302,0,3.11001230017724,0.0857515377390674,1,0.121083796921754,1,2.21,1,3.08217848496177,0.0641977206474811,1,0.0887118744792195,1,2.18,1,-3.68802612279603,3.0832858720917,0.469923296055774,1,1.86732283737261
3.14323090277793,0.0573111318226284,0,0.0768538443972125,1,2.94495175980646,0.0801897439600527,1,0.118378355141336,1,2.41,1,2.93138759029356,0.0685415506313908,1,0.0916986238770385,1,2.39,1,-3.99994985709704,3.01236119834876,0.470135410505959,1,2.09426422583371
3.27728596817132,0.0561959200748718,0,0.0557607718076858,0,3.10824354479089,0.0634650029830938,1,0.0529379925435437,0,2.38,1,3.11318887755417,0.0612665940364783,1,0.0801830921309992,1,2.27,1,-4.48064298875443,3.17786302925242,0.429756962369276,1,1.30002771329888
3.13991724503092,0.049215964112453,0,0.0541015323871614,0,2.97524515721081,0.0575571816346726,1,0.0829367720630749,1,2.28,1,2.99178024988671,0.0542015454624545,1,0.0764470431093017,1,2.05,1,-3.78794897069312,3.01516737547766,0.417902987417458,1,1.40042953335988
3.14457233641381,0.0608518016513158,0,0.0830244649401862,1,3.04019688043321,0.0669008394857552,1,0.108844182447675,1,2.2,1,3.01182670111756,0.0655859245518131,1,0.0923184779190494,1,2.11,1,-3.44875072125035,3.07579502757321,0.440385625811201,1,1.99541001286556
3.2023298583055,0.0670053705563633,0,0.0890034717670421,0,2.96580983950978,0.112332405358869,1,0.147861208427756,1,2.65,0,3.0447225266713,0.0733902614279469,1,0.0955166286453577,1,2.22,0,-3.63077512448167,3.02912423382488,0.592048824791658,0,1.41726392064672
3.20083047207047,0.0512809198399524,0,0.0891795318517511,0,3.02687996796922,0.056637201593342,1,0.0719098404355698,1,2.11,0,3.02449590068036,0.0553763764919564,1,0.0646122471734033,1,2.09,0,-4.19993975023816,3.13523554447675,0.421809430916835,0,2.01549121019376
3.20756766305086,0.0570873180154974,0,0.0662876580944616,0,3.06137275460318,0.0664848302714951,1,0.138226177253346,1,2.34,1,3.03539567614109,0.062653453072134,1,0.101218612832293,1,2.23,1,-3.42551840028525,3.11042545571956,0.486754023447554,1,1.57558999925794
3.21729460295143,0.0630275143455202,0,0.0554436330808841,0,3.01854089053591,0.0849846259905207,1,0.0858346191056378,1,2.72,1,3.05190561275128,0.0739937925632047,1,0.0766760446692516,1,2.26,1,-3.66084588614204,3.09697991683706,0.436919596299774,1,1.57502675228093
3.25924348938695,0.0624902872582335,0,0.097805443936938,0,3.08112699669142,0.0693606996252819,1,0.0835061840748827,1,2.2,1,3.08224048165783,0.0679922571132389,1,0.0954843389883966,1,2.24,1,-4.14880404151405,3.14065071362216,0.42367449589641,1,1.53972160257882
3.09137581042694,0.0600832456127538,1,0.0836269659152242,1,2.87418032834646,0.0725721859235949,1,0.0974462567952546,1,2.49,1,2.87822973824443,0.0710685041217953,1,0.086012480317199,1,2.47,1,-4.71001011926288,2.9817379763754,0.377720282264299,1,1.3083529909167
3.26762192063656,0.0612001104478585,0,0.0509268483309912,0,2.96131694187336,0.0946656455207175,1,0.103485694067946,1,3.11,1,2.98328000085015,0.0835771753145911,1,0.210150268669881,1,2.95,1,-5.05342512838355,3.09549628869621,0.431546325302828,1,1.89093681757982
