"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"202",0.368620774001857,0.180690281882753,0,0.193801933892385,1,0.27227624189516,0.370778781589345,1,0.437381020259967,1,2.25628518199884,0.7,0.218458686240375,0.351665419262363,1,0.408066009649316,1,2.07267546882323,0.7,-4,0.575521770270217,0.526700189158768,1,0.91,2.10303957025202,1.38147047369378,0.390612477093407,0.8,2.12374230294004
"280",0.190356805376126,0.184765211341541,1,0.162983882881004,1,-0.0822704173825834,0.353800012433957,1,0.43352947754484,1,2.6689597804392,0.9,-0.0599663387138269,0.281878250581163,1,0.411373536498278,1,2.50828245828426,1,-3.6,0.507334351298605,0.693352409676583,1,0.98,2.72357799754389,0.377512891890267,0.274959485023408,1,2.39878841593483
"331",0.268210980498191,0.175432381141637,1,0.218578786438961,1,-0.178281202410949,0.306507654853246,1,0.452394622820014,1,3.28730906908453,0.9,-0.179991754209218,0.292485704371903,1,0.426804717418686,1,3.21754919649004,0.9,-5,0.761777768001395,0.619491589960145,1,0.99,2.43897563735087,1.85371248016984,0.425961407167575,0.7,1.73646234156407
"95",0.345695486497362,0.139224203001634,0,0.175217524150677,0,0.124971131848837,0.223706348448761,1,0.407370628890491,1,2.32596886937818,0.9,0.135753443028951,0.21001243834706,1,0.416040483772126,1,2.29200183909606,0.9,-5,0.768550061174591,0.747949613427669,1,0.93,3.37802627178847,1.45068824258832,0.547724517262112,0.9,2.20251002877455
"38",-0.199482803508142,0.13737672418203,1,0.174782564118009,1,-0.0731655249394487,0.275709905788431,1,0.398009368366442,1,2.56436388221635,1,-0.194092723277199,0.264845265355733,1,0.37482050793853,1,2.14567982373078,1,-4,0.318952622888722,0.687053019102621,1,0.98,2.41161369704823,1.91900991137598,0.0817423560889332,0.9,1.93741263446357
"91",0.151650793434231,0.117108042457958,1,0.151210108211059,1,0.0764920449749367,0.195846787422515,1,0.360303684150263,1,2.29349001082871,1,0.0234664447788226,0.163582239194111,1,0.311134298164739,1,2.15778912883137,1,-4,0.437498082912901,0.54332638328111,1,1,2.13240550493097,1.84571761692866,0.191092980354031,0.9,1.50030450358421
"100",0.35387093238666,0.149222238912729,0,0.170198559210304,0,0.261731792611469,0.249868986420389,1,0.558764673353851,1,3.61969329079672,0.9,0.263538575689119,0.245784781312772,1,0.455516364061664,1,3.46606677407636,0.9,-5,0.639877680158749,0.571661466255712,0.9,0.95,2.44695640321404,1.13204164401078,0.558259442239634,0.8,1.8824211955493
"111",0.250999298445211,0.149132023379565,1,0.185813630051302,1,0.0687818183736946,0.262536562382265,1,0.49016336882914,1,2.21342805343128,1,0.0662492122397635,0.259817493398295,1,0.485462272482897,1,2.16832848192744,1,-4.2,0.425947429894394,0.720224340338411,1,0.97,2.97358849726975,0.711816071646151,0.270246979570547,0.8,2.0930705370055
"208",0.126572387839884,0.152268294050851,1,0.157937806497725,1,-0.595371756398914,0.396303133386316,1,0.31026006881893,1,2.68106912299316,1,-0.527226789804115,0.370728180687012,1,0.281516153532872,1,2.65964405118489,1,-5,0.319537207650649,0.506052559192178,1,0.94,2.06315476285502,1.54138208693935,0.0278415933678415,1,2.01212269492606
"386",0.580976969370459,0.185869549036027,0,0.221563064509302,0,0.620491305155705,0.326935696957373,1,0.627719337996917,1,2.25219586547289,0.9,0.602914327860712,0.321620089051202,1,0.626350203744869,1,2.21508669487391,0.9,-4.6,0.699603271835544,0.857560220874037,1,0.95,3.0143808930441,2.38887114831207,0.611501437286303,0.9,2.03213260222944
"167",0.461582564846564,0.152818015850429,0,0.227892511204146,0,0.378431715967712,0.336740645180257,1,0.316702496033242,1,3.24328426891704,1,0.366777715670461,0.319803220430087,1,0.375644481603345,1,3.08363055291949,1,-5,0.553003697860169,0.542486831039347,1,0.96,2.08850086971401,1.68820437025186,0.498909653307125,0.9,1.7385404950636
"204",0.230379781346221,0.123261563227705,1,0.146716568639436,1,-0.0226454906549098,0.286620179787869,1,0.435567988365576,1,3.13026865646776,0.8,-0.167127480432849,0.14578395576936,1,0.311025237726317,1,2.39485684671197,1,-2.8,0.532588519502311,0.760809040453077,1,0.99,3.10070322417952,1.46952351245242,0.434075009182648,0.9,2.27936951420784
"305",0.0228892763065995,0.140231870002223,1,0.153672435010369,1,-0.241211239007693,0.222520538065191,1,0.277663706816433,1,2.55879912400237,0.8,-0.19055615980928,0.202815149888074,1,0.227352673420298,1,2.2226690657684,0.9,-3.8,0.393367605696553,0.655891882978321,0.9,0.99,2.61559335461504,1.97395402556852,0.134561473361273,0.6,1.75812994041686
"477",0.152275133155497,0.160622043684156,1,0.189152136972142,1,-0.370542050757788,0.506957802762014,1,0.402196077221314,1,2.38477427311683,0.9,-0.205309369750666,0.229624511341976,1,0.351668013747797,1,2.17425657689893,0.9,-3.6,0.402315468611703,0.474263802224788,1,0.95,1.72901762142171,1.68246293711611,0.281599289251712,0.9,1.88841837433307
"257",-0.0066064164260764,0.188547672512716,1,0.199734523934338,1,-0.628870800228425,0.356506467615978,1,0.447856473738284,1,2.57111809652157,0.7,-0.485205269191314,0.314395872517679,1,0.468379860273028,1,2.44914169583733,0.7,-4,0.652062330442785,0.589274267430226,1,0.99,2.35195020249708,1.88880856609477,0.209326648517938,0.8,2.23812944134366
"58",0.30896837579082,0.261078904646588,1,0.336409604402032,1,0.0053280277977592,0.448581799521303,1,0.690881660147436,1,3.03751134797163,0.9,0.0358056931915298,0.371475232263765,1,0.66800506626343,1,2.92626755345512,0.9,-4.4,0.75713265265997,0.569112748181138,1,0.94,2.27602546478168,0.81135295733457,0.624083648465833,0.9,2.33322909139382
"99",0.430486682293078,0.137280537677758,0,0.162949549261305,0,0.402838050554398,0.205061374140276,0,0.305538510739263,1,2.91423241855972,0.9,0.390151349692365,0.196924159812049,0,0.27715714721069,1,2.80341280441345,0.9,-4.8,0.679784142338232,0.497116664180258,0.9,0.95,2.02416907035516,1.19038845231644,0.453514859536703,0.7,1.573696127599
"187",0.116703083189303,0.259062095378048,1,0.263964130750582,1,-0.777388420159621,0.419348110593094,1,0.496900787069983,1,3.3090993170267,0.8,-0.764454203868135,0.416830056843763,1,0.557180633388764,1,3.23766475797327,0.8,-4.8,0.902781702091145,0.730416576797898,1,0.97,2.7296187723965,1.99640162896624,0.629849471559647,1,2.04731503031845
