"OLSEst","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCEst","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegEst","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.40942649836873,0.124627112927428,0,0.127148014102007,0,2.93581017341761,0.152870520714327,1,0.240054867851985,1,2.99,0,2.94309874694873,0.152344546016445,1,0.125109859666107,1,2.99,0,-3.49072770465107,2.99364608331296,0.418014979051122,1,1.40866990722371
3.3531685519474,0.1233301090454,0,0.122180092109026,0,3.01335994143068,0.129903827502352,1,0.120092430157377,1,2.43,1,3.01336180502145,0.129903775917961,1,0.168307731976752,1,2.43,1,-6.99992652052364,3.11895810175649,0.385298250030372,1,1.4015148385741
3.48432121168851,0.12653591122143,0,0.156462993597561,0,2.88827280235077,0.14637740403465,1,0.145192793825133,1,3.59,1,2.91434960289596,0.144517139501032,1,0.150859228407382,1,3.58,1,-3.04141499824292,3.0490987780168,0.416176269150598,1,1.7542871322124
3.2877182179612,0.114896337851317,0,0.14862810786348,1,2.75469441914164,0.131108436215416,1,0.180305821597299,1,2.92,1,2.75979581763098,0.130843199101233,1,0.132581405215448,1,2.9,1,-3.70873418458236,2.86372406329705,0.418174922538554,1,1.75674768562393
3.28615424748772,0.118869847693144,0,0.0983576582695392,0,2.72967335566372,0.150128428563232,1,0.243386504968789,1,3.08,1,2.75528750636434,0.14836431465896,1,0.19444713099781,1,3.03,1,-3.06835756142555,2.8456184038322,0.393905210718227,1,1.40013651051474
3.53118526477702,0.102983483513429,0,0.0962276826741401,0,3.05797447071093,0.135209487120846,1,0.157813559757584,1,3.23,1,3.06630339624047,0.134616424441149,1,0.138464143488122,1,3.2,1,-3.30061677575535,3.15928714466244,0.390775271231925,1,1.41753585097229
3.11435937219879,0.105512312282641,1,0.143565901104288,1,2.60513373416737,0.133510602196288,0,0.151633039217211,0,2.8,1,2.62768488237753,0.132000211176827,0,0.135396551062841,0,2.77,1,-3.13830588520322,2.69455688422384,0.424597807209546,1,1.58218930770579
3.47792227130236,0.0968243772956202,0,0.092037676819771,0,3.00684388630865,0.12440961055198,1,0.103587583319934,1,3.31,1,3.00950087166915,0.124217244320058,1,0.151255757845912,1,3.3,1,-3.84525321523281,3.0929404092941,0.440561203016239,1,1.4511241961235
3.67306846776022,0.12590828853878,0,0.147776338984079,0,3.1763426001636,0.121191422736581,1,0.170635163635898,1,3.06,1,3.19197352441831,0.120449919902008,1,0.123528020570253,1,3.04,1,-3.29105113072496,3.29027804041508,0.408470861502181,1,1.72332887072212
3.34250896169325,0.0959895184614259,0,0.0970784773371476,0,2.80869637633367,0.126339527820234,1,0.117141753799221,1,3.19,0,2.80869831048264,0.126339395838454,1,0.131213195336024,1,3.19,0,-6.99994191174487,2.90828853023593,0.444769775847159,1,1.99628319289785
3.41956234537266,0.137892985798441,0,0.152981602186323,0,2.90454451051534,0.144868923587943,1,0.207875640526982,1,2.99,1,2.90454690037019,0.144868791493553,1,0.192877929884486,1,2.99,1,-6.99993086429928,3.02272910215158,0.431807938480184,1,1.45189766069091
3.42929259455282,0.12907749309261,0,0.151436402813562,0,2.89340569166723,0.11769253883743,1,0.142401524190316,1,2.97,1,2.899413742767,0.11763333487611,1,0.119231404641056,1,2.96,1,-3.69597735509315,3.01615957518906,0.360145488282497,1,1.39298334810451
3.46852718403296,0.140205899374145,0,0.164469862200475,0,2.94427135006361,0.159231553582792,1,0.171737625619766,1,3.08,1,2.94427457115483,0.159231367556244,1,0.175159378441213,1,3.08,1,-6.99993086079914,3.0146573570789,0.391300288547372,1,1.60600590909715
3.35149165198797,0.100451988592544,0,0.139411349587008,0,2.85762650550167,0.120674049700707,1,0.1336350433658,1,3.01,1,2.89625084314389,0.118155625758604,1,0.16883885786582,1,2.93,1,-2.73610561951156,2.96068616137512,0.41376184739051,0,1.61151174987209
3.55130553890269,0.11266556501424,0,0.111292845898027,0,3.07600738308459,0.129753947563879,1,0.158003570972213,1,3.12,1,3.09220549227652,0.128948462557112,1,0.155414455618175,1,3.1,1,-3.09808445828097,3.14139841311396,0.377636626352762,1,1.39767433617853
3.36165334735041,0.113331658480468,0,0.126329871030583,0,2.82060078001202,0.142533175734355,1,0.126940542037065,1,3.2,1,2.83137184056593,0.141579100618256,1,0.155326959985605,1,3.17,1,-3.44205281520452,2.95175144950077,0.455609289906671,1,2.13730114162637
