"OLS1Est","OLS1SE","OLS1Cover","OLS1BSE","OLS1BCover","SSC1Est","SSC1SE","SSC1Cover","SSC1BSE","SSC1BCover","SSC1Length","SSC1CPCover","SSC1RegEst","SSC1RegSE","SSC1RegCover","SSC1RegBSE","SSC1RegBCover","SSC1RegLength","SSC1RegCPCover","SSC1RegLambda","OLS2Est","OLS2SE","OLS2Cover","OLS2BSE","OLS2BCover","SSC2Est","SSC2SE","SSC2Cover","SSC2BSE","SSC2BCover","SSC2Length","SSC2CPCover","SSC2RegEst","SSC2RegSE","SSC2RegCover","SSC2RegBSE","SSC2RegBCover","SSC2RegLength","SSC2RegCPCover","SSC2RegLambda","SCPIEst","SCPISE","SCPICover","SCPILength"
3.34544281200987,0.46395475596707,1,0.497570176996942,1,3.8931509397282,0.901501846159472,1,0.466819131293342,1,3.13,1,3.88068759861556,0.878953199177835,1,0.473241574524678,1,3.13,1,-5.60581300712013,2.80666337684309,0.658782433986471,1,0.913551210936239,1,1.5696332357434,1.47979326947979,1,0.856601475479334,1,3.13,1,1.59389015116261,1.43812989468848,1,0.669302826432621,0,3.13,1,-5.60581300712013,4.70747581653609,0.880381808172906,1,1.86341733613542
3.77722931718056,0.290909336178508,0,0.479394050201086,1,3.61896407144817,0.298523896867572,0,0.535336595914056,1,2.47,1,3.57215967459798,0.313060346536522,1,0.817473480297743,1,2.36,1,-2.53798050547766,3.31699296603318,0.592004590194528,1,0.978202731661416,1,3.29349883610963,0.604656590699456,1,0.922101912936166,1,2.47,1,3.3325078489327,0.551029684012818,1,0.938052266130431,1,2.36,1,-2.53798050547766,5.24877347281832,0.832286636169432,1,2.77660989504327
2.84736661130405,0.323870948937087,1,0.413717703234772,1,2.63834738897671,0.372915368639719,1,0.781380060197727,1,2.86,1,2.63807420105583,0.370806325639787,1,0.959692504104286,1,2.85,1,-4.59993975619863,4.33936376873334,0.52992059374943,0,0.639723255289692,0,3.85340373836371,0.639342100953315,1,0.82865130273625,1,2.86,1,3.861584467533,0.633023237258187,1,1.40093158010579,1,2.85,1,-4.59993975619863,4.84616941208128,0.90300461838633,1,2.93501748608358
2.92559522865089,0.389672176157511,1,0.968406516079718,1,2.69598712393896,0.484840794209399,1,0.943433325478959,1,4.49,1,2.88439532470618,0.410002783528767,1,0.595518216900685,1,3.35,1,-2.82021169166862,4.25870856828539,0.540389511874245,0,1.28319621194887,1,4.42195755427453,0.574410656406969,0,1.87166630350392,1,4.49,1,4.30501736092686,0.539337191256111,0,1.17766038428772,1,3.35,1,-2.82021169166862,4.84284295454182,0.785840623962817,1,2.93810705327859
2.99670354272657,0.328893656315581,1,0.539420370270492,1,3.00134279911901,0.301856024655362,1,0.501611911611159,1,3.69,1,3.01586888507658,0.2869842087907,1,1.02825695515128,1,2.33,1,-2.19995142573982,2.70234067865883,0.704403391083557,1,1.10976380930938,1,2.58112357766018,0.673168247388191,1,1.00119439265623,1,3.69,1,2.5049524455167,0.668955900566654,1,1.51968361765619,1,2.33,1,-2.19995142573982,4.27706021733164,0.963157883097696,1,3.09333052941244
3.79471408293491,0.650836627958233,1,0.787990016601859,1,3.83464593803316,0.608883619951426,1,0.730343418573373,1,2.48,1,3.75058810416146,0.576617273643556,1,0.777632880736776,1,2.3,1,-3.68453234828338,3.32539050048117,1.03913369703602,1,1.428066070113,1,3.05612349694464,1.03037764091492,1,0.880355027286457,1,2.48,1,3.12264068592068,0.994417016852054,1,1.21688555091356,1,2.3,1,-3.68453234828338,5.05268662690005,1.00335113115959,1,2.78566098275407
3.2381161418263,0.465925285880039,1,0.799527647267723,1,3.1756514775812,0.485180001621736,1,0.930043288422637,1,1.66,1,3.17666742381375,0.484300179005483,1,0.727624942753842,1,1.66,1,-5.59992925664135,3.16778481226468,1.00031302693768,1,1.06235400782119,1,3.19260135794019,1.00070860290603,1,1.88377306323768,1,1.66,1,3.19163873082442,1.00001408332858,1,1.49865033395912,1,1.66,1,-5.59992925664135,4.90223395423816,0.679095337679145,1,2.49571026932472
3.15557131562762,0.278182563704787,1,0.369567356881232,1,2.90550751648552,0.466850683590457,1,0.446536086840531,1,3.29,1,3.04272387231456,0.392033193639223,1,0.619744734712905,1,2.84,1,-2.9551614287854,3.31011586089668,0.521789617509158,1,0.442309993862759,1,3.19216573738744,1.0238464253348,1,1.11640480226147,1,3.29,1,3.29037770837496,0.674523638431907,1,0.791590100657592,1,2.84,1,-2.9551614287854,4.46720515849319,0.938108491332712,1,4.84444090690165
3.67853454450818,0.279890066206619,0,0.514992238048764,1,3.810464725505,0.296642437695977,0,0.465827475011392,1,2.81,1,3.66109180183856,0.249743446450404,0,0.417637480507848,1,2.1,1,-1.44986249429932,2.5674494604278,0.645455347110818,1,0.931633047909387,1,2.18639743264741,0.697835680137523,1,0.566045896997208,1,2.81,1,2.55181419658229,0.618780095274322,1,0.535245976552566,1,2.1,1,-1.44986249429932,4.74290061249191,0.632560291396389,1,2.15563622055207
2.34322252782988,0.341941690888948,1,1.14712895716811,1,2.18815175286904,0.400459217862583,0,1.60606810438922,1,1.55,1,2.16304124949082,0.41410713933779,0,2.48033321938744,1,1.51,1,-3.69669274614365,4.61589497138528,0.893509488247894,1,2.20738334386424,1,4.8711435126069,0.948650819657562,0,2.6708074127957,1,1.55,1,4.82199082763884,0.93712848063708,1,2.6041051892005,1,1.51,1,-3.69669274614365,4.84153368708044,0.901682827947077,1,1.7524033823819
3.90283662719583,0.263205614736905,0,0.340367656829702,0,3.48530989859152,0.33902446930098,1,0.240082659079876,0,3.11,1,3.68503144752519,0.297759762198755,0,0.412240685933449,1,2.89,1,-2.33552457873245,1.19731460045005,0.467450960728841,0,0.594372867305835,0,1.89103322030344,0.591451443852657,1,0.345680271596018,0,3.11,1,1.41606800672533,0.578314595773042,0,0.698176327380958,0,2.89,1,-2.33552457873245,4.38289605328715,0.798359682026848,1,2.32028323280119
4.4611247403832,0.363019369683624,0,0.400691981763159,0,4.37104584595373,0.434427362109525,0,0.8844313359017,1,2.99,1,4.43172265785169,0.389914145612605,0,0.443345698624458,0,2.71,1,-2.77163827110202,0.999228223321706,0.636998663153089,0,0.729055578571562,0,0.992583026748939,0.740391724601171,0,0.805644668538346,0,2.99,1,0.935780019403637,0.672746108951972,0,0.923869863379786,0,2.71,1,-2.77163827110202,4.85308901324039,1.06116012600377,1,3.55475542947919
3.46407269409205,0.36021852608125,1,0.34448217888422,1,2.97021502617287,0.432475936265977,1,1.02445194613937,1,3.53,1,3.35611147773156,0.363786365606557,1,0.360937020584619,1,2.5,1,-1.77388149704828,2.03640285542936,0.713639623204735,1,0.682027862516631,1,3.23217206357507,0.85858911395961,1,0.72693036838655,1,3.53,1,1.87127908700138,0.719438001055958,1,0.475163428661124,0,2.5,1,-1.77388149704828,4.43350307580832,1.00913951859486,1,3.96839835312261
3.00203670434861,0.653088515790509,1,0.922543177600197,1,2.90030639728771,0.733848995931371,1,0.687280066879894,1,3.34,0,2.8947428711713,0.734285556721343,1,0.798907208669061,1,3.16,1,-3.9498881663073,2.98944397179459,0.97066425106406,1,1.60809407959885,1,2.87611606476317,1.13322161447382,1,1.17255381184023,1,3.34,0,2.92762552876745,1.10783388282618,1,1.17764867850964,1,3.16,1,-3.9498881663073,4.41131372880278,0.826436956633366,1,3.74043492603009
3.98474476253365,0.426476863179655,0,0.472345094950969,0,3.99656521511823,0.45712093491468,0,0.734876088009874,1,2.45,1,3.99667725402846,0.457118208131016,0,0.856019740557078,1,2.45,1,-6.99992944730615,2.05689969199635,0.54636110461917,1,0.665293771299545,1,1.8250224595114,0.55511758305696,0,0.690682985085997,1,2.45,1,1.82502468001367,0.555121819512401,0,0.775221178715541,1,2.45,1,-6.99992944730615,5.00532919015381,0.740387104778149,1,2.66077474447409
3.06215532803402,0.262876133313928,1,0.705831274505916,1,3.16731323804073,0.290095409444912,1,0.933489604652696,1,3.89,1,2.79543294165001,0.275624718268264,1,0.593627401581538,1,2.61,1,-1.83496291772209,3.08465855873811,0.549132114088378,1,1.15716823513848,1,2.87361112697792,0.680799644225821,1,1.06998290833588,1,3.89,1,3.17551215653784,0.597594789212343,1,1.13585046235721,1,2.61,1,-1.83496291772209,4.51279600336965,0.946468414501717,1,2.62251760264397
2.28259593716549,0.378383082134879,1,0.826668664826646,1,2.16432458363855,0.436915625122436,1,0.974759004654957,1,2.16,1,2.17129190880185,0.394928084220352,0,0.827806945594639,1,1.73,1,-2.27263181148608,4.414123745846,0.515614673909343,0,1.53848637375398,1,3.95759634087912,0.741405935820228,1,1.47621145038292,1,2.16,1,4.30119066212838,0.524429873784789,0,1.35891553682624,1,1.73,1,-2.27263181148608,4.378006873408,0.831957781528977,1,2.12077276354626
3.21969032984796,0.36057575192971,1,0.723328750053335,1,2.96618775829559,0.404421739588687,1,0.553677126648696,1,3.15,1,2.98852589551024,0.379627270652111,1,0.801188285339948,1,3.02,1,-3.23212656903993,3.12520939604526,0.606612712520184,1,1.37845588380874,1,2.97853914136066,0.775566918615543,1,1.12050112750582,1,3.15,1,3.03891688570468,0.665287312954508,1,1.25474985508154,1,3.02,1,-3.23212656903993,4.50917149280032,0.765483576206607,1,2.41631048173372
