"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"173",0.218214033400487,0.0843228931521233,0,0.143985591971672,1,0.0144112006166335,0.132608741753254,1,0.187681980603473,1,2.09143722620721,1,-0.0108836900229168,0.131809799486863,1,0.130546552107032,1,1.94686610236974,1,-2.6,0.317928694104711,0.436598158025252,1,0.952,1.52722723754472,0.870233736306991,0.220625150852886,1,2.01686316117081
"201",0.333172621991746,0.0810477739221131,0,0.135052826890397,0,-0.00358966153233453,0.177088943754359,1,0.163599363802124,1,3.47281691950913,1,0.00376448166461785,0.162643861006657,1,0.15745577368331,1,3.12791583177504,1,-5,0.393074369383263,0.570962263403519,1,0.972,2.31103243765845,1.19965687972437,0.354735832616612,1,2.07815171729816
"199",0.394686335601706,0.138390412886273,0,0.19049384835864,0,0.0719699077576683,0.212917922095371,1,0.269464629793965,1,2.37485114198285,0.9,0.0275981526145337,0.192865663775265,1,0.17777055994337,1,2.16955258704953,1,-2.6,0.412495495242555,0.393313210254904,1,0.88,1.49448900625235,1.23699911300234,0.340577646742354,0.9,2.03962263964455
"375",0.150032210946101,0.0777211857163676,1,0.136280925444298,1,0.0144612751061857,0.108122975056442,1,0.183747503363591,1,2.42444119437386,1,0.011158207411591,0.107595130534037,1,0.181225837835794,1,2.40366401884634,1,-5,0.279322950436404,0.378090937278491,1,0.92,1.41163382156894,0.863544664117581,0.189164053101516,1,1.8580263416163
"200",0.374972961830871,0.123718040123218,0,0.214714303594169,1,0.0428167425297561,0.224621016994613,1,0.251657069558794,1,3.32327060720307,0.9,0.0135952719170804,0.148957314613522,1,0.2132067851157,1,2.07731172110478,1,-2.4,0.460516800160538,0.408288605215658,1,0.876,1.587923162436,1.17392443851678,0.396599432864589,1,2.0740641500531
"49",0.348416592200312,0.102392811136879,0,0.177318179302799,0,0.154644570208164,0.17689288993854,1,0.212048412007794,1,2.18408491391682,1,0.0584915581007284,0.16998005022495,1,0.192589921052683,1,1.94069464286097,1,-3.4,0.276481228194751,0.526408771449045,1,0.936,2.01560697269508,1.21820020466312,0.217651244945969,0.7,1.32135383219749
"276",0.201425095901763,0.0991218755572677,0,0.167071967355879,1,-0.09904473107356,0.141150263145289,1,0.183638602128008,1,2.31739661713028,0.9,-0.0427951802115318,0.107074226516852,1,0.142384476853953,1,2.16879910214441,1,-2.4,0.2440425404538,0.474308084540386,1,0.98,1.93156222779492,0.965847014046999,0.175729271587381,1,2.038282111185
"310",0.288160208421156,0.0972531761536488,0,0.188502704555853,1,0.0477063273395499,0.151534290664476,1,0.26228474576454,1,2.22695164853799,0.9,-0.0100878126942119,0.157567615128835,1,0.184431966900737,1,2.16595453674748,1,-2.8,0.353922493475969,0.419845574865542,1,0.948,1.68074791018134,0.975832388624424,0.303071795766881,0.8,1.91800870550927
"133",0.57862496555054,0.128365990238789,0,0.180605684844953,0,0.252468569673655,0.20832280784036,1,0.265363607847882,1,2.37189108528647,0.9,0.197229547886432,0.212504255998553,1,0.206604434128229,1,1.96974786570478,1,-2.8,0.405801876848222,0.451706011595312,0.9,0.88,1.99542221867145,1.2128722570071,0.37942396144543,0.9,2.15971787805602
"273",0.346573763875832,0.0874933318442304,0,0.162283130958546,0,0.282342651267555,0.20985053415343,1,0.235500700496522,1,3.85924611658879,0.9,0.0380239575542545,0.134381647959563,1,0.158552649643118,1,1.93187807082311,0.9,-2.6,0.390523128478364,0.453467830591573,0.9,0.936,1.85785714256408,1.17470854193166,0.323826475076102,0.6,1.5360382589841
"39",0.258868812032411,0.0934360975877214,0,0.161000180631719,1,0.109067676824806,0.110498832608835,1,0.23096523295832,1,2.03999961064159,0.9,0.0610174826919767,0.107419371751538,1,0.158097198883516,1,1.93901166231636,1,-3.8,0.338263452089027,0.661087209633227,0.9,0.956,2.68754928045788,0.970870176573805,0.265330244480263,0.9,1.9332491182756
"333",0.271378026078855,0.0916451950332526,0,0.138992853422472,1,0.00824146687208227,0.297400566386248,1,0.234674854793836,1,3.9078945798529,0.9,0.0171474468783757,0.160835612007165,1,0.17872915759962,1,2.01347855268275,1,-3.6,0.384278291505955,0.390522016511824,0.9,0.892,1.50905138947432,1.15183684922295,0.295767187236333,0.5,1.45604607240275
"191",0.177821398199654,0.100082327055126,1,0.15652699162558,1,-0.128149863217285,0.140562146276366,1,0.206343350502598,1,2.02539829309665,0.9,-0.132514154839923,0.132974003108785,1,0.177010329923369,1,1.97637573301198,0.9,-2.8,0.271948680546956,0.47215129980797,1,0.952,1.88940084136475,1.05453785629232,0.191751724186863,0.8,1.40164898215946
"113",0.19472623686867,0.132131294432849,1,0.206122384734258,1,-0.287578700003328,0.213860432302821,1,0.259737573735976,1,2.75808593275155,0.9,-0.288973258724698,0.152689817724262,1,0.154784624776983,1,2.15422153452324,1,-2.8,0.195555701096646,0.725156081926621,1,0.984,2.27872120278136,1.128260423417,0.147157801250882,0.9,2.06477354380272
"135",0.477219755031486,0.124470887833563,0,0.22793659598925,0,0.0880522343604895,0.367867623717788,1,0.318421380704527,1,3.14925449461561,1,0.174991283066848,0.241814047750549,1,0.21673712578231,1,2.2499474192106,1,-3,0.347617617759529,0.482553098201119,1,0.96,1.93928250382633,1.18968706721067,0.344090981301285,1,1.90867583984099
"162",0.126701924243699,0.0879625976453778,1,0.174923507293809,1,0.0824435712252383,0.151338223118442,1,0.202163118867944,1,2.25559626398068,1,-0.044051724273336,0.133424850452574,1,0.20275091148892,1,1.83165605904777,0.9,-2.6,0.23912575067394,0.473988358782641,1,0.952,1.91794616305825,1.14667621481159,0.140039972251484,0.9,1.86912215795785
"41",0.308554026742463,0.0823500311942989,0,0.198757818137721,1,0.232275559266558,0.154794481105848,1,0.211393850701072,1,2.53759569315837,0.8,0.185742640937125,0.13489416912243,1,0.206920986929754,1,2.25924060768341,0.9,-4.2,0.335284816078824,0.394569224754609,0.6,0.896,1.53725565074828,0.784986830586307,0.289122817457771,0.8,2.15491559716386
"413",0.385879742499666,0.120164212426566,0,0.20919089197595,1,-0.0269130702528475,0.198494918956313,1,0.353325207739055,1,2.52631154533643,1,0.0165316351514395,0.151987042442918,1,0.171661032892007,1,1.9561415026712,1,-2.4,0.295369635058621,0.372390430877737,0.9,0.88,1.52846716660963,1.02212965593317,0.280233788121464,0.7,1.41993252572993
"275",0.395939609181156,0.112521057777684,0,0.167490707125809,0,0.343376150797555,0.164441068260486,0,0.211931227642405,1,3.20982338913982,0.9,0.0678243776912462,0.127771078345706,1,0.141737865979313,1,1.90732512183736,1,-2.6,0.386694661736877,0.40410278559079,0.9,0.876,1.57138302551317,1.19069016614848,0.344148083105893,0.6,1.44675759584897
"284",0.112628301143733,0.123733263361737,1,0.185645121689734,1,-0.422260144414096,0.220335081718769,1,0.223516580124745,1,2.47199157942537,0.8,-0.369103778078144,0.193340000687166,1,0.226994756202521,1,2.36261454638972,0.8,-4.4,0.255729448249602,0.436784020381671,0.8,0.924,1.92793755772439,1.04614339883654,0.157279957821128,0.6,1.6655292278765
"415",0.328685375322992,0.0921761477189207,0,0.179815345085845,1,0.118039251081435,0.179974532422095,1,0.22157559722854,1,2.61848272667981,0.9,0.0671470926935731,0.150354983370141,1,0.177732220760142,1,1.80266171992038,1,-2.4,0.426039995608442,0.45221776866266,0.9,0.944,1.9322856811671,0.943360987442072,0.353013589191631,0.7,1.30614037529589
"271",0.413542819159938,0.0730157927805,0,0.154341492948657,0,0.167731887958514,0.122478853115903,1,0.222439839156939,1,2.31133035525917,1,0.161081472197848,0.127918372647146,1,0.163406332167929,1,2.01514373082881,1,-2.6,0.445588254859635,0.457454427876974,0.8,0.964,1.69022657324962,0.93429960380816,0.388495583963331,0.7,1.61181303224673
"11",0.124362054289124,0.112224671002417,1,0.193514307595174,1,-0.0944910729328647,0.208945862672459,1,0.254389968706578,1,2.20117267877498,0.9,-0.16372800227631,0.184069278239271,1,0.167023020058031,1,2.07281641587404,0.9,-3.4,0.322313173772476,0.638899244579216,1,0.976,2.43368969837121,0.977881204278555,0.212637311050157,0.9,1.41623040592942
"72",0.436630963559607,0.0870325767203963,0,0.160294126867741,0,0.159492579955685,0.169650218688402,1,0.196507800088988,1,2.49996583452168,1,0.123705570633798,0.138557211787845,1,0.173489805342782,1,1.96590791320201,0.9,-2.4,0.433905132268749,0.349254635214522,0.8,0.844,1.32449870442985,1.27237409025023,0.427272365958284,0.6,1.28328272782619
"37",0.189265550199512,0.111888618693706,1,0.173577892284284,1,-0.309754938597482,0.276097770017413,1,0.240287687697846,1,5.39331964020967,0.9,-0.200631969278944,0.212121659958637,1,0.22076785410832,1,2.35394383150474,0.9,-4.4,0.289097760648239,0.436068518901172,1,0.96,1.99748608671334,0.885195316652646,0.200323848138152,1,1.96594887822566
"470",0.305770006409855,0.0794446996364237,0,0.140189145064247,0,0.207977873581619,0.129958859746617,1,0.200153466670576,1,2.75479092985212,0.9,0.124516528525293,0.114421273218258,1,0.171992831540365,1,2.03238448710118,0.8,-3.2,0.407814657711222,0.377614787486306,0.8,0.876,1.47873837358402,1.10465140617497,0.359869997243464,0.5,1.31942800923834
"318",0.49182685500063,0.157105634916247,0,0.172564840649272,0,0.156919273818268,0.28170642090651,1,0.576243744966765,1,2.65810326714423,1,0.0599708344806134,0.248517181718432,1,0.355707655431019,1,2.33765126570016,0.9,-4.4,0.418179194997039,0.466096731137977,1,0.948,1.75872569243625,1.25573897436651,0.403490869602863,0.8,1.39693165055181
"226",0.269154307497224,0.111946314245183,0,0.181257100728857,1,0.0371055672971297,0.183627396767897,1,0.239205394177221,1,2.37633382041472,0.9,-0.00384929924873934,0.172365473433964,1,0.182331077235774,1,2.28566928405239,0.8,-4.2,0.286724653619251,0.513486820305835,0.8,0.956,2.11487496067813,1.05062022697341,0.224326214362812,0.8,2.05166116799156
