"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"410",0.799911767364473,0.0912852834937434,0,0.107273770689314,0,-0.243237144818476,0.163866577099,1,0.310714053240757,1,4.91357176791721,0.9,-0.228361885639389,0.163067767999241,1,0.328472290304339,1,4.89709111054422,0.9,-4,0.708670536647017,0.395023708410348,0.9,0.902,1.54966154849069,0.696936175548796,0.683564144436631,0.8,2.76209808529376
"197",0.959182630300609,0.0776939343908534,0,0.093169147909298,0,-0.0992685254004888,0.150331275496,1,0.26723632782768,1,5.04258074524058,1,-0.0979591047462205,0.150276305430134,1,0.274332721546352,1,5.04211731778599,1,-5,0.885076312401516,0.340748983498524,0.8,0.816,1.34908935727806,0.87155675001202,0.0953970606462105,1,4.11459060113475
"419",0.955430187061086,0.083711838921149,0,0.0977291754288601,0,0.143978716507662,0.129147182488643,1,0.171601871449024,1,4.08755604041545,1,0.144942575723205,0.129103874296762,1,0.175989120111202,1,4.08496942666766,1,-5,0.787155294055922,0.359790921050137,0.7,0.868,1.4541815668287,1.9648170630178,0.79288055591743,0.4,2.36305079926341
"54",0.850127879398443,0.0895581424611124,0,0.0911029785065695,0,-0.150214399997995,0.154288519451854,1,0.17162483474954,1,4.75248511797029,0.9,-0.144017281023688,0.153989240742032,1,0.169270513800059,1,4.74497703963018,0.9,-4.2,0.740573385793397,0.362092652490892,0.9,0.866,1.42886492473854,1.58569040092921,0.735016812953293,0.9,2.87675680570279
"512",0.833690228626673,0.0850070838469388,0,0.0945473987499511,0,0.15826327299914,0.119864559502464,1,0.204487275070504,1,4.19385045431949,0.9,0.191543177917362,0.118189808657815,1,0.206632914488992,1,4.13763202062968,0.9,-3.4,0.783677746311735,0.367230538815316,0.9,0.86,1.37961070966141,0.78865059185845,0.712414192369531,1,3.07616143796991
"126",0.888079678823103,0.0868781561658322,0,0.0928926949014471,0,0.0998155772447715,0.12817759664099,1,0.185687513506264,1,4.24775049746536,1,0.107207941550092,0.127771522850817,1,0.195326506034711,1,4.21987502896483,1,-4.2,0.791392048553559,0.302356275217686,0.8,0.754,1.19052983083255,0.792652047788722,0.788198310412684,0.6,2.31689703354359
"30",0.930102639882426,0.090318315085351,0,0.0960553496540395,0,0.0509540253233194,0.130681566622329,1,0.211605816648162,1,4.43325312001996,1,0.0521518125806573,0.130621821514037,1,0.214597219492499,1,4.43151614960837,1,-5,0.881205841032089,0.360283016270047,0.9,0.81,1.40604847070324,0.888119656459963,0.887802892922502,0.9,2.74752266244698
"266",0.855571686655837,0.0698319032287575,0,0.0863073492588769,0,0.062505183930369,0.132789899139948,1,0.227165143951913,1,4.3523055046734,1,0.0636063011469004,0.132717714709849,1,0.227025910319829,1,4.35106889178642,1,-5,0.762305838116012,0.373011668457892,1,0.898,1.45878464931883,1.60108643771718,0.758574867498503,0.9,2.69927041825923
"56",0.831124259233918,0.0740322165621458,0,0.0821998904855609,0,0.121575742331026,0.112169709862664,1,0.164289983057745,1,3.87012999664013,1,0.124722478567956,0.112017814919874,1,0.173440514396167,1,3.86216004104667,1,-4.4,0.774998643239866,0.382881687268885,0.8,0.886,1.53952844043729,1.96669851296681,0.771305690355241,0.9,2.8514433524061
"309",0.873760280551242,0.0914932250847632,0,0.0910281680409063,0,-0.110579787930601,0.138629846781219,1,0.211212552432556,1,4.11526263962441,0.9,-0.109064221561655,0.138556323236869,1,0.198379307335299,1,4.11466880702996,0.9,-5,0.786793585821716,0.343782824719141,0.8,0.798,1.32723693536625,1.25460935972844,0.779026619562859,0.9,2.56355157603761
"272",0.75362604940958,0.0890992440947592,0,0.0915064635492476,0,-0.0203521091784049,0.126147747629269,1,0.159099966437382,1,3.8853510651001,1,-0.0193741860815448,0.126102158088319,1,0.162950935797396,1,3.88333728995664,1,-5,0.655016792970763,0.351312464489874,0.6,0.854,1.41021529953346,1.17842669842254,0.653515265552276,0.7,2.38746976676324
