"","OLSBias","OLSSE","OLSCover","OLSBSE","OLSBCover","SSCBias","SSCSE","SSCCover","SSCBSE","SSCBCover","SSCLength","SSCCPCover","SSCRegBias","SSCRegSE","SSCRegCover","SSCRegBSE","SSCRegBCover","SSCRegLength","SSCRegCPCover","SSCRegLambda","SCPIBias","SCPISE","SCPICover","SCPI.Cover.F","SCPILength","AbadieBias","ASCBias","ASCCover","ASCLength"
"291",0.290633323558574,0.235907129058932,1,0.330942671584112,1,0.527473067277414,1.09877404293309,1,0.821737548833725,1,3.43768254756481,1,0.0319824073642501,1.00250322576985,1,0.682436184965711,1,2.53978705717996,1,-3.4,0.278647116264231,0.837518572106557,1,0.98,2.75941985681375,1.31622625742946,0.238323558104993,0.9,1.51850141646393
"162",0.268945669761743,0.114843762573201,0,0.226220863238861,1,0.436676929214933,0.485826823171053,1,0.386870170648857,1,2.39948479256693,1,0.00263247327406457,0.292487013254127,1,0.290797761069414,1,2.09067633509942,1,-3,0.372203352385362,0.626762076372584,1,1,2.42683030848463,0.35852445528509,0.262669192981715,1,2.09990273143324
"225",0.385175067804575,0.180727150325183,0,0.303785004615568,1,0.58315681879069,0.401620285630901,1,0.41248779439848,1,1.88122711423914,0.6,0.317431225434089,0.312761452233144,1,0.376720882001952,1,1.7286489462834,0.8,-3.4,0.600020233591566,0.456562029924477,0.9,0.8,1.49572113426679,1.36111633421824,0.529173064561403,0.4,1.26936762363064
"384",0.111418532375247,0.10909792820085,1,0.167092337544108,1,-0.0695280589573537,0.183747229051462,1,0.236563617433183,1,1.83913874100721,0.9,-0.0602365243560481,0.172805475820193,1,0.242222801088186,1,1.82053655995041,0.9,-5,0.217823020099932,0.599515155817706,1,0.99,2.81107617308414,0.793946579960446,0.143223681239561,0.7,1.48279156547757
"254",0.299085983970617,0.136693969583736,0,0.242656004958166,1,-0.0331663938101068,0.167272480307423,1,0.408402977292884,1,2.71119985285749,1,-0.0134182326055416,0.144810431784619,1,0.383494487919711,1,2.20641868605751,1,-2.8,0.307870438857129,0.452403359871275,1,0.97,1.91953131719086,0.546779838728344,0.120137112384323,1,2.23667537800976
"517",0.115699609532369,0.138854793621731,1,0.214441432653618,1,-0.0253185519313091,0.18100289663056,1,0.271724117699678,1,2.2219278846373,1,-0.0653134136839029,0.165944635169467,1,0.29850207148869,1,2.15460577174625,1,-3.2,0.232357674023,0.673791658193685,1,1,2.54650816363814,0.959595299562512,0.263811493808934,1,2.12096565490755
"183",-0.154095218136955,0.166115729151957,1,0.265641410390162,1,-0.575322945398235,0.249143548405137,0,0.469621701273089,1,2.69989346287408,0.8,-0.601087399387801,0.185757112350382,0,0.450998738603221,1,2.32325171537287,0.8,-3.4,0.0527037132836643,0.616577699267436,0.9,0.96,2.5391721679849,0.522845665785593,-0.116141541599037,0.9,2.44993601196565
"481",0.261841237221605,0.168589385935841,1,0.258722116491214,1,0.725263423781078,0.903860531160293,1,0.608205406839366,1,4.0350360961241,1,0.604182822663102,0.838570541551693,1,0.625189814673821,1,3.82554313671644,1,-5,0.34759648017761,0.439510132910504,0.9,0.95,1.82673792985367,0.360193100247109,0.232151500304505,0.9,2.23436000707667
"326",0.436541853723493,0.141946677795492,0,0.200875519713981,0,0.638244074611515,0.375492025090165,1,0.29617935543497,0,2.76313912019199,0.8,0.0398868865389606,0.262312450461802,1,0.261675335119509,1,2.40522811194294,1,-2.8,0.417956269285978,0.526813082766603,1,0.97,2.09555486289119,1.10818198665792,0.34511641507609,1,2.15941681618416
"306",0.318434216185857,0.141463928246134,0,0.248477302355562,1,0.140867036837567,0.231123291996671,1,0.42571008981544,1,2.5921374903555,1,0.124352511682265,0.224850364966121,1,0.403273090514871,1,2.54242407891627,1,-4.6,0.4290363633757,0.486088492028056,0.9,0.96,1.80565427490126,0.96256945919139,0.328241721093925,0.9,2.06554957738954
"470",0.356772680928454,0.139752633084263,0,0.234107602685257,1,0.255047102026933,0.327507213400295,1,0.515302501989254,1,3.8134766509478,0.8,0.117723711724085,0.258137749946205,1,0.605305327379442,1,2.50034650160887,0.9,-3.2,0.435655415041276,0.592955849850567,1,0.98,3.05792726668798,0.9819269849338,0.408722469505533,0.9,2.53901232973331
"385",0.19253221642647,0.100999404840112,1,0.128598520438499,1,-0.0389474615611132,0.159115875759282,1,0.25184418528998,1,2.4474260054295,0.9,-0.0369881873724225,0.153878452938427,1,0.258466322268172,1,2.43023563740661,0.9,-5,0.1804518301011,0.491292223511219,1,0.95,1.85916426094886,0.858775188784768,0.0898376771488003,1,1.9368955206811
