"Time","SPSC","SPSC_Reg","SPSC_LB","SPSC_UB","SPSC_Reg_LB","SPSC_Reg_UB"
218,-0.0279313160422259,-0.0277873217348006,-0.0839313160422258,0.0280686839577742,-0.0837873217348005,0.0282126782651995
219,-0.0638767411140595,-0.0637327468066342,-0.119876741114059,-0.00787674111405945,-0.119732746806634,-0.00773274680663416
220,-0.0824178247517384,-0.0814420806273457,-0.138417824751738,-0.0264178247517384,-0.137442080627346,-0.0234420806273457
221,-0.0918794796123192,-0.0900376265471934,-0.147879479612319,-0.0358794796123192,-0.146037626547193,-0.0300376265471933
222,-0.111838648610306,-0.109870092873878,-0.167838648610306,-0.0558386486103064,-0.165870092873878,-0.0498700928738782
223,-0.142103366090018,-0.139879084887873,-0.198103366090017,-0.0861033660900175,-0.195879084887873,-0.0778790848878732
224,-0.183850593824612,-0.181236780152357,-0.239850593824612,-0.127850593824612,-0.237236780152357,-0.117236780152357
225,-0.220507292275648,-0.217893478603393,-0.276507292275648,-0.164507292275648,-0.273893478603393,-0.153893478603393
226,-0.456373794452327,-0.453759980780072,-0.512373794452327,-0.400373794452327,-0.509759980780072,-0.389759980780072
227,-0.438150716208878,-0.436304684654286,-0.494150716208878,-0.382150716208878,-0.494304684654286,-0.372304684654286
228,-0.468410320220977,-0.466564288666385,-0.524410320220977,-0.412410320220977,-0.524564288666385,-0.402564288666385
229,-0.51920905311087,-0.516359451445783,-0.575209053110869,-0.463209053110869,-0.572359451445782,-0.456359451445782
230,-0.555562259824292,-0.552114020963882,-0.603562259824292,-0.499562259824292,-0.600114020963882,-0.496114020963882
231,-0.548148245676776,-0.544759086449658,-0.602148245676776,-0.492148245676776,-0.600759086449658,-0.488759086449658
232,-0.549447881281317,-0.545794954698336,-0.605447881281317,-0.493447881281317,-0.601794954698336,-0.487794954698336
233,-0.522876899006295,-0.520594669988564,-0.578876899006295,-0.466876899006295,-0.576594669988564,-0.464594669988564
234,-0.528444885276539,-0.526162656258808,-0.584444885276539,-0.472444885276539,-0.582162656258807,-0.470162656258807
235,-0.52448197821899,-0.521525439385848,-0.58048197821899,-0.46848197821899,-0.577525439385848,-0.465525439385848
236,-0.562401025095381,-0.557675211526595,-0.620401025095381,-0.506401025095381,-0.615675211526595,-0.497675211526595
237,-0.567606393104301,-0.562880579535515,-0.625606393104301,-0.511606393104301,-0.620880579535514,-0.502880579535514
238,-0.621109502888059,-0.616383689319273,-0.679109502888059,-0.565109502888059,-0.674383689319273,-0.556383689319273
239,-0.688110548698663,-0.683384735129877,-0.746110548698663,-0.632110548698663,-0.741384735129877,-0.623384735129877
240,-0.693588388029151,-0.688862574460365,-0.751588388029151,-0.637588388029151,-0.746862574460365,-0.628862574460365
241,-0.702853631525896,-0.69812781795711,-0.760853631525896,-0.646853631525896,-0.756127817957109,-0.638127817957109
242,-0.708496324641729,-0.703770511072943,-0.766496324641729,-0.652496324641729,-0.761770511072943,-0.643770511072943
243,-0.714841587463751,-0.710115773894965,-0.772841587463751,-0.658841587463751,-0.768115773894965,-0.650115773894965
244,-0.72386245070633,-0.719136637137544,-0.78186245070633,-0.66786245070633,-0.777136637137544,-0.659136637137544
245,-0.730407046761337,-0.725681233192551,-0.788407046761337,-0.674407046761337,-0.783681233192551,-0.665681233192551
246,-0.736371332193975,-0.731645518625188,-0.794371332193975,-0.680371332193975,-0.789645518625188,-0.671645518625188
247,-0.743167556185998,-0.738550752821921,-0.801167556185998,-0.687167556185998,-0.796550752821921,-0.678550752821921
248,-0.744271990032189,-0.739821937978513,-0.802271990032189,-0.688271990032189,-0.797821937978513,-0.679821937978513
249,-0.778611032211762,-0.774160980158086,-0.836611032211762,-0.722611032211762,-0.832160980158085,-0.714160980158085
250,-0.825881632450086,-0.821568911339734,-0.879881632450086,-0.769881632450086,-0.875568911339734,-0.761568911339734
251,-0.832427180473526,-0.828114459363174,-0.886427180473526,-0.776427180473526,-0.882114459363174,-0.768114459363174
252,-0.783143466112816,-0.780680546869995,-0.839143466112816,-0.727143466112816,-0.836680546869995,-0.724680546869995
253,-0.790788875012024,-0.788325955769203,-0.846788875012024,-0.734788875012024,-0.844325955769203,-0.732325955769203
254,-0.797126492136087,-0.794663572893266,-0.853126492136087,-0.741126492136087,-0.850663572893266,-0.738663572893266
255,-0.805063166714232,-0.802600247471411,-0.861063166714232,-0.749063166714232,-0.858600247471411,-0.746600247471411
256,-0.813127857679175,-0.810664938436354,-0.869127857679174,-0.757127857679174,-0.866664938436354,-0.754664938436354
257,-0.816644335875755,-0.814212169839568,-0.872644335875755,-0.760644335875755,-0.870212169839568,-0.758212169839568
258,-0.824188485701357,-0.82175631966517,-0.880188485701357,-0.768188485701357,-0.87775631966517,-0.76575631966517
259,-0.815648296851102,-0.815853947085968,-0.871648296851102,-0.759648296851102,-0.873853947085968,-0.753853947085968
260,-0.827822811356245,-0.82802846159111,-0.883822811356245,-0.771822811356245,-0.88602846159111,-0.76602846159111
261,-0.821996374224547,-0.822687114536652,-0.877996374224547,-0.765996374224547,-0.880687114536652,-0.760687114536652
262,-0.829126301428352,-0.829880100614816,-0.885126301428352,-0.773126301428352,-0.887880100614816,-0.767880100614816
263,-0.852476666804884,-0.853358306192494,-0.908476666804884,-0.796476666804884,-0.911358306192494,-0.791358306192494
264,-0.863278643462708,-0.864356510024105,-0.919278643462708,-0.807278643462708,-0.922356510024105,-0.802356510024105
265,-0.970370948385051,-0.971788543702119,-1.02637094838505,-0.914370948385051,-1.02978854370212,-0.911788543702119
266,-0.97907270413948,-0.98056026040553,-1.03507270413948,-0.92307270413948,-1.03856026040553,-0.92056026040553
267,-0.986875287020897,-0.98843350737282,-1.0428752870209,-0.930875287020897,-1.04643350737282,-0.92843350737282
268,-0.997974639301613,-0.999493232217984,-1.05397463930161,-0.941974639301613,-1.05949323221798,-0.939493232217984
269,-0.999271484558358,-1.00010250019396,-1.05527148455836,-0.943271484558358,-1.05810250019396,-0.942102500193957
270,-1.0029858620901,-1.0038168777257,-1.0589858620901,-0.9469858620901,-1.0618168777257,-0.9458168777257
271,-1.01478111739666,-1.01561213303226,-1.07078111739666,-0.958781117396658,-1.07361213303226,-0.957612133032257
272,-1.00928867675032,-1.01062993818717,-1.06528867675032,-0.95328867675032,-1.06862993818717,-0.954629938187172
273,-1.02364333031951,-1.02498459175636,-1.07964333031951,-0.967643330319508,-1.08298459175636,-0.968984591756359
274,-1.01948869608318,-1.02178988881748,-1.07548869608318,-0.963488696083175,-1.08378988881748,-0.963789888817481
275,-1.02889563056668,-1.03119682330099,-1.08489563056668,-0.972895630566684,-1.09319682330099,-0.97319682330099
276,-0.930248444632077,-0.931542470884889,-0.986248444632077,-0.874248444632077,-0.987542470884889,-0.875542470884889
277,-0.93659324689769,-0.937705467554207,-0.99259324689769,-0.88059324689769,-0.993705467554207,-0.881705467554207
278,-0.953843216227757,-0.954069687098808,-1.00984321622776,-0.897843216227757,-1.00806968709881,-0.898069687098808
279,-0.868945113468446,-0.869030232534509,-0.924945113468446,-0.812945113468446,-0.923030232534508,-0.815030232534508
280,-0.833416152835586,-0.833501271901648,-0.889416152835586,-0.777416152835586,-0.887501271901648,-0.779501271901648
281,-0.793533668601155,-0.793618787667217,-0.849533668601155,-0.737533668601155,-0.847618787667217,-0.739618787667217
282,-0.793533668601155,-0.793618787667217,-0.849533668601155,-0.737533668601155,-0.847618787667217,-0.739618787667217
283,-0.793533668601155,-0.793618787667217,-0.849533668601155,-0.737533668601155,-0.847618787667217,-0.739618787667217
284,-0.805338601420721,-0.805423720486783,-0.861338601420721,-0.749338601420721,-0.859423720486783,-0.751423720486783
285,-0.805338601420721,-0.805423720486783,-0.861338601420721,-0.749338601420721,-0.859423720486783,-0.751423720486783
286,-0.826746040291775,-0.826831159357837,-0.882746040291775,-0.770746040291775,-0.880831159357837,-0.772831159357837
287,-0.838431179167501,-0.838180497310833,-0.894431179167501,-0.782431179167501,-0.892180497310833,-0.784180497310833
288,-0.841657094867425,-0.841396480538132,-0.897657094867425,-0.785657094867425,-0.897396480538131,-0.787396480538131
289,-0.8380422483112,-0.837909686140035,-0.8940422483112,-0.7820422483112,-0.893909686140035,-0.781909686140035
290,-0.83944085062173,-0.839308288450566,-0.89544085062173,-0.78344085062173,-0.895308288450566,-0.783308288450566
291,-0.834027382156044,-0.833926439491581,-0.890027382156043,-0.778027382156044,-0.889926439491581,-0.779926439491581
292,-0.847871853615872,-0.847770910951409,-0.903871853615872,-0.791871853615872,-0.903770910951409,-0.793770910951409
293,-0.85070472238371,-0.850603779719247,-0.90670472238371,-0.79470472238371,-0.906603779719247,-0.796603779719247
294,-0.852127198449826,-0.852026255785363,-0.908127198449826,-0.796127198449826,-0.908026255785363,-0.798026255785363
295,-0.869651499419207,-0.869809396438914,-0.925651499419207,-0.813651499419207,-0.925809396438914,-0.815809396438914
296,-0.8725168367737,-0.872674733793406,-0.9285168367737,-0.8165168367737,-0.928674733793406,-0.818674733793406
297,-0.875821050537487,-0.876118278490425,-0.931821050537487,-0.819821050537487,-0.932118278490425,-0.822118278490425
298,-0.877264052982055,-0.877561280934993,-0.933264052982055,-0.821264052982055,-0.933561280934993,-0.823561280934993
299,-0.880162611824218,-0.880459839777156,-0.936162611824218,-0.824162611824218,-0.936459839777156,-0.826459839777156
300,-0.887881562583331,-0.887681542338111,-0.943881562583331,-0.831881562583331,-0.943681542338111,-0.831681542338111
301,-0.889341417634999,-0.889141397389778,-0.945341417634998,-0.833341417634998,-0.945141397389778,-0.833141397389778
302,-0.892273977361198,-0.892073957115977,-0.948273977361198,-0.836273977361198,-0.948073957115977,-0.836073957115977
303,-0.893746732476076,-0.893546712230856,-0.949746732476076,-0.837746732476076,-0.949546712230856,-0.837546712230856
304,-0.933645190896225,-0.933445170651005,-0.989645190896225,-0.877645190896225,-0.989445170651005,-0.877445170651005
305,-0.925344787063574,-0.925176686040487,-0.981344787063574,-0.869344787063574,-0.981176686040487,-0.869176686040487
306,-0.925344787063574,-0.925176686040487,-0.981344787063574,-0.869344787063574,-0.981176686040487,-0.869176686040487
307,-0.925344787063574,-0.925176686040487,-0.981344787063574,-0.869344787063574,-0.981176686040487,-0.869176686040487
308,-0.925344787063574,-0.925176686040487,-0.981344787063574,-0.869344787063574,-0.981176686040487,-0.869176686040487
309,-0.925344787063574,-0.925176686040487,-0.981344787063574,-0.869344787063574,-0.981176686040487,-0.869176686040487
310,-0.944577927477471,-0.944409826454384,-1.00057792747747,-0.888577927477471,-1.00040982645438,-0.888409826454384
