"Time","SPSC","SPSC_Reg","SPSC_LB","SPSC_UB","SPSC_Reg_LB","SPSC_Reg_UB"
182,0.0533049311756209,0.0307009436664707,0.0173049311756208,0.0893049311756209,-0.0192990563335292,0.0807009436664707
183,0.053565195870835,0.031173214752787,0.0175651958708349,0.089565195870835,-0.0188267852472129,0.081173214752787
184,0.0579344267180399,0.0384125680923688,0.0199344267180399,0.09393442671804,-0.0115874319076311,0.0884125680923689
185,0.0754918795933524,0.0474457001009929,0.0394918795933523,0.111491879593352,-0.00255429989900702,0.097445700100993
186,0.0589507402521736,0.039247911017199,0.0209507402521736,0.0949507402521736,-0.0107520889828009,0.0892479110171991
187,0.0529702917383581,0.0344665742714527,0.0149702917383581,0.0889702917383581,-0.0155334257285472,0.0844665742714528
188,0.0497217506706988,0.0364122923307502,0.0117217506706988,0.0857217506706989,-0.0135877076692498,0.0864122923307502
189,0.0284820538786397,0.0278712753614148,-0.00751794612136036,0.0644820538786397,-0.0221287246385852,0.0778712753614148
190,0.0444337248082629,0.0311171363593532,0.00643372480826288,0.0804337248082629,-0.0188828636406467,0.0811171363593532
191,0.0444898495487713,0.0322072730060849,0.0064898495487713,0.0804898495487714,-0.017792726993915,0.082207273006085
192,0.0575244004787923,0.0404226232091816,0.0195244004787922,0.0935244004787923,-0.00957737679081838,0.0904226232091816
193,0.0419689580092397,0.0375658175666933,0.00396895800923969,0.0779689580092398,-0.0124341824333066,0.0875658175666933
194,0.0411517093346383,0.0325528046494634,0.00315170933463826,0.0771517093346383,-0.0174471953505365,0.0825528046494635
195,0.0343551683773544,0.0257490616345422,-0.00364483162264562,0.0703551683773544,-0.0242509383654578,0.0757490616345422
196,0.0255978661737801,0.0296975693626527,-0.0104021338262199,0.0615978661737802,-0.0203024306373473,0.0796975693626527
197,0.018295573938901,0.0234390878423518,-0.017704426061099,0.0542955739389011,-0.0265609121576481,0.0734390878423519
198,0.0170143401280072,0.0221506227861301,-0.0189856598719929,0.0530143401280072,-0.0278493772138698,0.0721506227861302
199,0.0108307360274642,0.0159597727575198,-0.0251692639725358,0.0468307360274642,-0.0340402272424801,0.0659597727575199
200,0.00679390250388057,0.0119156785633781,-0.0292060974961195,0.0427939025038806,-0.0380843214366219,0.0619156785633781
201,0.00421515084612789,0.009329651432469,-0.0317848491538721,0.0402151508461279,-0.0406703485675309,0.059329651432469
202,-0.00709702002731571,-0.000928765701021739,-0.0430970200273157,0.0289029799726843,-0.0509287657010217,0.0490712342989783
203,-0.00669431591889147,-0.000533351928837966,-0.0426943159188915,0.0293056840811086,-0.0505333519288379,0.0494666480711621
204,0.000191886634401506,0.00378167055422374,-0.0358081133655985,0.0361918866344015,-0.0462183294457762,0.0537816705542238
205,0.000596242863399432,0.00417870653789087,-0.0354037571366006,0.0365962428633995,-0.0458212934621091,0.0541787065378909
206,0.00513282542462523,0.00500992129291689,-0.0308671745753748,0.0411328254246253,-0.044990078707083,0.0550099212929169
207,-0.0192920277154291,-0.00924964809842077,-0.0532920277154292,0.0167079722845709,-0.0592496480984207,0.0407503519015793
208,0.00894470949339254,0.00517096338568734,-0.0290552905066075,0.0449447094933926,-0.0448290366143126,0.0551709633856874
209,0.0093515694779045,0.00557045779823717,-0.0286484305220955,0.0453515694779045,-0.0444295422017628,0.0555704577982372
210,0.0269101933122373,0.0139501345383879,-0.00908980668776271,0.0629101933122374,-0.036049865461612,0.0639501345383879
211,0.0283834260066209,0.0155793972716172,-0.00761657399337912,0.0643834260066209,-0.0344206027283828,0.0655793972716172
212,0.0283834260066209,0.0155793972716172,-0.00761657399337912,0.0643834260066209,-0.0344206027283828,0.0655793972716172
213,0.0287936729653433,0.0159822173424375,-0.00720632703465673,0.0647936729653433,-0.0340177826575624,0.0659822173424376
214,0.0292047754970683,0.0163858774974344,-0.00679522450293168,0.0652047754970684,-0.0336141225025656,0.0663858774974344
215,0.0258431343601702,0.0130167784302433,-0.0101568656398299,0.0618431343601702,-0.0369832215697566,0.0630167784302433
216,0.0291990622156968,0.0153809188766765,-0.00680093778430324,0.0651990622156968,-0.0346190811233235,0.0653809188766765
217,0.0288692080372011,0.0161055939494501,-0.00713079196279898,0.0648692080372011,-0.0338944060505498,0.0661055939494501
