"Time","SPSC","SPSC_Reg","SPSC_LB","SPSC_UB","SPSC_Reg_LB","SPSC_Reg_UB"
218,-0.0272108437513134,0.0113812118172287,-0.0792108437513134,0.0227891562486866,-0.114618788182771,0.135381211817229
219,-0.0631562688231471,-0.0245642132546049,-0.115156268823147,-0.013156268823147,-0.150564213254605,0.0994357867453952
220,-0.0799114450480145,-0.0425279055819008,-0.141911445048014,-0.0319114450480145,-0.168527905581901,0.0814720944180993
221,-0.0875134176507748,-0.0513883174172065,-0.159513417650775,-0.0375134176507748,-0.177388317417207,0.0726116825827936
222,-0.107200534602238,-0.0712595308546167,-0.181200534602238,-0.0572005346022377,-0.197259530854617,0.0527404691453834
223,-0.136916166292509,-0.101346726609963,-0.212916166292509,-0.0869161662925089,-0.227346726609963,0.0226532733900373
224,-0.177827001987439,-0.142823545311979,-0.257827001987439,-0.125827001987439,-0.268823545311979,-0.0188235453119785
225,-0.214483700438475,-0.179480243763014,-0.294483700438475,-0.162483700438475,-0.305480243763014,-0.055480243763014
226,-0.450350202615154,-0.415346745939694,-0.530350202615154,-0.398350202615154,-0.541346745939694,-0.291346745939693
227,-0.43813858686831,-0.390445697499922,-0.51813858686831,-0.38613858686831,-0.516445697499922,-0.266445697499922
228,-0.468398190880409,-0.420705301512021,-0.548398190880409,-0.416398190880409,-0.546705301512021,-0.296705301512021
229,-0.504517680728676,-0.383347809029225,-0.580517680728676,-0.454517680728676,-0.509347809029225,-0.259347809029224
230,-0.520253031099475,-0.295504660865368,-0.578253031099475,-0.472253031099475,-0.421504660865368,-0.171504660865368
231,-0.514174532626106,-0.298683466337003,-0.572174532626106,-0.466174532626106,-0.424683466337003,-0.174683466337003
232,-0.514907815144078,-0.299799997628046,-0.574907815144078,-0.466907815144078,-0.425799997628046,-0.175799997628046
233,-0.490234672967381,-0.287973778329274,-0.540234672967381,-0.440234672967381,-0.413973778329274,-0.163973778329274
234,-0.495802659237625,-0.293541764599517,-0.545802659237625,-0.445802659237625,-0.419541764599517,-0.169541764599517
235,-0.490391895056086,-0.289110759298985,-0.542391895056086,-0.440391895056086,-0.413110759298985,-0.165110759298985
236,-0.529135589181238,-0.329613256844617,-0.605135589181238,-0.479135589181238,-0.455613256844617,-0.205613256844617
237,-0.534340957190158,-0.334818624853536,-0.610340957190158,-0.484340957190158,-0.460818624853536,-0.210818624853536
238,-0.587844066973916,-0.388321734637294,-0.663844066973916,-0.537844066973916,-0.514321734637294,-0.264321734637294
239,-0.65484511278452,-0.455322780447899,-0.73084511278452,-0.60484511278452,-0.581322780447899,-0.331322780447899
240,-0.660322952115008,-0.460800619778387,-0.736322952115008,-0.610322952115008,-0.586800619778387,-0.336800619778387
241,-0.669588195611753,-0.470065863275131,-0.745588195611753,-0.619588195611753,-0.596065863275131,-0.346065863275131
242,-0.675230888727586,-0.475708556390964,-0.751230888727586,-0.625230888727586,-0.601708556390964,-0.351708556390964
243,-0.681576151549608,-0.482053819212987,-0.757576151549608,-0.631576151549608,-0.608053819212987,-0.358053819212987
244,-0.690597014792187,-0.491074682455566,-0.766597014792187,-0.640597014792187,-0.617074682455566,-0.367074682455566
245,-0.697141610847194,-0.497619278510573,-0.773141610847194,-0.647141610847194,-0.623619278510573,-0.373619278510573
246,-0.703105896279832,-0.50358356394321,-0.779105896279832,-0.653105896279832,-0.62958356394321,-0.37958356394321
247,-0.710755631629156,-0.509431645380989,-0.786755631629156,-0.660755631629156,-0.635431645380989,-0.385431645380989
248,-0.713165669273176,-0.509085719476117,-0.789165669273176,-0.663165669273176,-0.635085719476117,-0.385085719476117
249,-0.747504711452749,-0.54342476165569,-0.823504711452749,-0.697504711452749,-0.66942476165569,-0.419424761655689
250,-0.793638801325402,-0.561360061644305,-0.869638801325402,-0.743638801325402,-0.687360061644305,-0.437360061644305
251,-0.800184349348842,-0.567905609667745,-0.876184349348842,-0.750184349348842,-0.693905609667745,-0.443905609667745
252,-0.751117648714064,-0.525554638903567,-0.801117648714064,-0.701117648714064,-0.649554638903567,-0.401554638903567
253,-0.758763057613272,-0.533200047802775,-0.808763057613271,-0.708763057613272,-0.657200047802775,-0.409200047802775
254,-0.765100674737335,-0.539537664926838,-0.815100674737335,-0.715100674737335,-0.663537664926838,-0.415537664926838
255,-0.77303734931548,-0.547474339504983,-0.82303734931548,-0.72303734931548,-0.671474339504983,-0.423474339504983
256,-0.781102040280422,-0.555539030469926,-0.831102040280422,-0.731102040280422,-0.679539030469926,-0.431539030469926
257,-0.785313705417117,-0.564569476043136,-0.835313705417117,-0.735313705417117,-0.688569476043136,-0.440569476043136
258,-0.792857855242719,-0.572113625868738,-0.842857855242719,-0.742857855242719,-0.696113625868738,-0.448113625868738
259,-0.784007701226385,-0.560479799002085,-0.834007701226385,-0.734007701226385,-0.684479799002085,-0.436479799002085
260,-0.796182215731528,-0.572654313507227,-0.846182215731528,-0.746182215731528,-0.696654313507227,-0.448654313507227
261,-0.794153862378706,-0.562608688400426,-0.842153862378706,-0.744153862378706,-0.686608688400426,-0.438608688400425
262,-0.801777518271366,-0.569190145831509,-0.849777518271366,-0.751777518271366,-0.693190145831509,-0.445190145831508
263,-0.82612882721908,-0.591428590217046,-0.87412882721908,-0.77612882721908,-0.715428590217046,-0.467428590217046
264,-0.838467193262516,-0.600523833690913,-0.886467193262516,-0.788467193262516,-0.724523833690913,-0.476523833690913
265,-0.948219454215032,-0.704661265801017,-0.996219454215032,-0.898219454215032,-0.828661265801017,-0.580661265801016
266,-0.957468979462067,-0.71275451932356,-1.00546897946207,-0.907468979462067,-0.83675451932356,-0.58875451932356
267,-0.96582483714934,-0.719942484270327,-1.01382483714934,-0.91582483714934,-0.843942484270327,-0.595942484270327
268,-0.977072508907515,-0.737221242554359,-1.02507250890752,-0.927072508907515,-0.861221242554359,-0.613221242554359
269,-0.976893009550098,-0.738040779443811,-1.0268930095501,-0.926893009550098,-0.862040779443811,-0.614040779443811
270,-0.98060738708184,-0.741755156975553,-1.03060738708184,-0.93060738708184,-0.865755156975553,-0.617755156975553
271,-0.992402642388398,-0.75355041228211,-1.0424026423884,-0.942402642388398,-0.87755041228211,-0.62955041228211
272,-0.990905245944994,-0.74361998568223,-1.04090524594499,-0.940905245944994,-0.86761998568223,-0.61961998568223
273,-1.00525989951418,-0.757974639251417,-1.05525989951418,-0.955259899514181,-0.881974639251417,-0.633974639251417
274,-1.00099246543379,-0.752694195007951,-1.04899246543379,-0.950992465433787,-0.876694195007951,-0.628694195007951
275,-1.0103993999173,-0.762101129491461,-1.0583993999173,-0.960399399917296,-0.886101129491461,-0.63810112949146
276,-0.916284156453007,-0.69128081046535,-0.966284156453007,-0.866284156453007,-0.81528081046535,-0.56728081046535
277,-0.922650322375548,-0.697838834823217,-0.972650322375547,-0.872650322375548,-0.821838834823217,-0.573838834823217
278,-0.940004374610238,-0.716127613883668,-0.990004374610238,-0.890004374610238,-0.840127613883668,-0.592127613883668
279,-0.855834683678234,-0.637048581658832,-0.905834683678234,-0.805834683678234,-0.761048581658832,-0.513048581658832
280,-0.820305723045373,-0.601519621025972,-0.870305723045373,-0.770305723045373,-0.725519621025972,-0.477519621025972
281,-0.780423238810942,-0.561637136791541,-0.830423238810942,-0.730423238810942,-0.685637136791541,-0.437637136791541
282,-0.780423238810942,-0.561637136791541,-0.830423238810942,-0.730423238810942,-0.685637136791541,-0.437637136791541
283,-0.780423238810942,-0.561637136791541,-0.830423238810942,-0.730423238810942,-0.685637136791541,-0.437637136791541
284,-0.792228171630509,-0.573442069611107,-0.842228171630509,-0.742228171630509,-0.697442069611107,-0.449442069611107
285,-0.792228171630509,-0.573442069611107,-0.842228171630509,-0.742228171630509,-0.697442069611107,-0.449442069611107
286,-0.813635610501563,-0.594849508482161,-0.863635610501563,-0.763635610501563,-0.718849508482161,-0.470849508482161
287,-0.822442682069732,-0.58931483562796,-0.872442682069732,-0.772442682069732,-0.71331483562796,-0.46531483562796
288,-0.830010374920343,-0.618757453283378,-0.880010374920343,-0.780010374920343,-0.742757453283378,-0.494757453283377
289,-0.826900263481909,-0.573736602180423,-0.876900263481909,-0.776900263481909,-0.697736602180423,-0.449736602180423
290,-0.82829886579244,-0.575135204490953,-0.87829886579244,-0.77829886579244,-0.699135204490953,-0.451135204490953
291,-0.823600167281394,-0.575391028677734,-0.873600167281394,-0.773600167281394,-0.699391028677734,-0.451391028677734
292,-0.837444638741222,-0.589235500137562,-0.887444638741222,-0.787444638741222,-0.713235500137562,-0.465235500137562
293,-0.84027750750906,-0.5920683689054,-0.89027750750906,-0.79027750750906,-0.7160683689054,-0.4680683689054
294,-0.841699983575176,-0.593490844971516,-0.891699983575176,-0.791699983575176,-0.717490844971516,-0.469490844971516
295,-0.861250907746924,-0.608763825342587,-0.911250907746924,-0.811250907746924,-0.732763825342587,-0.484763825342587
296,-0.864116245101417,-0.61162916269708,-0.914116245101417,-0.814116245101417,-0.73562916269708,-0.487629162697079
297,-0.867719625924117,-0.615030098417968,-0.917719625924117,-0.817719625924117,-0.739030098417968,-0.491030098417968
298,-0.869162628368684,-0.616473100862535,-0.919162628368684,-0.819162628368684,-0.740473100862535,-0.492473100862535
299,-0.872061187210848,-0.619371659704699,-0.922061187210848,-0.822061187210848,-0.743371659704699,-0.495371659704699
300,-0.879838568734082,-0.627673784487829,-0.933838568734081,-0.829838568734081,-0.751673784487829,-0.503673784487829
301,-0.881298423785749,-0.629133639539496,-0.935298423785749,-0.831298423785749,-0.753133639539496,-0.505133639539496
302,-0.884230983511948,-0.632066199265696,-0.938230983511948,-0.834230983511948,-0.756066199265696,-0.508066199265695
303,-0.885703738626827,-0.633538954380574,-0.939703738626827,-0.835703738626827,-0.757538954380574,-0.509538954380574
304,-0.925602197046976,-0.673437412800723,-0.979602197046976,-0.875602197046976,-0.797437412800723,-0.549437412800723
305,-0.918023338340602,-0.670860039792564,-0.972023338340602,-0.868023338340602,-0.794860039792564,-0.546860039792564
306,-0.918023338340602,-0.670860039792564,-0.972023338340602,-0.868023338340602,-0.794860039792564,-0.546860039792564
307,-0.918023338340602,-0.670860039792564,-0.972023338340602,-0.868023338340602,-0.794860039792564,-0.546860039792564
308,-0.918023338340602,-0.670860039792564,-0.972023338340602,-0.868023338340602,-0.794860039792564,-0.546860039792564
309,-0.918023338340602,-0.670860039792564,-0.972023338340602,-0.868023338340602,-0.794860039792564,-0.546860039792564
310,-0.937256478754499,-0.690093180206461,-0.991256478754499,-0.887256478754499,-0.814093180206461,-0.566093180206461
311,-0.937256478754499,-0.690093180206461,-0.991256478754499,-0.887256478754499,-0.814093180206461,-0.566093180206461
312,-0.959780886755086,-0.697753146364247,-1.01378088675509,-0.909780886755086,-0.821753146364247,-0.573753146364247
313,-0.976663621936909,-0.714635881546071,-1.03066362193691,-0.926663621936909,-0.838635881546071,-0.590635881546071
314,-0.976663621936909,-0.714635881546071,-1.03066362193691,-0.926663621936909,-0.838635881546071,-0.590635881546071
315,-0.993218865110593,-0.73056667511576,-1.04321886511059,-0.943218865110593,-0.85456667511576,-0.60656667511576
316,-0.993218865110593,-0.73056667511576,-1.04321886511059,-0.943218865110593,-0.85456667511576,-0.60656667511576
317,-0.993218865110593,-0.73056667511576,-1.04321886511059,-0.943218865110593,-0.85456667511576,-0.60656667511576
318,-0.999040119282255,-0.740665873088099,-1.04904011928225,-0.949040119282255,-0.864665873088099,-0.616665873088099
319,-1.00648272655038,-0.753577929839905,-1.05648272655038,-0.956482726550383,-0.877577929839905,-0.629577929839905
320,-1.02639029919352,-0.804532802275808,-1.07839029919352,-0.978390299193516,-0.928532802275808,-0.680532802275808
321,-1.02639029919352,-0.804532802275808,-1.07839029919352,-0.978390299193516,-0.928532802275808,-0.680532802275808
322,-1.03275313507012,-0.795798914024953,-1.08475313507012,-0.984753135070121,-0.919798914024953,-0.671798914024953
323,-1.03275313507012,-0.795798914024953,-1.08475313507012,-0.984753135070121,-0.919798914024953,-0.671798914024953
324,-1.03899794042286,-0.801459652756035,-1.08899794042286,-0.988997940422862,-0.925459652756035,-0.677459652756035
325,-1.04105321981627,-0.803322705166519,-1.09105321981627,-0.991053219816265,-0.927322705166519,-0.679322705166518
326,-1.03278856884066,-0.795058054190912,-1.08278856884066,-0.982788568840659,-0.919058054190912,-0.671058054190912
327,-1.0246886267994,-0.786767090359503,-1.0746886267994,-0.974688626799401,-0.910767090359503,-0.662767090359503
328,-1.02073019954452,-0.782618831489117,-1.07073019954452,-0.970730199544524,-0.906618831489117,-0.658618831489117
329,-1.01481297072102,-0.776701602665615,-1.06481297072102,-0.964812970721023,-0.900701602665615,-0.652701602665615
330,-0.992110841659158,-0.753623322212173,-1.04211084165916,-0.942110841659158,-0.877623322212173,-0.629623322212173
331,-0.978909178328258,-0.739889655694264,-1.02890917832826,-0.928909178328258,-0.863889655694264,-0.615889655694264
332,-0.952354265671284,-0.71333474303729,-1.00235426567128,-0.902354265671284,-0.83733474303729,-0.58933474303729
333,-0.952009181256527,-0.713320889141899,-1.00200918125653,-0.902009181256527,-0.837320889141899,-0.589320889141899
334,-0.945573970704847,-0.706701582104274,-0.995573970704847,-0.895573970704847,-0.830701582104274,-0.582701582104274
335,-0.982769682204805,-0.719350877539564,-1.0327696822048,-0.932769682204805,-0.843350877539564,-0.595350877539564
336,-0.984726208826473,-0.721124413366554,-1.03472620882647,-0.934726208826473,-0.845124413366554,-0.597124413366554
337,-1.00773850648799,-0.742702439614024,-1.05773850648799,-0.957738506487994,-0.866702439614024,-0.618702439614024
338,-1.00403664047836,-0.739346803190734,-1.05403664047836,-0.954036640478358,-0.863346803190734,-0.615346803190734
339,-1.02466088706115,-0.771770735852231,-1.07466088706115,-0.972660887061145,-0.897770735852231,-0.647770735852231
340,-1.02466088706115,-0.771770735852231,-1.07466088706115,-0.972660887061145,-0.897770735852231,-0.647770735852231
341,-1.02466088706115,-0.771770735852231,-1.07466088706115,-0.972660887061145,-0.897770735852231,-0.647770735852231
342,-1.03237589097449,-0.785155369056788,-1.08237589097449,-0.980375890974485,-0.911155369056788,-0.661155369056788
343,-1.03237589097449,-0.785155369056788,-1.08237589097449,-0.980375890974485,-0.911155369056788,-0.661155369056788
344,-1.03093249077735,-0.755507933888412,-1.08093249077735,-0.978932490777348,-0.881507933888412,-0.631507933888412
345,-1.06864721698915,-0.775239213492379,-1.11864721698915,-1.01664721698915,-0.901239213492379,-0.651239213492379
346,-1.06864721698915,-0.775239213492379,-1.11864721698915,-1.01664721698915,-0.901239213492379,-0.651239213492379
347,-1.08174402960442,-0.771959593049147,-1.13174402960442,-1.02974402960442,-0.897959593049147,-0.647959593049146
348,-1.08174402960442,-0.771959593049147,-1.13174402960442,-1.02974402960442,-0.897959593049147,-0.647959593049146
349,-1.08914596411942,-0.761799395591927,-1.13714596411942,-1.03714596411942,-0.887799395591927,-0.637799395591927
350,-1.08914596411942,-0.761799395591927,-1.13714596411942,-1.03714596411942,-0.887799395591927,-0.637799395591927
351,-1.08143096020608,-0.74841476238737,-1.13143096020608,-1.02943096020608,-0.87241476238737,-0.624414762387369
352,-1.08143096020608,-0.74841476238737,-1.13143096020608,-1.02943096020608,-0.87241476238737,-0.624414762387369
353,-1.08143096020608,-0.74841476238737,-1.13143096020608,-1.02943096020608,-0.87241476238737,-0.624414762387369
354,-1.08653436541414,-0.753040854297336,-1.13453436541414,-1.03453436541414,-0.877040854297336,-0.629040854297336
355,-1.08821788700739,-0.754566918818046,-1.13621788700739,-1.03621788700739,-0.878566918818046,-0.630566918818046
356,-1.08483368784161,-0.751026072131226,-1.13283368784161,-1.03283368784161,-0.877026072131226,-0.627026072131226
357,-1.08149159751034,-0.747528135548514,-1.12949159751034,-1.02949159751034,-0.873528135548514,-0.623528135548514
358,-1.07983322119735,-0.745869759235517,-1.12783322119735,-1.02783322119735,-0.871869759235517,-0.621869759235517
359,-1.08312868612409,-0.748702412087726,-1.12912868612409,-1.03112868612409,-0.874702412087726,-0.624702412087726
360,-1.08148123817567,-0.7470549641393,-1.12748123817567,-1.02948123817567,-0.8730549641393,-0.6230549641393
361,-1.08147208972465,-0.746893094186923,-1.12547208972465,-1.02947208972465,-0.872893094186923,-0.622893094186923
362,-1.07168333510381,-0.737410551949886,-1.11768333510381,-1.01968333510381,-0.863410551949886,-0.613410551949886
363,-1.07474184628544,-0.743903924519143,-1.11874184628544,-1.02274184628544,-0.869903924519143,-0.619903924519143
364,-1.10696158654592,-0.752668568215704,-1.16496158654592,-1.05296158654592,-0.878668568215704,-0.628668568215704
365,-1.12168812281681,-0.767088892102797,-1.17968812281681,-1.06768812281681,-0.893088892102797,-0.643088892102797
366,-1.15244798348226,-0.775240093661884,-1.20844798348226,-1.09844798348226,-0.901240093661884,-0.651240093661884
367,-1.11679928915734,-0.761896892999461,-1.17479928915734,-1.06279928915734,-0.887896892999461,-0.637896892999461
368,-1.09759877545343,-0.764866861874768,-1.15359877545343,-1.04359877545343,-0.890866861874768,-0.640866861874768
369,-1.09561681728619,-0.771253782384344,-1.15161681728619,-1.04161681728619,-0.897253782384344,-0.647253782384344
370,-1.08159736714973,-0.778431960101125,-1.11959736714973,-1.02959736714973,-0.904431960101125,-0.654431960101125
371,-1.08562602925748,-0.804206594296041,-1.14962602925748,-1.03362602925748,-0.930206594296041,-0.68020659429604
372,-1.08400032131295,-0.811185787388622,-1.14800032131295,-1.03200032131295,-0.937185787388622,-0.687185787388622
