"Time","SPSC","SPSC_Reg","SPSC_LB","SPSC_UB","SPSC_Reg_LB","SPSC_Reg_UB"
218,0.00503685356724759,-0.0372990056665587,-0.0429631464327523,0.0550368535672476,-0.0912990056665587,0.0167009943334413
219,-0.030908571504586,-0.0732444307383924,-0.078908571504586,0.019091428495414,-0.127244430738392,-0.0192444307383923
220,-0.0722482475275754,-0.0960425222681822,-0.120248247527575,-0.0202482475275754,-0.150042522268182,-0.0420425222681822
221,-0.0933053770663363,-0.117099651806943,-0.141305377066336,-0.0413053770663363,-0.171099651806943,-0.0630996518069431
222,-0.110514533933696,-0.135870986617564,-0.158514533933696,-0.0585145339336957,-0.189870986617564,-0.0818709866175642
223,-0.119415708787318,-0.16740059708048,-0.169415708787318,-0.0674157087873177,-0.22140059708048,-0.11340059708048
224,-0.151530861507513,-0.209684574996375,-0.199530861507513,-0.0975308615075134,-0.263684574996375,-0.155684574996375
225,-0.177851737725465,-0.244558304201123,-0.225851737725465,-0.123851737725465,-0.298558304201123,-0.190558304201123
226,-0.392491169194058,-0.476763054713755,-0.440491169194058,-0.336491169194058,-0.530763054713755,-0.422763054713755
227,-0.397546823996219,-0.481818709515916,-0.445546823996219,-0.341546823996219,-0.535818709515916,-0.427818709515916
228,-0.427806428008318,-0.512078313528015,-0.475806428008318,-0.371806428008318,-0.566078313528015,-0.458078313528015
229,-0.431257593190014,-0.524553156673641,-0.479257593190014,-0.375257593190014,-0.578553156673641,-0.470553156673641
230,-0.432034239734485,-0.515700822344622,-0.478034239734484,-0.374034239734484,-0.569700822344621,-0.461700822344622
231,-0.458214390955677,-0.526284840859276,-0.506214390955677,-0.402214390955677,-0.580284840859276,-0.472284840859276
232,-0.430020472908613,-0.525418878112567,-0.476020472908612,-0.372020472908613,-0.579418878112567,-0.471418878112567
233,-0.44824991683862,-0.535785708090363,-0.49424991683862,-0.39024991683862,-0.589785708090363,-0.481785708090363
234,-0.447049391248556,-0.538002225522187,-0.495049391248556,-0.391049391248556,-0.592002225522187,-0.484002225522187
235,-0.447017098436795,-0.542892243176887,-0.493017098436795,-0.389017098436795,-0.596892243176887,-0.488892243176887
236,-0.455574067122921,-0.551449211863012,-0.501574067122921,-0.397574067122921,-0.605449211863012,-0.497449211863012
237,-0.470928334925443,-0.551568266405488,-0.518928334925443,-0.414928334925443,-0.605568266405487,-0.497568266405487
238,-0.521721851626419,-0.606429340113003,-0.569721851626419,-0.465721851626419,-0.660429340113003,-0.552429340113003
239,-0.590616629281682,-0.67248130632097,-0.638616629281682,-0.534616629281682,-0.72648130632097,-0.61848130632097
240,-0.596094468612169,-0.677959145651458,-0.644094468612169,-0.540094468612169,-0.731959145651457,-0.623959145651457
241,-0.605359712108914,-0.687224389148202,-0.653359712108914,-0.549359712108914,-0.741224389148202,-0.633224389148202
242,-0.611002405224747,-0.692867082264035,-0.659002405224747,-0.555002405224747,-0.746867082264035,-0.638867082264035
243,-0.61734766804677,-0.699212345086058,-0.665347668046769,-0.561347668046769,-0.753212345086058,-0.645212345086058
244,-0.626368531289349,-0.708233208328637,-0.674368531289349,-0.570368531289349,-0.762233208328637,-0.654233208328637
245,-0.635393595222222,-0.711887456536427,-0.683393595222222,-0.579393595222222,-0.765887456536427,-0.657887456536427
246,-0.638877412776993,-0.720742089816281,-0.686877412776993,-0.582877412776993,-0.774742089816281,-0.666742089816281
247,-0.653912970969622,-0.728370573363285,-0.701912970969622,-0.597912970969622,-0.782370573363285,-0.674370573363285
248,-0.648644114798985,-0.732559251956709,-0.698644114798985,-0.592644114798985,-0.786559251956709,-0.678559251956709
249,-0.666983009346469,-0.763950341602765,-0.718983009346469,-0.612983009346469,-0.817950341602765,-0.709950341602765
250,-0.690677110621913,-0.782748306486752,-0.742677110621912,-0.648677110621912,-0.836748306486752,-0.728748306486752
251,-0.697222658645352,-0.789293854510192,-0.749222658645352,-0.655222658645352,-0.843293854510192,-0.735293854510192
252,-0.750763578992131,-0.785470212354191,-0.930763578992131,-0.714763578992131,-0.839470212354191,-0.731470212354191
253,-0.76236527826456,-0.787066235409655,-1.16836527826456,-0.73036527826456,-0.841066235409655,-0.733066235409655
254,-0.786018837541786,-0.798549807222611,-1.17601883754179,-0.752018837541786,-0.852549807222611,-0.744549807222611
255,-0.800820487499999,-0.798691724434652,-1.1828204875,-0.790820487499999,-0.852691724434652,-0.744691724434652
256,-0.793753292397634,-0.801582852222856,-1.19175329239763,-0.771753292397634,-0.855582852222856,-0.747582852222856
257,-0.828229718122902,-0.815825360248662,-1.2022297181229,-0.808229718122902,-0.869825360248662,-0.761825360248662
258,-0.835237914834933,-0.826745231008892,-1.21123791483493,-0.805237914834933,-0.880745231008892,-0.772745231008892
259,-0.864644601957137,-0.845957926913688,-1.23464460195714,-0.842644601957137,-0.899957926913688,-0.791957926913688
260,-0.876819116462279,-0.858132441418831,-1.24681911646228,-0.854819116462279,-0.912132441418831,-0.804132441418831
261,-0.8857003446322,-0.867013669588752,-1.2557003446322,-0.8637003446322,-0.921013669588752,-0.813013669588752
262,-0.894742182348848,-0.876055507305399,-1.26474218234885,-0.872742182348848,-0.930055507305399,-0.822055507305399
263,-0.921968592564786,-0.903281917521338,-1.29196859256479,-0.899968592564786,-0.957281917521338,-0.849281917521338
264,-0.940130229896834,-0.919326665991821,-1.31013022989683,-0.918130229896834,-0.973326665991821,-0.865326665991821
265,-0.941170058386947,-1.024744232655,-1.42717005838695,-0.877170058386947,-1.078744232655,-0.970744232654997
266,-0.957323025695834,-1.03648661747537,-1.43732302569583,-0.891323025695834,-1.09048661747537,-0.982486617475375
267,-0.961115210110594,-1.04774326360277,-1.44711521011059,-0.897115210110594,-1.10174326360277,-0.993743263602766
268,-0.979894648051761,-1.06382950716257,-1.46389464805176,-0.91389464805176,-1.11782950716257,-1.00982950716257
269,-0.975126713735095,-1.06677057736753,-1.47512671373509,-0.917126713735094,-1.12077057736753,-1.01277057736753
270,-0.990401580974086,-1.0694804236292,-1.47840158097409,-0.930401580974086,-1.1234804236292,-1.0154804236292
271,-0.984784344685234,-1.07265378032855,-1.49078434468523,-0.928784344685234,-1.12665378032855,-1.01865378032855
272,-1.00857876655628,-1.08489341301892,-1.50057876655628,-0.950578766556275,-1.13889341301892,-1.03089341301892
273,-1.03590669042089,-1.09465188635769,-1.07790669042089,-0.975906690420886,-1.14865188635769,-1.04065188635769
274,-1.03856901163012,-1.09997693354661,-1.08256901163012,-0.98056901163012,-1.15397693354661,-1.04597693354661
275,-1.02189236341668,-1.10156789940472,-1.06589236341668,-0.967892363416677,-1.15556789940472,-1.04756789940472
276,-0.899607609492046,-0.988639078718419,-0.949607609492046,-0.851607609492046,-1.04263907871842,-0.934639078718419
277,-0.867622601118356,-0.974514951942838,-0.921622601118356,-0.821622601118356,-1.02851495194284,-0.920514951942838
278,-0.873715653055652,-0.980608003880135,-0.927715653055652,-0.827715653055652,-1.03460800388013,-0.926608003880135
279,-0.780153424704375,-0.898699707277157,-0.832153424704375,-0.734153424704375,-0.952699707277157,-0.844699707277157
280,-0.744624464071515,-0.863170746644297,-0.796624464071514,-0.698624464071514,-0.917170746644297,-0.809170746644297
281,-0.704741979837084,-0.823288262409866,-0.756741979837084,-0.658741979837084,-0.877288262409866,-0.769288262409866
282,-0.740938289383374,-0.822808797090507,-0.796938289383374,-0.692938289383374,-0.876808797090507,-0.768808797090507
283,-0.732143941660667,-0.825159713422891,-0.790143941660667,-0.686143941660667,-0.879159713422891,-0.771159713422891
284,-0.739828858571259,-0.838222536749149,-0.799828858571259,-0.693828858571259,-0.892222536749149,-0.784222536749149
285,-0.739095310306575,-0.839613217298148,-0.799095310306575,-0.693095310306575,-0.893613217298148,-0.785613217298148
286,-0.750809036450184,-0.867488215627753,-0.818809036450184,-0.704809036450184,-0.921488215627753,-0.813488215627753
287,-0.754807147566413,-0.869474632730661,-0.822807147566413,-0.708807147566413,-0.923474632730661,-0.815474632730661
288,-0.763889757446037,-0.880722972618075,-0.831889757446037,-0.717889757446037,-0.934722972618075,-0.826722972618075
289,-0.761916973295779,-0.887394867776732,-0.823916973295779,-0.715916973295779,-0.941394867776732,-0.833394867776732
290,-0.782115596959816,-0.907331319971772,-0.842115596959816,-0.736115596959816,-0.961331319971772,-0.853331319971772
291,-0.784677188475721,-0.914226297318604,-0.844677188475721,-0.738677188475721,-0.968226297318604,-0.860226297318604
292,-0.805037125069621,-0.920302514497829,-0.859037125069621,-0.759037125069621,-0.974302514497829,-0.866302514497829
293,-0.807605002749276,-0.923268188571436,-0.861605002749276,-0.761605002749276,-0.977268188571436,-0.869268188571436
294,-0.809673624919374,-0.925932474091358,-0.863673624919374,-0.763673624919374,-0.979932474091358,-0.871932474091358
295,-0.841260194729199,-0.951092332061854,-0.895260194729199,-0.793260194729199,-1.00509233206185,-0.897092332061854
296,-0.860969048139271,-0.950443347582356,-0.916969048139271,-0.810969048139271,-1.00444334758236,-0.896443347582356
297,-0.862143988009808,-0.952014461015787,-0.918143988009808,-0.812143988009808,-1.00601446101579,-0.898014461015787
298,-0.849602377041296,-0.954097704828667,-0.905602377041296,-0.801602377041296,-1.00809770482867,-0.900097704828667
299,-0.853711214345768,-0.957008799182082,-0.909711214345768,-0.805711214345768,-1.01100879918208,-0.903008799182082
300,-0.848793838769639,-0.962199638268864,-0.904793838769639,-0.800793838769639,-1.01619963826886,-0.908199638268864
301,-0.852737919331404,-0.960590223166336,-0.906737919331404,-0.804737919331404,-1.01459022316634,-0.906590223166336
302,-0.854979219364908,-0.964833808471949,-0.908979219364908,-0.806979219364908,-1.01883380847195,-0.910833808471949
303,-0.856189935191574,-0.966437889542102,-0.910189935191574,-0.808189935191574,-1.0204378895421,-0.912437889542102
304,-0.895923889992401,-1.00737248022365,-0.949923889992401,-0.847923889992401,-1.06137248022365,-0.953372480223649
305,-0.897202103582971,-1.00666645204181,-0.951202103582971,-0.849202103582971,-1.06066645204181,-0.952666452041807
306,-0.915798510285805,-1.01347439672695,-0.967798510285805,-0.865798510285805,-1.06747439672695,-0.959474396726952
307,-0.918563002618799,-1.0151032745278,-0.970563002618799,-0.868563002618799,-1.0691032745278,-0.961103274527799
308,-0.918141415322578,-1.01624717273088,-0.970141415322577,-0.868141415322577,-1.07024717273088,-0.962247172730878
309,-0.916710045122458,-1.01887509216782,-0.968710045122458,-0.866710045122458,-1.07287509216782,-0.964875092167818
310,-0.93230949308311,-1.04022819564217,-0.98430949308311,-0.88230949308311,-1.09422819564217,-0.986228195642171
311,-0.932049559585615,-1.04035846624052,-0.984049559585615,-0.882049559585615,-1.09435846624052,-0.986358466240518
312,-0.926280120593002,-1.04434706775266,-0.978280120593002,-0.876280120593002,-1.09834706775266,-0.99034706775266
313,-0.947961302049882,-1.06223231247812,-0.999961302049882,-0.897961302049882,-1.11623231247812,-1.00823231247812
314,-0.947702149524468,-1.06236219167751,-0.999702149524468,-0.897702149524468,-1.11636219167751,-1.00836219167751
315,-0.956386823933616,-1.06993143564714,-1.00838682393362,-0.906386823933616,-1.12393143564714,-1.01593143564714
316,-0.955457635978431,-1.07129025115791,-1.00745763597843,-0.905457635978431,-1.12529025115791,-1.01729025115791
317,-0.955199774696507,-1.07141948322615,-1.00719977469651,-0.905199774696507,-1.12541948322615,-1.01741948322615
318,-0.954942170120732,-1.07154858664124,-1.00694217012073,-0.904942170120732,-1.12554858664124,-1.01754858664124
319,-0.954684821740497,-1.07167756165908,-1.0066848217405,-0.904684821740497,-1.12567756165908,-1.01767756165908
320,-0.974836549183429,-1.09355727997803,-1.02683654918343,-0.924836549183429,-1.14755727997803,-1.03955727997803
321,-0.973316111217009,-1.09698870024186,-1.02531611121701,-0.923316111217009,-1.15098870024186,-1.04298870024186
322,-0.975994261825129,-1.09857018905555,-1.02799426182513,-0.925994261825129,-1.15257018905555,-1.04457018905555
323,-0.975738186816603,-1.09869852589903,-1.0277381868166,-0.925738186816603,-1.15269852589903,-1.04469852589903
324,-0.975482364971747,-1.09882673586474,-1.02748236497175,-0.925482364971747,-1.15282673586474,-1.04482673586474
325,-0.975080478826127,-1.09987640213127,-1.02708047882613,-0.925080478826127,-1.15387640213127,-1.04587640213127
326,-0.981887981280623,-1.09370245042746,-1.03388798128062,-0.927887981280623,-1.14770245042746,-1.03970245042746
327,-0.971235766170298,-1.08381565062833,-1.0232357661703,-0.917235766170298,-1.13781565062833,-1.02981565062833
328,-0.964993107148794,-1.07795513442638,-1.01699310714879,-0.910993107148794,-1.13195513442638,-1.02395513442638
329,-0.959075878325293,-1.07203790560288,-1.01107587832529,-0.905075878325293,-1.12603790560288,-1.01803790560288
330,-0.934813337614107,-1.04670546843013,-0.986813337614107,-0.880813337614107,-1.10070546843013,-0.992705468430135
