"Time","SPSC","SPSC_Reg","SPSC_LB","SPSC_UB","SPSC_Reg_LB","SPSC_Reg_UB"
218,0.00398076461870289,-0.0206309582746149,-0.0840192353812971,0.083980764618703,-0.0946309582746149,0.0533690417253851
219,-0.0319646604531307,-0.0565763833464485,-0.119964660453131,0.0480353395468693,-0.130576383346448,0.0174236166535515
220,-0.0472294222148379,-0.0806905759018486,-0.127229422214838,0.0327705777851621,-0.154690575901849,-0.00669057590184852
221,-0.0228792757204186,-0.0946242327935343,-0.0968792757204185,0.0591207242795815,-0.168624232793534,-0.0206242327935342
222,-0.0551654804927448,-0.117218738939274,-0.131165480492745,0.0268345195072552,-0.191218738939274,-0.0432187389392744
223,-0.0639225326655435,-0.142068173899625,-0.135922532665543,0.0180774673344566,-0.218068173899625,-0.0680681738996254
224,-0.0967278880911575,-0.183479955098049,-0.164727888091157,-0.0147278880911574,-0.259479955098049,-0.109479955098049
225,-0.135284613072975,-0.22071702895225,-0.203284613072975,-0.0532846130729749,-0.29671702895225,-0.14671702895225
226,-0.367960240800829,-0.448130934274874,-0.433960240800829,-0.287960240800829,-0.524130934274874,-0.374130934274874
227,-0.368186956159462,-0.448307217285842,-0.434186956159461,-0.288186956159461,-0.524307217285842,-0.374307217285841
228,-0.398446560171561,-0.478566821297941,-0.46444656017156,-0.31844656017156,-0.554566821297941,-0.404566821297941
229,-0.412779389440765,-0.489675946547609,-0.478779389440765,-0.334779389440765,-0.565675946547609,-0.415675946547609
230,-0.297194094480785,-0.472236371271575,-0.331194094480785,-0.219194094480785,-0.548236371271575,-0.398236371271575
231,-0.246563137392235,-0.472741787591559,-0.298563137392235,-0.168563137392234,-0.548741787591559,-0.398741787591559
232,-0.124476702952389,-0.461913064409427,-0.774476702952389,-0.0464767029523891,-0.537913064409427,-0.387913064409427
233,-0.107490600199177,-0.459839616168978,-0.805490600199177,-0.0294906001991768,-0.535839616168978,-0.385839616168978
234,-0.127053469529793,-0.46707973921861,-0.803053469529793,-0.0490534695297928,-0.54307973921861,-0.39307973921861
235,-0.108819508301835,-0.469903093126309,-0.812819508301835,-0.0308195083018348,-0.545903093126309,-0.395903093126309
236,-0.110002167523218,-0.47661206436111,-0.814002167523218,-0.0320021675232181,-0.55261206436111,-0.40261206436111
237,-0.116974040571325,-0.480523318155324,-0.814974040571325,-0.0389740405713248,-0.556523318155324,-0.406523318155324
238,-0.127991463848337,-0.533940961613602,-0.851991463848337,-0.0499914638483372,-0.609940961613602,-0.459940961613602
239,-0.176635256739471,-0.598564921884703,-0.916635256739471,-0.0986352567394706,-0.674564921884703,-0.524564921884703
240,-0.184101903229848,-0.603148390807848,-0.920101903229848,-0.106101903229848,-0.679148390807848,-0.529148390807848
241,-0.193367146726593,-0.612413634304593,-0.929367146726593,-0.115367146726593,-0.688413634304593,-0.538413634304593
242,-0.188274639611607,-0.617352052144762,-0.932274639611607,-0.110274639611607,-0.693352052144762,-0.543352052144762
243,-0.165855670746082,-0.617825317246888,-0.933855670746082,-0.0878556707460822,-0.693825317246888,-0.543825317246888
244,-0.164050740280081,-0.626135961892286,-0.942050740280081,-0.0860507402800812,-0.702135961892286,-0.552135961892286
245,-0.170595336335088,-0.632680557947293,-0.948595336335088,-0.0925953363350882,-0.708680557947293,-0.558680557947293
246,-0.165641692537046,-0.637928580296496,-0.953641692537046,-0.0876416925370462,-0.713928580296496,-0.563928580296496
247,-0.0361651990057821,-0.627968116437581,-0.970165199005782,0.041834800994218,-0.703968116437581,-0.55396811643758
248,-0.0400381614749197,-0.629910604310699,-0.97403816147492,0.0379618385250804,-0.703910604310699,-0.555910604310699
249,-0.141207334165003,-0.67084755353005,-0.219207334165003,-0.0632073341650028,-0.74684755353005,-0.596847553530049
250,-0.188005775743114,-0.685506499911541,-0.266005775743114,-0.110005775743114,-0.761506499911541,-0.611506499911541
251,-0.200797794033606,-0.694920054738809,-0.278797794033606,-0.122797794033606,-0.768920054738809,-0.620920054738809
252,-0.186689493869392,-0.709663946042586,-0.264689493869392,-0.108689493869392,-0.785663946042585,-0.635663946042585
253,-0.1943349027686,-0.717309354941793,-0.2723349027686,-0.1163349027686,-0.793309354941793,-0.643309354941793
254,-0.221766168296755,-0.725967053964902,-0.299766168296755,-0.143766168296755,-0.801967053964902,-0.651967053964902
255,-0.2297028428749,-0.733903728543047,-0.3077028428749,-0.1517028428749,-0.809903728543047,-0.659903728543047
256,-0.224196789066275,-0.740628626935498,-0.302196789066275,-0.146196789066275,-0.816628626935498,-0.666628626935498
257,-0.23571045570193,-0.752142293571152,-0.31371045570193,-0.15771045570193,-0.828142293571152,-0.678142293571152
258,-0.243033552954897,-0.758338356778847,-0.321033552954897,-0.165033552954897,-0.834338356778847,-0.684338356778847
259,-0.272091967297479,-0.780549833354074,-0.350091967297479,-0.194091967297479,-0.856549833354074,-0.706549833354074
260,-0.315740956319659,-0.782290618654473,-0.393740956319659,-0.237740956319659,-0.856290618654473,-0.708290618654473
261,-0.32462218448958,-0.791171846824394,-0.40262218448958,-0.24662218448958,-0.865171846824394,-0.717171846824394
262,-0.339854267552883,-0.797448948186714,-0.417854267552883,-0.261854267552883,-0.871448948186714,-0.723448948186714
263,-0.408068521166931,-0.810120959866742,-0.486068521166931,-0.330068521166931,-0.884120959866742,-0.736120959866742
264,-0.430207802867771,-0.820571617244426,-0.508207802867771,-0.352207802867771,-0.894571617244425,-0.746571617244425
265,-0.55523912118994,-0.933298330841641,-0.63323912118994,-0.47723912118994,-1.00729833084164,-0.859298330841641
266,-0.558636388783114,-0.940775750251587,-0.636636388783114,-0.480636388783114,-1.01477575025159,-0.866775750251587
267,-0.586952188686661,-0.953255690964443,-0.664952188686661,-0.508952188686661,-1.02725569096444,-0.879255690964443
268,-0.601613621741449,-0.969831750474495,-0.679613621741449,-0.523613621741449,-1.04383175047449,-0.895831750474495
269,-0.585768229872333,-0.97634916178391,-0.663768229872333,-0.507768229872333,-1.05034916178391,-0.90234916178391
270,-0.677794157243522,-0.973304339817822,-0.755794157243522,-0.599794157243522,-1.04730433981782,-0.899304339817822
271,-0.687019386218957,-0.983768699100424,-0.765019386218957,-0.609019386218957,-1.05776869910042,-0.909768699100424
272,-0.696950014580055,-0.993458148244,-0.774950014580055,-0.618950014580055,-1.067458148244,-0.919458148244
273,-0.708664565668442,-1.00617980973268,-0.786664565668442,-0.630664565668442,-1.08017980973268,-0.932179809732676
274,-0.713986046433561,-1.01276286732243,-0.791986046433561,-0.635986046433561,-1.08676286732243,-0.938762867322427
275,-0.723344900318512,-1.02187658281859,-0.801344900318512,-0.645344900318512,-1.09587658281859,-0.947876582818594
276,-0.610170351936425,-0.910887861300514,-0.688170351936425,-0.532170351936425,-0.984887861300514,-0.836887861300514
277,-0.658865743423672,-0.912129271311618,-0.736865743423672,-0.580865743423672,-0.986129271311618,-0.838129271311618
278,-0.651783346804457,-0.916159476778923,-0.729783346804457,-0.573783346804457,-0.990159476778923,-0.842159476778923
279,-0.55839044435023,-0.832185462346491,-0.63639044435023,-0.48039044435023,-0.906185462346491,-0.758185462346491
280,-0.523467607935517,-0.795947663955216,-0.601467607935517,-0.445467607935517,-0.869947663955216,-0.721947663955216
281,-0.470922802139428,-0.754466631014424,-0.548922802139428,-0.392922802139428,-0.828466631014424,-0.680466631014424
282,-0.466651428295672,-0.753927393474209,-0.544651428295671,-0.388651428295671,-0.827927393474209,-0.679927393474209
283,-0.507053495895923,-0.756903539273729,-0.585053495895922,-0.429053495895922,-0.830903539273729,-0.682903539273729
284,-0.512098375117399,-0.76804107544326,-0.590098375117399,-0.434098375117399,-0.84204107544326,-0.69404107544326
285,-0.507748626957411,-0.76749194357512,-0.585748626957411,-0.429748626957411,-0.84149194357512,-0.69349194357512
286,-0.493408746836101,-0.799474185079609,-0.571408746836101,-0.415408746836101,-0.873474185079609,-0.725474185079608
287,-0.487118460141235,-0.812472826035986,-0.565118460141235,-0.409118460141235,-0.886472826035986,-0.738472826035986
288,-0.496121662576962,-0.823041173584078,-0.574121662576962,-0.418121662576962,-0.897041173584078,-0.749041173584078
289,-0.493374298801175,-0.825746796449206,-0.571374298801175,-0.415374298801175,-0.899746796449206,-0.751746796449206
290,-0.488776628031205,-0.826809786366399,-0.566776628031205,-0.410776628031205,-0.900809786366399,-0.752809786366399
291,-0.487989734679035,-0.830528952629733,-0.565989734679035,-0.409989734679035,-0.904528952629733,-0.756528952629733
292,-0.500781906360448,-0.844846645325109,-0.578781906360448,-0.422781906360448,-0.918846645325109,-0.770846645325109
293,-0.449866374904332,-0.842097080590806,-0.527866374904332,-0.371866374904332,-0.916097080590806,-0.768097080590806
294,-0.444255487060119,-0.843095888738691,-0.522255487060118,-0.366255487060118,-0.917095888738691,-0.769095888738691
295,-0.503297518366534,-0.869071698933448,-0.581297518366534,-0.425297518366534,-0.943071698933448,-0.795071698933448
296,-0.513210813286657,-0.865913171707663,-0.591210813286657,-0.435210813286657,-0.939913171707663,-0.791913171707663
297,-0.497890220339852,-0.865689344319915,-0.575890220339852,-0.419890220339852,-0.939689344319914,-0.791689344319914
298,-0.499966773804045,-0.866391434471018,-0.577966773804044,-0.421966773804044,-0.940391434471017,-0.792391434471017
299,-0.502912764382994,-0.869579255224332,-0.580912764382994,-0.424912764382994,-0.943579255224332,-0.795579255224332
300,-0.504368369486723,-0.871034860328061,-0.582368369486723,-0.426368369486723,-0.945034860328061,-0.797034860328061
301,-0.505828224538391,-0.872494715379728,-0.583828224538391,-0.427828224538391,-0.946494715379728,-0.798494715379728
302,-0.51845178399413,-0.869683966139634,-0.59645178399413,-0.44045178399413,-0.943683966139634,-0.795683966139634
303,-0.526442294765478,-0.871800196668984,-0.604442294765478,-0.448442294765478,-0.945800196668984,-0.797800196668984
304,-0.566714670436788,-0.913978985222762,-0.644714670436788,-0.488714670436788,-0.987978985222762,-0.839978985222762
305,-0.549135469541998,-0.921722406120155,-0.627135469541998,-0.471135469541998,-0.995722406120155,-0.847722406120155
306,-0.536424357310411,-0.917839714606867,-0.614424357310411,-0.458424357310411,-0.991839714606867,-0.843839714606867
307,-0.536424357310411,-0.917839714606867,-0.614424357310411,-0.458424357310411,-0.991839714606867,-0.843839714606867
308,-0.537501831786344,-0.917656808833373,-0.615501831786344,-0.459501831786344,-0.991656808833373,-0.843656808833373
309,-0.537501831786344,-0.917656808833373,-0.615501831786344,-0.459501831786344,-0.991656808833373,-0.843656808833373
310,-0.558753071925716,-0.934863779533819,-0.636753071925716,-0.480753071925716,-1.00886377953382,-0.860863779533819
311,-0.566260992047937,-0.935036534424315,-0.644260992047937,-0.488260992047937,-1.00903653442431,-0.861036534424315
312,-0.566260992047937,-0.935036534424315,-0.644260992047937,-0.488260992047937,-1.00903653442431,-0.861036534424315
313,-0.583189551109209,-0.952198726017469,-0.661189551109209,-0.505189551109209,-1.02619872601747,-0.878198726017469
314,-0.584231301472011,-0.951730248874426,-0.662231301472011,-0.506231301472011,-1.02573024887443,-0.877730248874426
315,-0.609271930147792,-0.96033020998462,-0.687271930147792,-0.531271930147792,-1.03433020998462,-0.88633020998462
316,-0.610364514787199,-0.960137379316245,-0.688364514787199,-0.532364514787199,-1.03413737931624,-0.886137379316245
317,-0.610364514787199,-0.960137379316245,-0.688364514787199,-0.532364514787199,-1.03413737931624,-0.886137379316245
318,-0.611710843008455,-0.958562902913765,-0.689710843008455,-0.533710843008455,-1.03256290291376,-0.884562902913765
319,-0.612808610982512,-0.958366968955853,-0.690808610982512,-0.534808610982512,-1.03236696895585,-0.884366968955853
320,-0.629880727638739,-0.977089103923579,-0.707880727638739,-0.551880727638739,-1.05108910392358,-0.903089103923578
321,-0.630938382655369,-0.976613474427099,-0.708938382655369,-0.552938382655369,-1.0506134744271,-0.902613474427099
322,-0.63107134758587,-0.977424359554204,-0.70907134758587,-0.55307134758587,-1.0514243595542,-0.903424359554204
323,-0.63107134758587,-0.977424359554204,-0.70907134758587,-0.55307134758587,-1.0514243595542,-0.903424359554204
324,-0.659287732500756,-0.972738401701507,-0.737287732500756,-0.581287732500756,-1.04673840170151,-0.898738401701507
325,-0.670808320444538,-0.970191506028103,-0.748808320444538,-0.592808320444538,-1.0441915060281,-0.896191506028103
326,-0.658424427886837,-0.966744141479923,-0.736424427886837,-0.580424427886837,-1.04074414147992,-0.892744141479923
327,-0.663436228238752,-0.952988608346513,-0.741436228238752,-0.585436228238752,-1.02698860834651,-0.878988608346513
328,-0.665535943067741,-0.945964522006797,-0.743535943067741,-0.587535943067741,-1.0199645220068,-0.871964522006797
329,-0.663233218605034,-0.938421843615983,-0.741233218605034,-0.585233218605034,-1.01242184361598,-0.864421843615983
330,-0.645583681698232,-0.913348080935414,-0.723583681698232,-0.567583681698232,-0.987348080935414,-0.839348080935414
331,-0.640224645324499,-0.90232142795858,-0.718224645324499,-0.562224645324499,-0.97632142795858,-0.82832142795858
332,-0.612643397737301,-0.878854132385616,-0.690643397737301,-0.534643397737301,-0.952854132385616,-0.804854132385616
333,-0.610053239335665,-0.869011571610015,-0.688053239335665,-0.532053239335665,-0.943011571610015,-0.795011571610015
334,-0.60800139900928,-0.858802396324708,-0.68600139900928,-0.53000139900928,-0.932802396324708,-0.784802396324708
335,-0.60800139900928,-0.858802396324708,-0.68600139900928,-0.53000139900928,-0.932802396324708,-0.784802396324708
336,-0.612373066572464,-0.859343827694313,-0.690373066572464,-0.534373066572464,-0.933343827694313,-0.785343827694313
337,-0.655099616270427,-0.864110073397904,-0.733099616270427,-0.577099616270427,-0.938110073397904,-0.790110073397904
338,-0.646828158382577,-0.86308565269159,-0.724828158382577,-0.568828158382576,-0.93708565269159,-0.78908565269159
339,-0.686698113219901,-0.871370233013485,-0.764698113219901,-0.608698113219901,-0.945370233013485,-0.797370233013485
340,-0.7024373017104,-0.870823534936074,-0.7804373017104,-0.6244373017104,-0.944823534936074,-0.796823534936074
341,-0.70572182138233,-0.872492344103904,-0.78172182138233,-0.62772182138233,-0.946492344103904,-0.798492344103904
342,-0.710098678378859,-0.867373786868553,-0.786098678378859,-0.632098678378859,-0.941373786868553,-0.793373786868553
343,-0.710098678378859,-0.867373786868553,-0.786098678378859,-0.632098678378859,-0.941373786868553,-0.793373786868553
344,-1.05204369017267,-0.889959832756201,-1.37804369017267,-0.842043690172674,-0.963959832756201,-0.815959832756201
345,-0.714979425516542,-0.890479946388212,-0.792979425516542,-0.636979425516542,-0.964479946388212,-0.816479946388212
346,-0.714979425516542,-0.890479946388212,-0.792979425516542,-0.636979425516542,-0.964479946388212,-0.816479946388212
347,-0.714979425516542,-0.890479946388212,-0.792979425516542,-0.636979425516542,-0.964479946388212,-0.816479946388212
348,-0.714979425516542,-0.890479946388212,-0.792979425516542,-0.636979425516542,-0.964479946388212,-0.816479946388212
349,-0.713840634929009,-0.890992062707075,-0.791840634929009,-0.635840634929009,-0.964992062707075,-0.816992062707075
350,-0.713840634929009,-0.890992062707075,-0.791840634929009,-0.635840634929009,-0.964992062707075,-0.816992062707075
351,-0.713840634929009,-0.890992062707075,-0.791840634929009,-0.635840634929009,-0.964992062707075,-0.816992062707075
352,-0.713840634929009,-0.890992062707075,-0.791840634929009,-0.635840634929009,-0.964992062707075,-0.816992062707075
353,-0.712847290902633,-0.892187103700658,-0.790847290902633,-0.634847290902633,-0.966187103700658,-0.818187103700658
354,-0.722920437619478,-0.894346095378455,-0.800920437619478,-0.644920437619478,-0.968346095378455,-0.820346095378455
355,-0.725702047256156,-0.895991031310989,-0.803702047256155,-0.647702047256155,-0.969991031310989,-0.821991031310989
356,-0.728894292134218,-0.893686393137974,-0.804894292134218,-0.650894292134218,-0.967686393137974,-0.819686393137974
357,-0.7150322031045,-0.893478404041338,-0.7930322031045,-0.6370322031045,-0.967478404041338,-0.819478404041338
358,-0.712634934748671,-0.894941129952286,-0.790634934748671,-0.634634934748671,-0.968941129952286,-0.820941129952286
359,-0.723284493352816,-0.895290583957237,-0.799284493352816,-0.645284493352816,-0.969290583957237,-0.821290583957237
360,-0.727331340296224,-0.891082400637049,-0.799331340296224,-0.649331340296224,-0.965082400637049,-0.817082400637049
361,-0.729143557603739,-0.890125957775557,-1.10514355760374,-0.651143557603739,-0.964125957775557,-0.816125957775557
362,-0.712770550629543,-0.88347811493851,-0.788770550629543,-0.634770550629543,-0.95747811493851,-0.80947811493851
363,-0.716403064590871,-0.881464839850223,-1.09640306459087,-0.638403064590871,-0.955464839850222,-0.807464839850222
364,-0.747926639888288,-0.887762322479828,-1.20592663988829,-0.669926639888288,-0.961762322479828,-0.813762322479828
365,-0.766694614780209,-0.900120872474713,-1.22269461478021,-0.688694614780209,-0.974120872474713,-0.826120872474713
366,-0.765237524168345,-0.895909181812607,-1.22123752416835,-0.687237524168345,-0.969909181812607,-0.821909181812607
367,-0.766570721262989,-0.89388260097741,-1.21857072126299,-0.688570721262989,-0.96788260097741,-0.81988260097741
368,-0.762528861610702,-0.892778599649436,-1.2245288616107,-0.684528861610702,-0.966778599649436,-0.818778599649436
369,-0.76735374145354,-0.89432467472723,-1.22935374145354,-0.68935374145354,-0.96832467472723,-0.82032467472723
370,-0.768468457565659,-0.896165934789424,-1.23246845756566,-0.690468457565659,-0.970165934789424,-0.822165934789424
371,-0.787159173821554,-0.898079925373486,-1.24715917382155,-0.709159173821553,-0.972079925373486,-0.824079925373486
372,-0.787188715294059,-0.90335490995109,-1.24918871529406,-0.709188715294059,-0.97735490995109,-0.82935490995109
373,-0.788286557401188,-0.903912705049371,-1.37428655740119,-0.710286557401188,-0.977912705049371,-0.829912705049371
374,-0.795513056952526,-0.901158593112416,-1.37151305695253,-0.717513056952526,-0.975158593112416,-0.827158593112416
375,-0.760178359490883,-0.907610101307228,-1.37417835949088,-0.682178359490883,-0.981610101307228,-0.833610101307228
376,-0.779482098677684,-0.90956031337826,-1.36948209867768,-0.701482098677684,-0.98356031337826,-0.83556031337826
377,-0.774753096602372,-0.91025356785197,-1.36875309660237,-0.696753096602372,-0.98425356785197,-0.83625356785197
378,-0.79185356992224,-0.917282584283041,-1.36985356992224,-0.71385356992224,-0.991282584283041,-0.843282584283041
379,-0.810337653754689,-0.920298636599307,-1.36833765375469,-0.732337653754689,-0.994298636599307,-0.846298636599307
380,-0.875434648176982,-0.928871985476037,-1.36943464817698,-0.787434648176982,-1.00487198547604,-0.854871985476037
381,-0.870826210325834,-0.932543138682509,-1.36682621032583,-0.782826210325834,-1.00854313868251,-0.858543138682509
382,-0.889840358002164,-0.936403097635774,-1.36784035800216,-0.793840358002164,-1.01240309763577,-0.862403097635773
383,-0.889799912764955,-0.936156442813389,-1.36779991276496,-0.793799912764955,-1.01215644281339,-0.862156442813389
383,-0.889799912764955,-0.936156442813389,-1.36779991276496,-0.793799912764955,-1.01215644281339,-0.862156442813389
384,-0.898025620330245,-0.933985219822959,-1.36802562033024,-0.842025620330245,-1.00998521982296,-0.859985219822959
