"Rho00_Constant1_CoverSPSC","Rho00_Constant1_CoverSPSCReg","Rho00_Constant1_CoverSCPI","Rho00_Constant1_LengthSPSC","Rho00_Constant1_LengthSPSCReg","Rho00_Constant1_LengthSCPI","Rho00_Constant1_BiasSPSC","Rho00_Constant1_BiasSPSCReg","Rho00_Constant1_BiasSCPI","Rho00_Constant2_CoverSPSC","Rho00_Constant2_CoverSPSCReg","Rho00_Constant2_CoverSCPI","Rho00_Constant2_LengthSPSC","Rho00_Constant2_LengthSPSCReg","Rho00_Constant2_LengthSCPI","Rho00_Constant2_BiasSPSC","Rho00_Constant2_BiasSPSCReg","Rho00_Constant2_BiasSCPI","Rho00_Constant3_CoverSPSC","Rho00_Constant3_CoverSPSCReg","Rho00_Constant3_CoverSCPI","Rho00_Constant3_LengthSPSC","Rho00_Constant3_LengthSPSCReg","Rho00_Constant3_LengthSCPI","Rho00_Constant3_BiasSPSC","Rho00_Constant3_BiasSPSCReg","Rho00_Constant3_BiasSCPI","Rho00_Constant4_CoverSPSC","Rho00_Constant4_CoverSPSCReg","Rho00_Constant4_CoverSCPI","Rho00_Constant4_LengthSPSC","Rho00_Constant4_LengthSPSCReg","Rho00_Constant4_LengthSCPI","Rho00_Constant4_BiasSPSC","Rho00_Constant4_BiasSPSCReg","Rho00_Constant4_BiasSCPI","Rho00_Constant5_CoverSPSC","Rho00_Constant5_CoverSPSCReg","Rho00_Constant5_CoverSCPI","Rho00_Constant5_LengthSPSC","Rho00_Constant5_LengthSPSCReg","Rho00_Constant5_LengthSCPI","Rho00_Constant5_BiasSPSC","Rho00_Constant5_BiasSPSCReg","Rho00_Constant5_BiasSCPI","Rho05_Constant1_CoverSPSC","Rho05_Constant1_CoverSPSCReg","Rho05_Constant1_CoverSCPI","Rho05_Constant1_LengthSPSC","Rho05_Constant1_LengthSPSCReg","Rho05_Constant1_LengthSCPI","Rho05_Constant1_BiasSPSC","Rho05_Constant1_BiasSPSCReg","Rho05_Constant1_BiasSCPI","Rho05_Constant2_CoverSPSC","Rho05_Constant2_CoverSPSCReg","Rho05_Constant2_CoverSCPI","Rho05_Constant2_LengthSPSC","Rho05_Constant2_LengthSPSCReg","Rho05_Constant2_LengthSCPI","Rho05_Constant2_BiasSPSC","Rho05_Constant2_BiasSPSCReg","Rho05_Constant2_BiasSCPI","Rho05_Constant3_CoverSPSC","Rho05_Constant3_CoverSPSCReg","Rho05_Constant3_CoverSCPI","Rho05_Constant3_LengthSPSC","Rho05_Constant3_LengthSPSCReg","Rho05_Constant3_LengthSCPI","Rho05_Constant3_BiasSPSC","Rho05_Constant3_BiasSPSCReg","Rho05_Constant3_BiasSCPI","Rho05_Constant4_CoverSPSC","Rho05_Constant4_CoverSPSCReg","Rho05_Constant4_CoverSCPI","Rho05_Constant4_LengthSPSC","Rho05_Constant4_LengthSPSCReg","Rho05_Constant4_LengthSCPI","Rho05_Constant4_BiasSPSC","Rho05_Constant4_BiasSPSCReg","Rho05_Constant4_BiasSCPI","Rho05_Constant5_CoverSPSC","Rho05_Constant5_CoverSPSCReg","Rho05_Constant5_CoverSCPI","Rho05_Constant5_LengthSPSC","Rho05_Constant5_LengthSPSCReg","Rho05_Constant5_LengthSCPI","Rho05_Constant5_BiasSPSC","Rho05_Constant5_BiasSPSCReg","Rho05_Constant5_BiasSCPI","Rho10_Constant1_CoverSPSC","Rho10_Constant1_CoverSPSCReg","Rho10_Constant1_CoverSCPI","Rho10_Constant1_LengthSPSC","Rho10_Constant1_LengthSPSCReg","Rho10_Constant1_LengthSCPI","Rho10_Constant1_BiasSPSC","Rho10_Constant1_BiasSPSCReg","Rho10_Constant1_BiasSCPI","Rho10_Constant2_CoverSPSC","Rho10_Constant2_CoverSPSCReg","Rho10_Constant2_CoverSCPI","Rho10_Constant2_LengthSPSC","Rho10_Constant2_LengthSPSCReg","Rho10_Constant2_LengthSCPI","Rho10_Constant2_BiasSPSC","Rho10_Constant2_BiasSPSCReg","Rho10_Constant2_BiasSCPI","Rho10_Constant3_CoverSPSC","Rho10_Constant3_CoverSPSCReg","Rho10_Constant3_CoverSCPI","Rho10_Constant3_LengthSPSC","Rho10_Constant3_LengthSPSCReg","Rho10_Constant3_LengthSCPI","Rho10_Constant3_BiasSPSC","Rho10_Constant3_BiasSPSCReg","Rho10_Constant3_BiasSCPI","Rho10_Constant4_CoverSPSC","Rho10_Constant4_CoverSPSCReg","Rho10_Constant4_CoverSCPI","Rho10_Constant4_LengthSPSC","Rho10_Constant4_LengthSPSCReg","Rho10_Constant4_LengthSCPI","Rho10_Constant4_BiasSPSC","Rho10_Constant4_BiasSPSCReg","Rho10_Constant4_BiasSCPI","Rho10_Constant5_CoverSPSC","Rho10_Constant5_CoverSPSCReg","Rho10_Constant5_CoverSCPI","Rho10_Constant5_LengthSPSC","Rho10_Constant5_LengthSPSCReg","Rho10_Constant5_LengthSCPI","Rho10_Constant5_BiasSPSC","Rho10_Constant5_BiasSPSCReg","Rho10_Constant5_BiasSCPI"
1,1,1,4.31,4.31,2.4911355686807,0.329443565640916,0.329443566077444,0.129771324258661,1,1,1,4.76,4.76,2.37689448508641,0.241971006102794,0.241971006492653,0.163245562306722,1,1,1,5.1,5.1,2.31777933034557,0.154498446564672,0.154498446907862,0.196719800354783,1,1,1,5.7,5.7,2.33554976028566,0.0670258870265498,0.0670258873230713,0.230194038402843,1,1,1,5.51,5.51,2.4357789220919,-0.0204466725115721,-0.0204466722617195,0.263668276450904,1,1,1,4.83,4.83,2.37900157469771,-0.750238214881209,-0.750238214839897,0.209735988932942,1,1,1,4.75,4.75,2.27604043584957,-0.755330883508169,-0.755330883568028,0.230291782367797,1,1,1,4.74,4.74,2.27180915046379,-0.760423552135128,-0.760423552296159,0.250847575802652,1,1,1,4.71,4.71,2.32111613693065,-0.765516220762087,-0.76551622102429,0.271403369237507,1,1,1,4.3,4.3,2.46215107248854,-0.770608889389046,-0.770608889752421,0.291959162672362,1,1,1,4.07,3.99,4.34009338995803,-1.95150837311046,0.851377545901959,-0.116893690189915,1,1,1,5.75,3.96,3.81693686444594,-1.90713857219236,0.903018559771143,-0.0815274952599419,1,1,1,4.99,3.91,3.43131387039555,-1.86276877127426,0.954659573640328,-0.0461613003299686,1,1,1,4.48,3.9,3.17063424241765,-1.81839897035615,1.00630058750951,-0.0107951053999953,1,1,1,3.71,4.19,3.08080044696348,-1.77402916943805,1.0579416013787,0.024571089529978
1,1,1,7.13,2.7,3.23394640650528,0.816902951818923,0.314529406295098,0.733172756028639,1,1,1,6.88,2.69,2.96213630218486,0.860613240708477,0.386026355884052,0.717489186748494,1,1,1,6.7,2.67,2.75472161074327,0.904323529598031,0.457523305473006,0.701805617468349,1,1,1,6.57,2.66,2.51958123055575,0.948033818487585,0.529020255061961,0.686122048188204,1,1,1,6.46,2.65,2.31620628324759,0.991744107377139,0.600517204650916,0.670438478908059,1,1,1,6.8,3.01,3.08612133890161,0.89759521732783,-0.141801228372439,0.740575255488571,1,1,1,6.16,3,2.81130797523331,0.834716051888222,-0.0158779191066709,0.720583396099037,1,1,1,6.07,2.98,2.58084486162636,0.771836886448613,0.110045390159097,0.700591536709502,1,1,1,6.02,2.98,2.38978944886413,0.708957721009004,0.235968699424865,0.680599677319968,1,1,1,6.01,2.99,2.25837810546919,0.646078555569396,0.361892008690632,0.660607817930434,0,0,1,4.48,3.31,3.4422804691475,3.33705552461651,1.86122584050642,0.75484023167513,0,0,1,4.5,3.23,3.47098340390408,3.05647070301676,1.89061879418777,0.726623588600646,0,0,1,4.39,3.17,3.57812957545868,2.77588588141702,1.92001174786912,0.69840694552616,0,0,1,4.38,3.16,3.74400720811036,2.49530105981728,1.94940470155047,0.670190302451675,1,0,1,4.26,3.16,3.92720172262406,2.21471623821754,1.97879765523182,0.641973659377191
1,1,1,3.12,3.11,2.49646751421009,0.0906311635066855,0.0946634423581703,-0.279664140363097,1,1,1,3.34,3.31,2.6168645805846,0.0194911146684279,0.0239155457905252,-0.225212119498457,1,1,1,3.39,3.38,2.80110628742101,-0.0516489341698299,-0.0468323507771199,-0.170760098633818,1,1,1,3.5,3.48,3.0476395211614,-0.122788983008088,-0.117580247344765,-0.116308077769179,1,1,1,3.67,3.64,3.34552799552964,-0.193929031846345,-0.18832814391241,-0.0618560569045397,1,1,1,3.11,2.41,2.11938095949667,0.168726812321986,0.0293919594814513,-0.288768081600176,1,1,1,2.87,2.32,2.12725285911249,0.126176232719108,0.0470718215016192,-0.210159431621038,1,1,1,2.64,2.21,2.18131021082012,0.0836256531162305,0.0647516835217869,-0.131550781641901,1,1,1,2.99,2.43,2.28839366965091,0.0410750735133526,0.0824315455419546,-0.0529421316627626,1,1,1,3.04,2.47,2.42751349517052,-0.00147550608952507,0.100111407562123,0.0256665183163752,1,1,1,4.86,2.88,3.16348598360739,1.71686106511981,-0.822427747038979,0.0372418563052488,1,1,1,4.27,2.91,2.82004965334625,1.19800764317579,-0.437933804336723,0.0395145379525292,1,1,1,3.11,2.93,2.58288963757134,0.679154221231775,-0.0534398616344589,0.0417872195998132,1,1,1,4.34,2.97,2.63644900989193,0.160300799287755,0.331054081067798,0.0440599012470937,1,1,1,3.97,3.04,2.82373773759683,-0.358552622656262,0.715548023770056,0.0463325828943777
1,1,1,5.51,5.51,2.71543659035551,-0.74525126079249,-0.745251260660792,-0.0238082063199659,1,1,1,5.35,5.35,2.55759671116926,-0.877056248776577,-0.877056248423334,0.00189335463276408,1,1,1,5.18,5.18,2.38757190187594,-1.00886123676067,-1.00886123618588,0.0275949155854941,1,1,1,4.5,4.5,2.27800414644482,-1.14066622474475,-1.14066622394842,0.0532964765382241,1,1,1,4.41,4.41,2.22156529943962,-1.27247121272884,-1.27247121171096,0.0789980374909541,1,1,1,2.79,3.31,2.10960259050166,0.721854724727649,-0.76264352501107,-0.180689086070904,1,1,1,3.12,3.31,2.01066497023469,0.566427547187741,-0.584396381337668,-0.141359380387471,1,1,1,3.61,3.31,1.95630832242385,0.411000369647832,-0.406149237664266,-0.102029674704037,1,1,1,3.19,3.31,1.91801747003144,0.255573192107924,-0.227902093990864,-0.0626999690206037,1,1,1,3.17,3.3,1.93396134363987,0.100146014568016,-0.0496549503174614,-0.0233702633371702,0,1,1,0.58,4.25,3.71997092264438,0.75905936965685,-0.562737938483384,-0.38071791779454,0,1,1,1.68,3.81,3.28288481107195,1.00123261245917,-0.0296095364011344,-0.242336729031178,1,1,1,5.25,3.5,2.94422695516194,1.24340585526149,0.503518865681115,-0.103955540267816,1,1,1,4.12,3.29,2.70380887879691,1.48557909806382,1.03664726776336,0.034425648495545,1,1,1,4.35,3.32,2.80956481338774,1.72775234086614,1.56977566984561,0.172806837258906
0,1,1,3.69,2.11,2.52814275094078,1.98979594983158,0.863670715116457,0.645512384796402,1,1,1,3.71,2.08,2.35091417113116,1.7572310445148,0.824222240327641,0.67225288296447,1,1,1,3.5,2.11,2.23624994671818,1.52466613919802,0.784773765538826,0.698993381132538,1,1,1,3.64,2.15,2.16620642939883,1.29210123388124,0.74532529075001,0.725733879300606,1,1,1,3.6,2.15,2.15916281967307,1.05953632856446,0.705876815961195,0.752474377468674,1,1,1,4.36,2.37,2.67006442028335,1.26388059656225,0.52217085658161,0.596437239402352,1,1,1,4.75,2.35,2.46767879552944,1.26392268924514,0.564786938399511,0.63574590311596,1,1,1,4.75,2.34,2.26126834950594,1.26396478192803,0.607403020217412,0.675054566829569,1,1,1,4.78,2.33,2.12018365902114,1.26400687461093,0.650019102035313,0.714363230543177,1,1,1,4.81,2.34,2.04538111562408,1.26404896729382,0.692635183853214,0.753671894256786,0,0,1,2.02,2.01,2.71614449749704,1.53729885800402,1.07952206105431,0.713020458364082,1,1,1,5.81,5.63,2.58527085052983,1.6112399553037,1.23437609706621,0.804386853510623,1,1,1,5.48,5.15,2.70215702062484,1.68518105260338,1.38923013307811,0.895753248657166,1,1,1,3.69,3.83,3.13086079014789,1.75912214990305,1.54408416909001,0.987119643803708,1,1,1,3.84,4.53,3.40086562406768,1.83306324720273,1.69893820510191,1.07848603895025
1,1,1,5.29,2.05,2.38235221375656,2.41038972189255,0.258963692667244,0.4244151668983,1,1,1,5.02,2.08,2.30589457371898,2.25326143678239,0.312026878067624,0.453752713324733,1,1,1,5.05,2.09,2.30544225544706,2.09613315167224,0.365090063468005,0.483090259751165,1,1,1,5.31,2.1,2.3158377026437,1.93900486656208,0.418153248868385,0.512427806177598,1,1,1,5.51,2.09,2.33978193801135,1.78187658145193,0.471216434268765,0.541765352604031,1,1,1,3.38,2.09,2.49010021174571,1.19130438737339,0.279164713619942,0.480829896774546,1,1,1,3.24,2.1,2.39795956326818,1.21075188731954,0.361705270241175,0.525283456268938,1,1,1,3.37,2.1,2.30230498370272,1.23019938726569,0.444245826862408,0.569737015763331,1,1,1,3.3,2.12,2.28218891515784,1.24964688721184,0.52678638348364,0.614190575257724,1,1,1,3.32,2.16,2.26144399479643,1.26909438715799,0.609326940104873,0.658644134752117,1,1,1,3.01,3.01,5.27511526300863,0.199477926718836,0.199477926720187,0.684304945879841,1,1,1,2.83,2.83,3.89074786543415,-0.118745213905757,-0.118745213489722,0.765978607990977,1,1,1,2.74,2.74,3.13522742278923,-0.436968354530351,-0.436968353699633,0.847652270102114,1,1,1,2.97,2.97,2.83229307991438,-0.755191495154944,-0.755191493909543,0.92932593221325,1,1,1,2.42,2.42,2.79403240595159,-1.07341463577954,-1.07341463411945,1.01099959432439
1,1,1,5.45,2.93,4.05839345187351,-0.0913701777053439,0.203147107506737,0.493543096111367,1,1,1,5.25,2.81,3.78317756714207,-0.164159276220667,0.156511640690475,0.514197053371695,1,1,1,4.44,2.72,3.52070141406398,-0.23694837473599,0.109876173874212,0.534851010632023,1,1,1,4.43,2.68,3.26933547582436,-0.309737473251312,0.0632407070579499,0.555504967892351,1,1,1,3.65,2.61,3.03297437912064,-0.382526571766635,0.0166052402416876,0.57615892515268,1,1,1,3.49,2.68,4.35795205476633,0.176947124754194,-0.265995841354049,0.455228181982598,0,1,1,3.21,2.74,4.1166018904137,0.0323241217196791,-0.310218148567667,0.472384832839219,1,1,1,3.46,2.85,3.86623779372921,-0.112298881314836,-0.354440455781286,0.48954148369584,1,1,1,3.45,2.68,3.62277752400242,-0.256921884349351,-0.398662762994904,0.506698134552461,1,1,1,3.43,2.79,3.38219727685303,-0.401544887383866,-0.442885070208522,0.523854785409082,1,1,1,3.58,3.58,6.71581391475244,-0.240930629666464,-0.24140925291825,0.549709479014477,0,0,1,0.98,0.98,6.26907807015643,-0.331749663134728,-0.332168616625389,0.557004140542369,0,0,1,1.05,1.05,5.81873480515553,-0.422568696602991,-0.422927980332528,0.56429880207026,1,1,1,2.13,2.13,5.37246514215827,-0.513387730071254,-0.513687344039667,0.571593463598152,1,1,1,3.75,3.75,4.98927449467312,-0.604206763539515,-0.604446707746805,0.578888125126046
1,1,1,4.63,3.24,2.28482899487908,-1.15748053542109,-0.741842606523247,0.30288426441036,1,1,1,4.26,3.28,2.36443532272523,-1.29409465789521,-0.848142933149693,0.297786403561806,1,1,1,4.24,3.27,2.47978593257443,-1.43070878036934,-0.954443259776139,0.292688542713251,1,1,1,4.22,4.24,2.61115487426774,-1.56732290284346,-1.06074358640259,0.287590681864696,0,1,1,3.5,4.22,2.75732153431433,-1.70393702531759,-1.16704391302903,0.282492821016142,1,1,1,3.23,2.98,2.13598177927097,-0.627055578772219,-0.434198372608352,0.270060874762177,1,1,1,3.05,3.04,2.17273387880025,-0.596789179797455,-0.434249682489613,0.268466244271817,1,1,1,3.05,2.81,2.28745940327612,-0.56652278082269,-0.434300992370875,0.266871613781458,1,1,1,3.06,2.83,2.43281422383146,-0.536256381847925,-0.434352302252136,0.265276983291099,1,1,1,3.14,2.95,2.60274866889074,-0.505989982873161,-0.434403612133397,0.26368235280074,1,1,1,2.95,2.95,2.54804421343073,0.723892893092565,0.875389384400151,0.2294039174994,1,1,1,3.62,3.52,2.60838054121102,0.353752430107421,0.529384360676474,0.217532321911715,1,1,1,2.78,3.15,2.78789168585236,-0.0163880328777188,0.183379336952798,0.205660726324032,1,1,1,3.83,3.15,3.04517784262228,-0.38652849586286,-0.162625686770879,0.193789130736348,1,1,1,4.49,2.65,3.40828031198699,-0.756668958848001,-0.508630710494556,0.181917535148664
1,1,1,5.68,2.09,3.02973110264515,-2.2111338365797,-0.89287060795399,-0.785058108647389,1,1,1,5.54,2.11,2.86629314446555,-2.18182037636419,-0.845572074835661,-0.759440246892736,1,1,1,5.4,2.16,2.73514556856622,-2.15250691614867,-0.798273541717331,-0.733822385138083,1,1,1,5.28,2.19,2.62634702755489,-2.12319345593316,-0.750975008599002,-0.708204523383431,1,1,1,5.17,2.24,2.5566305771644,-2.09387999571764,-0.703676475480672,-0.682586661628778,1,1,1,2.61,2.77,2.44171418805063,-0.135921963782079,-0.422772147078034,-0.618154520486616,1,1,1,2.37,2.73,2.29817573353299,-0.23331028914414,-0.465962308812808,-0.615394449484699,1,1,1,2.87,2.64,2.21003976054216,-0.330698614506201,-0.509152470547582,-0.612634378482782,1,1,1,2.7,2.63,2.1884207550389,-0.428086939868262,-0.552342632282355,-0.609874307480865,1,1,1,2.75,2.69,2.22697915154261,-0.525475265230324,-0.59553279401713,-0.607114236478947,1,1,1,2.57,2.41,3.33741588038252,-0.299806219260242,-0.330649246753554,-0.818165943365511,1,1,1,2.82,2.44,3.02839050271014,-0.329728991828503,-0.354804136605344,-0.81179038549881,1,1,1,2.56,2.3,2.72027612726175,-0.35965176439676,-0.378959026457132,-0.805414827632108,1,1,1,2.03,2,2.55092012760226,-0.389574536965018,-0.403113916308921,-0.799039269765407,1,1,1,2.61,2.56,2.42381836420599,-0.419497309533278,-0.42726880616071,-0.792663711898706
1,0,0,3.58,3.34,1.89127089946174,-1.12811030320554,-1.9977571699411,-1.33415385725954,1,0,0,3.49,3.35,1.92051466468106,-1.04720100352004,-1.85528659447502,-1.31803413812569,1,0,0,3.4,3.34,2.0401209981745,-0.966291703834541,-1.71281601900894,-1.30191441899184,1,1,0,3.32,3.34,2.22167940538685,-0.885382404149043,-1.57034544354286,-1.28579469985799,1,1,0,3.24,3.34,2.49387764879979,-0.804473104463544,-1.42787486807678,-1.26967498072414,1,0,0,3.34,2.88,1.73036638868352,-1.16433401758464,-2.20093961166633,-1.28675773612234,1,0,0,3.16,2.86,1.70149051032501,-1.16536119905254,-2.08433068312275,-1.28127121537027,1,0,0,2.97,2.84,1.73677022699554,-1.16638838052044,-1.96772175457917,-1.27578469461819,1,0,0,2.78,2.84,1.84276960913145,-1.16741556198834,-1.85111282603559,-1.27029817386612,1,0,0,2.62,2.83,2.00078813280292,-1.16844274345624,-1.73450389749201,-1.26481165311404,0,0,1,4.53,4.53,3.11228303643295,-2.27585556761807,-2.2758555682593,-1.13318081122543,0,0,1,4.57,4.57,3.17812925204292,-2.30415404827218,-2.30415404870112,-1.1473216633925,0,0,1,0.73,0.73,3.26329773309956,-2.33245252892629,-2.33245252914295,-1.16146251555958,0,0,1,4.64,4.64,3.38534381957865,-2.36075100958041,-2.36075100958477,-1.17560336772666,0,0,1,5.42,5.42,3.5339629325864,-2.38904949023452,-2.38904949002659,-1.18974421989374
1,1,1,4.04,3.16,3.02261513234469,2.11933499115575,0.878045224555085,0.17438108514602,1,1,1,3.75,3.28,2.87275753923421,1.96102602519161,0.774126273475825,0.209884720755566,0,1,1,3.65,3.26,2.78062296061087,1.80271705922747,0.670207322396565,0.245388356365112,1,1,1,4.01,3.2,2.76019575522795,1.64440809326333,0.566288371317305,0.280891991974659,1,1,1,3.93,3.24,2.75225634259039,1.48609912729919,0.462369420238045,0.316395627584205,1,1,1,4.07,2.44,3.26791242772272,0.0284068559630524,-0.240350360522,0.23700290004623,0,1,1,2.99,2.43,3.14575640367459,-0.173643919575564,-0.155098714169471,0.280900406497152,0,1,1,2.94,2.43,3.0303470812927,-0.375694695114181,-0.0698470678169429,0.324797912948075,0,1,1,2.94,2.44,3.02857723279999,-0.577745470652798,0.0154045785355853,0.368695419398997,0,1,1,2.96,2.45,3.04640585668281,-0.779796246191415,0.100656224888114,0.41259292584992,0,1,1,4.28,2.87,2.85907902769382,2.36535238339742,-1.39727405223038,0.269825252013265,0,1,1,4.01,2.66,2.64135977369518,2.41600216730009,-1.279445859559,0.323504814531163,0,1,1,4.01,2.68,2.62097778192606,2.46665195120276,-1.16161766688762,0.377184377049062,1,1,1,5.93,2.78,2.77140765971339,2.51730173510544,-1.04378947421624,0.430863939566961,0,0,1,5.6,1.52,3.12732725231293,2.56795151900811,-0.925961281544862,0.484543502084859
1,1,1,3.55,2.22,2.8827372883406,0.200044191828303,-0.362618450783651,-0.554689664317738,1,1,1,3.59,2.27,2.98682036502716,0.148744456024352,-0.370967481422423,-0.550462831318235,1,1,1,3.45,2.34,3.15403666030634,0.0974447202204007,-0.379316512061195,-0.546235998318732,1,1,1,3.31,2.62,3.32389014652955,0.0461449844164499,-0.387665542699967,-0.542009165319229,1,1,1,3.18,2.71,3.53157731346742,-0.00515475138750088,-0.396014573338739,-0.537782332319726,1,1,1,6.27,3.14,3.15335128126823,-1.1411474977431,-0.801034281510711,-0.421481950799898,1,1,1,6.52,3.25,3.13248611998367,-1.41768944157711,-0.945687557513745,-0.414796015853792,1,1,1,4.74,3.39,3.12747673609774,-1.69423138541112,-1.09034083351678,-0.408110080907686,0,1,1,4.11,3.27,3.12921282193487,-1.97077332924512,-1.23499410951981,-0.401424145961579,0,1,1,3.99,3.43,3.16293179218158,-2.24731527307913,-1.37964738552285,-0.394738211015472,1,1,1,4.03,2.71,3.86545356919987,0.521422963328569,-0.456454494098064,-0.724624434183383,1,1,1,3.42,3.26,3.64938246954005,0.197583888694283,-0.599692448810059,-0.669891595127049,1,1,1,4.29,2.93,3.53332463494274,-0.126255185940001,-0.742930403522054,-0.615158756070716,1,1,1,3.06,3.14,3.41876376293194,-0.450094260574285,-0.886168358234049,-0.560425917014383,1,1,1,3.35,3.09,3.52761414949038,-0.77393333520857,-1.02940631294604,-0.505693077958051
1,1,1,5.11,2.26,2.52912738929743,-0.657663735253568,-0.172312293535246,-0.539458763139315,1,1,1,4.93,2.3,2.59258252345871,-0.627797994792077,-0.190307433262115,-0.536189733128517,1,1,1,4.8,2.34,2.70492881755164,-0.597932254330586,-0.208302572988984,-0.532920703117718,1,1,1,4.72,2.42,2.85015270799965,-0.568066513869095,-0.226297712715853,-0.52965167310692,1,1,1,4.65,2.47,3.02783732449612,-0.538200773407604,-0.244292852442722,-0.526382643096121,1,1,1,3.33,2.04,2.33729706464865,-0.211275495871581,-0.527914605180235,-0.53875780162737,1,1,1,3.63,2.07,2.41775450377296,-0.301729237109173,-0.521773360941083,-0.523635084854966,1,1,1,3.52,2.07,2.53633182188739,-0.392182978346766,-0.515632116701931,-0.50851236808256,1,1,1,3.61,2.08,2.7010838156808,-0.482636719584358,-0.50949087246278,-0.493389651310155,1,1,1,3.54,2.15,2.88186432400147,-0.573090460821951,-0.503349628223628,-0.47826693453775,0,1,1,3.93,3.31,3.2123247731368,-2.14936942059365,-0.311379187014738,-0.691571036963472,0,1,1,4.08,3.29,3.04093462338563,-2.37198870823393,-0.325817790029661,-0.633947621564115,0,1,1,4.17,3.3,3.00239145090349,-2.59460799587421,-0.340256393044585,-0.576324206164756,0,1,1,4.21,3.33,3.13023327220543,-2.81722728351449,-0.354694996059508,-0.518700790765401,0,0,1,4.22,2.38,3.34915422254841,-3.03984657115476,-0.36913359907443,-0.461077375366042
1,1,1,4.91,2.93,2.09346558058694,-1.43537103486079,-0.388835675249546,-0.710327004283475,1,1,1,4.88,2.93,2.0837395136995,-1.40558048901068,-0.253050523162223,-0.6743386152211,1,1,1,4.87,2.93,2.11061499904995,-1.37578994316056,-0.117265371074899,-0.638350226158726,1,1,1,4.86,2.93,2.19010283732528,-1.34599939731045,0.0185197810124246,-0.602361837096351,1,1,1,4.85,2.93,2.31062648387855,-1.31620885146033,0.154304933099748,-0.566373448033977,1,1,1,8.76,8.7,1.9158328484949,1.03755094990231,1.02789558565973,-0.741798758592384,1,1,1,8.79,8.73,1.99987022162684,0.613177836864407,0.608479458958747,-0.721891747663081,1,1,1,8.11,8.04,2.12959395827754,0.188804723826508,0.189063332257767,-0.701984736733778,1,1,1,7.43,7.32,2.30126907006698,-0.235568389211392,-0.230352794443212,-0.682077725804475,1,1,1,7.18,7.09,2.53796728583773,-0.659941502249292,-0.649768921144191,-0.662170714875172,1,1,1,4.47,3.78,3.35442183107874,0.331972942744913,0.0257360281023928,-0.900616064987297,1,1,1,4.47,3.46,3.17416173661929,-0.016096798317179,-0.250826162622045,-0.92188764399707,1,1,1,4.51,3.76,3.11320748343977,-0.364166539379271,-0.527388353346481,-0.943159223006842,1,1,1,4.62,4.1,3.1352587994719,-0.712236280441363,-0.803950544070919,-0.964430802016615,1,1,1,4.57,4.09,3.22190235330111,-1.06030602150345,-1.08051273479536,-0.985702381026387
0,1,1,5.1,3.16,2.07675660372712,3.51454593230021,-1.03410627119539,0.270585311576681,0,1,1,5.04,3.16,2.0272829781033,3.28941571996479,-0.904519992559741,0.351956575069556,0,1,1,5,3.15,2.02500259776407,3.06428550762937,-0.774933713924087,0.433327838562431,0,1,1,4.73,3.16,2.02596528226981,2.83915529529394,-0.645347435288434,0.514699102055306,0,1,1,4.38,3.16,2.02896772722837,2.61402508295852,-0.51576115665278,0.596070365548181,0,0,1,4.73,4.66,1.888676445996,2.87229499664412,2.84675138665381,0.458018541005915,0,0,1,4.73,4.66,1.88867644526903,2.78725976199686,2.765649289022,0.547897308551803,1,1,1,5.58,5.52,1.88867644491398,2.7022245273496,2.68454719139018,0.637776076097691,1,1,1,5.38,5.32,1.90741022181759,2.61718929270235,2.60344509375837,0.727654843643579,1,1,0,5.17,5.14,1.92720297452488,2.53215405805509,2.52234299612656,0.817533611189466,0,1,1,4.22,2.74,3.70783554524183,1.98785714113826,0.560623251400872,0.582842050403041,1,1,1,3.82,2.72,3.67552059316085,1.75542504430709,0.669298369194288,0.644686240536174,1,1,1,3.73,2.68,3.65225302943324,1.52299294747593,0.777973486987706,0.706530430669309,1,1,1,3.78,2.64,3.63103693812848,1.29056085064476,0.886648604781122,0.768374620802442,1,1,1,3.64,2.61,3.62503641674376,1.0581287538136,0.99532372257454,0.830218810935576
1,1,1,3.77,3.61,2.79643836267204,-0.540968552754062,-0.314743249311666,-0.170975368825108,1,1,1,3.86,3.6,2.96676007549357,-0.439042239694572,-0.171725985703837,-0.138844802625406,1,1,1,4.17,3.6,3.21832080305502,-0.337115926635081,-0.0287087220960076,-0.106714236425704,1,1,1,4.43,3.61,3.50076187814735,-0.235189613575591,0.114308541511822,-0.0745836702260025,1,1,1,4.03,3.6,3.81207196426638,-0.1332633005161,0.257325805119651,-0.0424531040263005,1,1,1,5.81,5.02,2.65767812164616,1.52389307130827,1.0374034592962,-0.173386507079172,1,1,1,5.47,4.64,2.807525669695,1.20395030548725,0.770640016586503,-0.138765249198641,1,1,1,6.01,5.46,3.02740104356877,0.88400753966623,0.503876573876804,-0.104143991318111,1,1,1,6.33,5.74,3.31341047803228,0.56406477384521,0.237113131167105,-0.0695227334375806,1,1,1,6.48,5.83,3.64048365817121,0.24412200802419,-0.0296503115425947,-0.0349014755570501,1,1,1,4.67,4.01,2.78631893116254,-1.37362400110127,-1.43294690192274,-0.122956867032425,1,1,1,4.63,3.98,2.65009855745924,-1.31756667050677,-1.21343205660603,-0.085004309761165,1,1,1,4.7,3.97,2.56623856621375,-1.26150933991227,-0.993917211289318,-0.0470517524899054,1,1,1,4.83,3.99,2.56012667776802,-1.20545200931777,-0.774402365972605,-0.00909919521864599,1,1,1,5.05,4.03,2.6230255990361,-1.14939467872327,-0.554887520655892,0.0288533620526138
